Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Somalia,582,,28,,20,534,2,37,2,,,Africa
San Marino,569,6,41,,78,450,6,16769,1208,2305,67932,Europe
Georgia,539,22,6,,178,355,6,135,2,13673,3428,Asia
Mayotte,539,79,4,,235,300,4,1976,15,3000,10996,Africa
Channel Islands,537,,38,,386,113,,3089,219,5342,30725,Europe
DRC,500,9,31,1,65,404,,6,0.3,,,Africa
Mali,482,,25,,129,328,,24,1,2172,107,Africa
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,465,2,4,,351,110,1,1053,9,32989,74713,Europe
Jordan,451,,8,,356,87,5,44,0.8,63737,6247,Asia
Taiwan,429,,6,,322,101,,18,0.3,62844,2639,Asia
Runion,420,,,,300,120,2,469,,,,Africa
Kenya,396,12,17,2,144,235,2,7,0.3,20268,377,Africa
Jamaica,396,,7,,29,360,3,134,2,3993,1348,North America
El Salvador,395,18,9,,118,268,3,61,1,24057,3709,North America
Sudan,375,,28,,32,315,,9,0.6,,,Africa
Palestine,344,,2,,71,271,,67,0.4,27000,5293,Asia
Mauritius,332,,10,,310,12,3,261,8,14445,11358,Africa
Venezuela,331,,10,,142,179,2,12,0.4,458737,16132,South America
Montenegro,322,,7,,206,109,2,513,11,6864,10929,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Isle of Man,313,,21,,258,34,21,3681,247,3049,35857,Europe
Maldives,301,23,1,,17,283,2,557,2,5296,9798,Asia
Gabon,276,,3,,67,206,1,124,1,724,325,Africa
Vietnam,270,,,,219,51,8,3,,261004,2681,Asia
Paraguay,249,10,9,,111,129,1,35,1,8891,1247,South America
Rwanda,225,,,,98,127,,17,,8464,653,Africa
Congo,220,13,9,1,19,192,,40,2,,,Africa
Guinea-Bissau,205,,1,,19,185,,104,0.5,1500,762,Africa
Faeroe Islands,187,,,,184,3,,3827,,6963,142500,Europe
Martinique,178,3,14,,83,81,5,474,37,,,North America
Guadeloupe,151,2,12,,95,44,11,377,30,,,North America
Myanmar,150,,6,,27,117,,3,0.1,7718,142,Asia
Liberia,141,,16,,45,80,,28,3,,,Africa
Gibraltar,141,,,,131,10,,4185,,2198,65240,Europe
Brunei,138,,1,,124,13,2,315,2,13580,31041,Asia
Ethiopia,131,1,3,,59,69,,1,0.03,17842,155,Africa
Madagascar,128,,,,92,36,1,5,,3228,117,Africa
French Guiana,126,1,1,,94,31,2,422,3,,,South America
Sierra Leone,124,20,7,3,21,96,,16,0.9,,,Africa
Cambodia,122,,,,119,3,1,7,,11975,716,Asia
Togo,116,7,9,2,65,42,,14,1,6882,831,Africa
Trinidad and Tobago,116,,8,,72,36,,83,6,1683,1203,North America
Cabo Verde,113,,1,,2,110,,203,2,791,1423,Africa
Bermuda,111,,6,,48,57,10,1782,96,2197,35277,North America
Aruba,100,,2,,73,25,4,937,19,1649,15445,North America
Eswatini,100,9,1,,10,89,,86,0.9,714,615,Africa
Zambia,97,,3,,54,40,1,5,0.2,5284,287,Africa
Monaco,95,,4,,58,33,1,2421,102,,,Europe
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Uganda,81,,,,52,29,,2,,29279,640,Africa
Bahamas,80,,11,,25,44,1,203,28,,,North America
Barbados,80,,7,,39,34,4,278,24,2005,6977,North America
Guyana,78,4,8,,18,52,3,99,10,519,660,South America
Haiti,76,,7,1,8,61,,7,0.6,776,68,North America
Mozambique,76,,,,12,64,,2,,1896,61,Africa
Sint Maarten,75,,13,,33,29,7,1749,303,302,7044,North America
Cayman Islands,73,,1,,10,62,3,1111,15,1535,23356,North America
Benin,64,,1,,33,30,,5,0.08,,,Africa
Libya,61,,2,,18,41,,9,0.3,1623,236,Africa
French Polynesia,58,,,,50,8,1,206,,2409,8576,Australia/Oceania
Nepal,57,,,,16,41,,2,,57189,1963,Asia
Chad,52,,2,,19,31,,3,0.1,,,Africa
CAR,50,,,,10,40,,10,,,,Africa
Macao,45,,,,35,10,1,69,,,,Asia
Syria,43,,3,,21,19,,2,0.2,,,Asia
Zimbabwe,40,8,4,,5,31,,3,0.3,7642,514,Africa
Eritrea,39,,,,19,20,,11,,,,Africa
Saint Martin,38,,3,,24,11,3,983,78,,,North America
Mongolia,38,,,,10,28,,12,,7455,2274,Asia
Malawi,36,,3,,7,26,1,2,0.2,744,39,Africa
South Sudan,35,1,,,,35,,3,,,,Africa
Angola,27,,2,,7,18,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,5,17,,10,0.4,6548,2784,Africa
Grenada,20,,,,13,7,4,178,,1406,12495,North America
Laos,19,,,,8,11,,3,,1927,265,Asia
Belize,18,,2,,9,7,1,45,5,995,2502,North America
Fiji,18,,,,12,6,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4456,15608,Australia/Oceania
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,343,2090,North America
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Saint Kitts and Nevis,15,,,,6,9,,282,,293,5508,North America
Tajikistan,15,15,,,,15,,2,,,,Asia
Sao Tome and Principe,14,6,,,4,10,,64,,19,87,Africa
Nicaragua,13,,3,,7,3,,2,0.5,,,North America
Falkland Islands,13,,,,11,2,,3736,,372,106897,South America
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Gambia,11,1,1,,8,2,,5,0.4,401,166,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1258,22160,North America
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,8,1,,17,2,404,689,South America
Vatican City,10,,,,2,8,,12484,,,,Europe
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10045,13018,Asia
Yemen,6,,2,2,1,3,,0.2,0.07,120,4,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82862,4,4633,,77610,619,41,58,3,,,Asia
