Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Poland,10034,178,404,3,1513,8117,160,265,11,238799,6310,Europe
Pakistan,9749,184,209,8,2156,7384,58,44,0.9,118020,534,Asia
Romania,9710,468,508,10,2406,6796,288,505,26,106357,5529,Europe
Mexico,9501,729,857,145,2627,6017,378,74,7,49570,384,North America
UAE,8238,483,52,6,1546,6640,1,833,5,790000,79875,Asia
Denmark,7912,217,384,14,5087,2441,80,1366,66,108465,18726,Europe
Indonesia,7418,283,635,19,913,5870,,27,2,55732,204,Asia
Belarus,7281,558,58,3,769,6454,92,771,6,114955,12165,Europe
Norway,7275,34,183,1,32,7060,54,1342,34,148656,27421,Europe
Qatar,7141,608,10,1,689,6442,37,2479,3,70012,24301,Asia
Serbia,7114,224,134,4,1025,5955,101,814,15,48636,5566,Europe
Czechia,7041,8,204,3,1800,5037,80,657,19,186918,17454,Europe
Philippines,6710,111,446,9,693,5571,1,61,4,68532,625,Asia
Australia,6649,4,74,3,4920,1655,47,261,3,452441,17743,Australia/Oceania
Ukraine,6592,467,174,13,424,5994,45,151,4,67520,1544,Europe
Malaysia,5532,50,93,1,3452,1987,43,171,3,110109,3402,Asia
Dominican Republic,5044,,245,,463,4336,126,465,23,16973,1565,North America
Panama,4821,163,141,5,231,4449,94,1117,33,21902,5076,North America
Colombia,4149,,196,,804,3149,98,82,4,68428,1345,South America
Finland,4129,115,149,8,2000,1980,63,745,27,68552,12372,Europe
Bangladesh,3772,390,120,10,92,3560,1,23,0.7,32630,198,Asia
Luxembourg,3618,,78,,670,2870,32,5780,125,34962,55852,Europe
Egypt,3490,,264,,870,2356,,34,3,55000,537,Africa
South Africa,3465,,58,,1055,2352,36,58,1.0,126937,2140,Africa
Morocco,3377,168,149,4,398,2830,1,91,4,18946,513,Africa
Argentina,3144,,151,,840,2153,123,70,3,36611,810,South America
Thailand,2826,15,49,1,2352,425,61,40,0.7,142589,2043,Asia
Algeria,2811,,392,,1152,1267,40,64,9,6500,148,Africa
Moldova,2614,,73,1,560,1981,212,648,18,11763,2916,Europe
Greece,2401,,121,,577,1703,59,230,12,55666,5341,Europe
Kuwait,2248,168,13,2,443,1792,50,526,3,,,Asia
Hungary,2168,70,225,12,295,1648,82,224,23,52702,5455,Europe
Kazakhstan,2047,52,19,,505,1523,32,109,1,139207,7414,Asia
Bahrain,2009,36,7,,1026,976,2,1181,4,96521,56725,Asia
Croatia,1950,42,48,,869,1033,19,475,12,27614,6726,Europe
Iceland,1785,7,10,,1462,313,5,5231,29,44468,130312,Europe
Uzbekistan,1692,14,7,1,424,1261,8,51,0.2,150000,4482,Asia
Oman,1614,106,8,,238,1368,3,316,2,,,Asia
Iraq,1602,,83,,1096,423,,40,2,60837,1513,Asia
Estonia,1559,7,44,1,184,1331,7,1175,33,43637,32895,Europe
Azerbaijan,1518,38,20,,907,591,14,150,2,108221,10674,Asia
Armenia,1473,72,24,,633,816,30,497,8,14966,5051,Asia
New Zealand,1451,6,14,1,1036,401,2,301,3,94797,19658,Australia/Oceania
Lithuania,1370,20,38,,357,975,17,503,14,76973,28275,Europe
Bosnia and Herzegovina,1368,26,53,2,460,855,4,417,16,20125,6134,Europe
Slovenia,1353,9,79,2,205,1069,24,651,38,44435,21374,Europe
North Macedonia,1259,28,56,1,272,931,8,604,27,13000,6240,Europe
Slovakia,1244,45,14,,284,946,7,228,3,52649,9643,Europe
Afghanistan,1176,84,40,4,166,970,7,30,1,6422,165,Asia
Cameroon,1163,,43,,331,789,33,44,2,,,Africa
Ghana,1154,112,9,,99,1046,4,37,0.3,68591,2207,Africa
Cuba,1137,,38,,309,790,18,100,3,30416,2685,North America
Hong Kong,1034,4,4,,678,352,8,138,0.5,131786,17579,Asia
Bulgaria,1015,40,47,2,174,794,34,146,7,27000,3886,Europe
Djibouti,974,29,2,,183,789,,986,2,10272,10397,Africa
Ivory Coast,916,,13,,303,600,,35,0.5,,,Africa
Tunisia,901,,38,,170,693,25,76,3,18165,1537,Africa
Cyprus,784,,12,,98,674,15,649,10,37081,30712,Asia
Nigeria,782,,25,,197,560,2,4,0.1,8003,39,Africa
Latvia,761,13,11,2,133,617,5,403,6,39336,20855,Europe
Andorra,717,,37,,282,398,17,9280,479,1673,21653,Europe
Diamond Princess,712,,13,,644,55,7,,,,,
Guinea,688,,6,,127,555,,52,0.5,,,Africa
Lebanon,682,5,22,1,108,552,26,100,3,22853,3348,Asia
Costa Rica,669,,6,,150,513,6,131,1,11387,2235,North America
Niger,657,,20,,127,510,,27,0.8,4832,200,Africa
Albania,634,25,27,1,356,251,4,220,9,6269,2178,Europe
Kyrgyzstan,612,22,7,,254,351,5,94,1,26147,4008,Asia
Bolivia,609,11,37,3,44,528,3,52,3,4420,379,South America
Burkina Faso,600,,38,,362,200,,29,2,,,Africa
Uruguay,543,,12,,324,207,10,156,3,13923,4008,South America
Honduras,510,16,46,,30,434,10,51,5,2535,256,North America
Channel Islands,496,,24,,256,216,,2853,138,3320,19095,Europe
San Marino,488,12,40,,62,386,4,14382,1179,1872,55171,Europe
Palestine,474,8,4,,71,399,,93,0.8,17329,3397,Asia
Malta,444,1,3,,165,276,2,1006,7,26148,59220,Europe
Senegal,442,30,6,1,253,183,1,26,0.4,466,28,Africa
Jordan,428,,7,,297,124,5,42,0.7,35000,3430,Asia
Taiwan,426,1,6,,236,184,,18,0.3,56853,2387,Asia
Georgia,411,3,5,1,98,308,6,103,1,8375,2099,Asia
Runion,410,,,,238,172,2,458,,,,Africa
DRC,359,9,25,,45,289,,4,0.3,,,Africa
Mauritius,328,,9,,243,76,3,258,7,9755,7670,Africa
Sri Lanka,321,11,7,,104,210,2,15,0.3,7393,345,Asia
Guatemala,316,22,8,1,24,284,3,18,0.4,7200,402,North America
Montenegro,314,1,5,,101,208,7,500,8,5085,8096,Europe
Mayotte,311,,4,,117,190,4,1140,15,2000,7331,Africa
Isle of Man,307,,9,,209,89,15,3610,106,2509,29506,Europe
Kenya,303,7,14,,74,215,2,6,0.3,14704,273,Africa
Mali,293,35,17,3,73,203,,14,0.8,,,Africa
Venezuela,288,,10,,122,156,4,10,0.4,347236,12211,South America
Somalia,286,,8,,4,274,2,18,0.5,,,Africa
Tanzania,284,30,10,,11,263,7,5,0.2,,,Africa
Vietnam,268,,,,223,45,8,3,,206253,2119,Asia
El Salvador,237,12,7,,63,167,3,37,1,14375,2216,North America
Jamaica,233,5,6,,27,200,,79,2,1936,654,North America
Paraguay,213,5,9,1,62,142,1,30,1,5878,824,South America
Faeroe Islands,185,,,,178,7,,3786,,6270,128318,Europe
Congo,165,,6,,16,143,,30,1,,,Africa
Martinique,164,1,14,,73,77,6,437,37,,,North America
Gabon,156,,1,,16,139,2,70,0.4,572,257,Africa
Rwanda,150,,,,84,66,,12,,6959,537,Africa
Guadeloupe,148,,12,,73,63,13,370,30,,,North America
Sudan,140,,13,,8,119,,3,0.3,,,Africa
Brunei,138,,1,,117,20,2,315,2,12149,27770,Asia
Gibraltar,132,,,,120,12,1,3918,,1912,56751,Europe
Cambodia,122,,,,110,12,1,7,,5768,345,Asia
Myanmar,121,,5,,7,109,,2,0.09,5198,96,Asia
Madagascar,121,,,,52,69,1,4,,2357,85,Africa
Ethiopia,116,2,3,,21,92,,1,0.03,9771,85,Africa
Trinidad and Tobago,115,,8,,28,79,,82,6,1393,995,North America
Liberia,101,,8,,7,86,,20,2,,,Africa
Bermuda,98,,5,,39,54,10,1574,80,877,14082,North America
Aruba,97,,2,,51,44,4,909,19,1445,13534,North America
French Guiana,97,,1,,83,13,1,325,3,,,South America
Monaco,94,,3,,26,65,2,2395,76,,,Europe
Togo,86,,6,,56,24,,10,0.7,4600,556,Africa
Maldives,86,,,,16,70,2,159,,4139,7657,Asia
Equatorial Guinea,83,,,,7,76,,59,,854,609,Africa
Liechtenstein,81,,1,,55,25,,2124,26,900,23605,Europe
Barbados,75,,5,,25,45,4,261,17,1098,3821,North America
Zambia,74,4,3,,35,36,1,4,0.2,2586,141,Africa
Sint Maarten,68,,10,,12,46,6,1586,233,249,5807,North America
Cabo Verde,68,,1,,1,66,,122,2,,,Africa
Guyana,66,,7,,9,50,5,84,9,328,417,South America
Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,North America
Bahamas,65,,9,,12,44,1,165,23,,,North America
Uganda,61,,,,45,16,,1,,14761,323,Africa
Libya,59,,1,,15,43,,9,0.1,891,130,Africa
Haiti,58,1,4,1,2,52,,5,0.4,642,56,North America
French Polynesia,57,,,,35,22,1,203,,1655,5892,Australia/Oceania
Benin,54,,1,,27,26,,4,0.08,,,Africa
Guinea-Bissau,50,,,,3,47,,25,,1500,762,Africa
Sierra Leone,50,,,,6,44,,6,,,,Africa
Macao,45,,,,26,19,1,69,,,,Asia
Nepal,45,3,,,7,38,,2,,8773,301,Asia
Syria,42,,3,,6,33,,2,0.2,,,Asia
Eritrea,39,,,,6,33,,11,,,,Africa
Mozambique,39,,,,8,31,,1,,1163,37,Africa
Saint Martin,38,,2,,19,17,3,983,52,,,North America
Mongolia,35,1,,,8,27,,11,,7130,2175,Asia
Chad,33,,,,8,25,,2,,,,Africa
Eswatini,31,,1,,8,22,,27,0.9,714,615,Africa
Zimbabwe,28,,3,,2,23,,2,0.2,4159,280,Africa
Antigua and Barbuda,24,1,3,,7,14,1,245,31,108,1103,North America
Angola,24,,2,,6,16,,0.7,0.06,,,Africa
Malawi,23,5,3,1,3,17,1,1,0.2,429,22,Africa
Timor-Leste,23,,,,1,22,,17,,322,244,Asia
Botswana,20,,1,,,19,,9,0.4,4432,1885,Africa
Laos,19,,,,4,15,,3,,1461,201,Asia
Belize,18,,2,,2,14,1,45,5,785,1974,North America
Fiji,18,,,,8,10,,20,,,,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,3552,12441,Australia/Oceania
Dominica,16,,,,9,7,,222,,377,5237,North America
Namibia,16,,,,6,10,,6,,524,206,Africa
Saint Kitts and Nevis,15,,,,,15,,282,,247,4643,North America
Saint Lucia,15,,,,13,2,,82,,364,1982,North America
Curaao,14,,1,,11,2,,85,6,286,1743,North America
CAR,14,,,,10,4,,3,,,,Africa
Grenada,14,,,,6,8,4,124,,92,818,North America
St. Vincent Grenadines,13,1,,,3,10,,117,,99,892,North America
Burundi,11,6,1,,4,6,,0.9,0.08,284,24,Africa
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,3,8,,3161,,319,91667,South America
Greenland,11,,,,11,0,,194,,1150,20257,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Nicaragua,10,,2,,7,1,,2,0.3,,,North America
Gambia,10,,1,,2,7,,4,0.4,316,131,Africa
Suriname,10,,1,,6,3,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,11236,,,,Europe
Papua New Guinea,8,1,,,,8,,0.9,,604,68,Australia/Oceania
Mauritania,7,,1,,6,0,,2,0.2,969,208,Africa
Bhutan,6,,,,2,4,,8,,8953,11603,Asia
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
British Virgin Islands,5,,1,,3,1,,165,33,,,North America
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82788,30,4632,,77151,1005,78,58,3,,,Asia
