Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Montenegro,315,,5,,116,194,7,502,8,5085,8096,Europe
Isle of Man,307,,15,,212,80,20,3610,176,2654,31211,Europe
Kenya,303,,14,,74,215,2,6,0.3,14704,273,Africa
Venezuela,298,,10,,122,166,4,10,0.4,347236,12211,South America
Mali,293,,17,,73,203,,14,0.8,2023,100,Africa
Somalia,286,,8,,4,274,2,18,0.5,,,Africa
Tanzania,284,,10,,11,263,7,5,0.2,,,Africa
Vietnam,268,,,,223,45,8,3,,206253,2119,Asia
Jamaica,252,,6,,28,218,,85,2,2125,718,North America
El Salvador,237,,7,,63,167,3,37,1,14375,2216,North America
Paraguay,213,,9,,62,142,1,30,1,6292,882,South America
Congo,186,,6,,16,164,,34,1,,,Africa
Faeroe Islands,185,,,,178,7,,3786,,6270,128318,Europe
Gabon,166,,1,,24,141,2,75,0.4,572,257,Africa
Martinique,164,,14,,73,77,6,437,37,,,North America
Sudan,163,23,13,,14,136,,4,0.3,,,Africa
Rwanda,153,,,,84,69,,12,,6959,537,Africa
Guadeloupe,148,,12,,76,60,13,370,30,,,North America
Brunei,138,,1,,117,20,2,315,2,12149,27770,Asia
Gibraltar,132,,,,127,5,1,3918,,2020,59957,Europe
Myanmar,123,,5,,7,111,,2,0.09,5198,96,Asia
Cambodia,122,,,,110,12,1,7,,5768,345,Asia
Madagascar,121,,,,52,69,1,4,,2357,85,Africa
Ethiopia,116,,3,,21,92,,1,0.03,9771,85,Africa
Trinidad and Tobago,115,,8,,37,70,,82,6,1449,1035,North America
French Guiana,107,,1,,84,22,1,358,3,,,South America
Liberia,101,,8,,20,73,,20,2,,,Africa
Aruba,100,,2,,68,30,4,937,19,1504,14087,North America
Bermuda,99,,5,,39,55,10,1590,80,949,15238,North America
Monaco,94,,3,,26,65,2,2395,76,,,Europe
Togo,88,,6,,56,26,,11,0.7,4733,572,Africa
Maldives,86,,,,16,70,2,159,,4139,7657,Asia
Equatorial Guinea,84,,1,,7,76,,60,0.7,854,609,Africa
Liechtenstein,81,,1,,55,25,,2124,26,900,23605,Europe
Barbados,76,,6,,27,43,4,264,21,1162,4043,North America
Zambia,74,,3,,35,36,1,4,0.2,2586,141,Africa
Cabo Verde,73,,1,,1,71,,131,2,,,Africa
Sint Maarten,71,,11,,22,38,2,1656,257,258,6017,North America
Guyana,67,,7,,9,51,5,85,9,348,442,South America
Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,North America
Bahamas,65,,9,,12,44,1,165,23,,,North America
Uganda,63,,,,45,18,,1,,14761,323,Africa
Haiti,62,,4,,2,56,,5,0.4,642,56,North America
Sierra Leone,61,,,,6,55,,8,,,,Africa
Libya,60,,1,,15,44,,9,0.1,1181,172,Africa
French Polynesia,57,,,,36,21,1,203,,1803,6418,Australia/Oceania
Benin,54,,1,,27,26,,4,0.08,,,Africa
Guinea-Bissau,50,,,,3,47,,25,,1500,762,Africa
Macao,45,,,,26,19,1,69,,,,Asia
Nepal,45,,,,7,38,,2,,8773,301,Asia
Syria,42,,3,,6,33,,2,0.2,,,Asia
Mozambique,41,,,,8,33,,1,,1247,40,Africa
Eritrea,39,,,,6,33,,11,,,,Africa
Saint Martin,38,,2,,19,17,3,983,52,,,North America
Mongolia,35,,,,8,27,,11,,7130,2175,Asia
Chad,33,,,,8,25,,2,,,,Africa
Eswatini,31,,1,,8,22,,27,0.9,714,615,Africa
Zimbabwe,28,,4,,2,22,,2,0.3,4159,280,Africa
Angola,25,,2,,6,17,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,10,11,1,245,31,108,1103,North America
Malawi,23,,3,,3,17,1,1,0.2,519,27,Africa
Timor-Leste,23,,,,1,22,,17,,322,244,Asia
Botswana,22,,1,,,21,,9,0.4,4432,1885,Africa
Laos,19,,,,4,15,,3,,1461,201,Asia
Belize,18,,2,,2,14,1,45,5,785,1974,North America
Fiji,18,,,,8,10,,20,,,,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,3772,13212,Australia/Oceania
Dominica,16,,,,9,7,,222,,377,5237,North America
Namibia,16,,,,6,10,,6,,524,206,Africa
Grenada,15,,,,6,9,4,133,,92,818,North America
Saint Kitts and Nevis,15,,,,1,14,,282,,257,4831,North America
Saint Lucia,15,,,,15,0,,82,,364,1982,North America
Curaao,14,,1,,11,2,,85,6,302,1840,North America
CAR,14,,,,10,4,,3,,,,Africa
St. Vincent Grenadines,13,,,,3,10,,117,,99,892,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Turks and Caicos,11,,1,,4,6,,284,26,83,2144,North America
Falkland Islands,11,,,,3,8,,3161,,319,91667,South America
Greenland,11,,,,11,0,,194,,1150,20257,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Nicaragua,10,,2,,7,1,,2,0.3,,,North America
Gambia,10,,1,,2,7,,4,0.4,316,131,Africa
Suriname,10,,1,,6,3,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,11236,,,,Europe
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Mauritania,7,,1,,6,0,,2,0.2,969,208,Africa
Bhutan,7,,,,2,5,,9,,8953,11603,Asia
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
British Virgin Islands,5,,1,,3,1,,165,33,,,North America
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82798,10,4632,,77207,959,63,58,3,,,Asia
