Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Malaysia,4346,,70,,1830,2446,69,134,2,69675,2153,Asia
Philippines,4195,,221,,140,3834,1,38,2,24500,224,Asia
Mexico,3844,403,233,39,633,2978,89,30,2,31492,244,North America
Saudi Arabia,3651,,47,,685,2919,57,105,1,115585,3320,Asia
Indonesia,3512,,306,,282,2924,,13,1,17679,65,Asia
UAE,3360,,16,,418,2926,1,340,2,593095,59967,Asia
Luxembourg,3223,,54,,500,2669,30,5149,86,28273,45166,Europe
Serbia,3105,,71,,118,2916,136,355,8,14240,1630,Europe
Panama,2974,,74,,17,2883,104,689,17,11776,2729,North America
Finland,2769,,48,,300,2421,82,500,9,41200,7436,Europe
Dominican Republic,2620,,126,,98,2396,147,242,12,7936,732,North America
Thailand,2518,45,35,2,1135,1348,61,36,0.5,71860,1030,Asia
Qatar,2512,,6,,227,2279,37,872,2,45339,15737,Asia
Colombia,2473,,80,,197,2196,85,49,2,37593,739,South America
Ukraine,2203,,69,,61,2073,33,50,2,23522,538,Europe
Singapore,2108,,7,,492,1609,29,360,1,72680,12423,Asia
Greece,2011,,92,,269,1650,77,193,9,35532,3409,Europe
South Africa,2003,,24,,410,1569,7,34,0.4,73028,1231,Africa
Belarus,1981,,19,,169,1793,72,210,2,53000,5609,Europe
Argentina,1975,,82,,375,1518,96,44,2,16379,362,South America
Egypt,1794,,135,,384,1275,,18,1,25000,244,Africa
Algeria,1761,,256,,405,1100,46,40,6,3359,77,Africa
Iceland,1675,,7,,751,917,11,4909,21,34125,100002,Europe
Croatia,1495,,21,,231,1243,34,364,5,14612,3559,Europe
Morocco,1448,,107,,122,1219,1,39,3,7239,196,Africa
Moldova,1438,,29,,56,1353,80,356,7,6271,1555,Europe
New Zealand,1312,29,4,2,422,886,5,272,0.8,58746,12182,Australia/Oceania
Iraq,1279,,70,,550,659,,32,2,32158,800,Asia
Estonia,1258,,24,,93,1141,9,948,18,27883,21019,Europe
Hungary,1190,,77,,112,1001,17,123,8,29948,3100,Europe
Slovenia,1160,,45,,137,978,36,558,22,33047,15896,Europe
Lithuania,999,,22,,54,923,14,367,8,36051,13243,Europe
Bahrain,998,73,6,,551,441,3,587,4,57681,33899,Asia
Kuwait,993,,1,,133,859,26,233,0.2,,,Asia
Azerbaijan,991,,10,,159,822,27,98,1.0,61342,6050,Asia
Hong Kong,990,,4,,309,677,15,132,0.5,96709,12900,Asia
Armenia,937,,12,,149,776,30,316,4,6081,2052,Asia
Bosnia and Herzegovina,901,,36,,129,736,4,275,11,6911,2106,Europe
Kazakhstan,840,28,10,,64,766,21,45,0.5,61955,3300,Asia
Cameroon,820,,12,,98,710,,31,0.5,,,Africa
Slovakia,715,,2,,23,690,5,131,0.4,22957,4205,Europe
Diamond Princess,712,,11,,619,82,10,,,,,
North Macedonia,711,,32,,41,638,15,341,15,6571,3154,Europe
Tunisia,671,,25,,25,621,78,57,2,10087,853,Africa
Uzbekistan,669,45,3,,42,624,8,20,0.09,70000,2091,Asia
Bulgaria,648,13,26,1,62,560,32,93,4,18502,2663,Europe
Latvia,612,,3,,16,593,3,324,2,26656,14132,Europe
Lebanon,609,,20,,76,513,28,89,3,13530,1982,Asia
Andorra,601,,26,,71,504,17,7778,337,1673,21653,Europe
Cyprus,595,,10,,58,527,11,493,8,16308,13507,Asia
Cuba,564,,15,,51,498,11,50,1,12023,1061,North America
Costa Rica,558,,3,,42,513,13,110,0.6,6298,1236,North America
Afghanistan,521,,15,,32,474,,13,0.4,,,Asia
Uruguay,494,21,7,,214,273,15,142,2,7496,2158,South America
Oman,484,,3,,109,372,3,95,0.6,,,Asia
Ivory Coast,480,,3,,54,423,,18,0.1,,,Africa
Burkina Faso,448,,26,,149,273,,21,1,,,Africa
Niger,438,,11,,41,386,,18,0.5,4298,178,Africa
Bangladesh,424,,27,,33,364,1,3,0.2,7359,45,Asia
Albania,416,,23,,182,211,7,145,8,3385,1176,Europe
Channel Islands,398,,9,,40,349,,2289,52,1157,6655,Europe
Honduras,382,,23,,7,352,10,39,2,1600,162,North America
Taiwan,382,,6,,91,285,,16,0.3,43886,1843,Asia
Runion,382,,,,40,342,3,427,,,,Africa
Ghana,378,,6,,4,368,2,12,0.2,37405,1204,Africa
Jordan,372,,7,,170,195,5,36,0.7,17000,1666,Asia
Malta,350,,2,,16,332,4,793,5,13732,31100,Europe
San Marino,344,,34,,50,260,14,10138,1002,846,24933,Europe
Kyrgyzstan,339,41,5,,44,290,5,52,0.8,9618,1474,Asia
Mauritius,318,,9,,23,286,3,250,7,6730,5292,Africa
Nigeria,305,,7,,58,240,2,1,0.03,5000,24,Africa
Bolivia,268,,19,,2,247,3,23,2,591,51,South America
Palestine,267,,2,,45,220,,52,0.4,16068,3150,Asia
Senegal,265,,2,,137,126,1,16,0.1,,,Africa
Montenegro,257,,2,,4,251,7,409,3,2329,3708,Europe
Vietnam,257,,,,144,113,8,3,,118807,1221,Asia
Georgia,234,,3,,54,177,6,59,0.8,3271,820,Asia
DRC,223,,20,,16,187,,2,0.2,,,Africa
Guinea,212,,,,15,197,,16,,,,Africa
Isle of Man,201,,1,,103,97,11,2364,12,1934,22744,Europe
Sri Lanka,197,7,7,,54,136,5,9,0.3,3248,152,Asia
Mayotte,191,,2,,50,139,4,700,7,1300,4765,Africa
Kenya,189,,7,,22,160,2,4,0.1,5278,98,Africa
Faeroe Islands,184,,,,145,39,,3766,,5408,110677,Europe
Venezuela,175,,9,,84,82,6,6,0.3,159597,5613,South America
Martinique,155,,6,,50,99,19,413,16,,,North America
Djibouti,150,,1,,36,113,,152,1,3740,3785,Africa
Guadeloupe,143,,8,,67,68,13,357,20,,,North America
Guatemala,137,11,3,,19,115,3,8,0.2,1134,63,North America
Brunei,136,,1,,99,36,3,311,2,9342,21354,Asia
Paraguay,133,4,6,,18,109,1,19,0.8,2262,317,South America
Gibraltar,127,,,,69,58,1,3770,,1543,45799,Europe
Cambodia,120,1,,,75,45,1,7,,5768,345,Asia
El Salvador,118,1,6,,19,93,4,18,0.9,,,North America
Rwanda,118,,,,7,111,,9,,806,62,Africa
Trinidad and Tobago,109,,8,,3,98,,78,6,1090,779,North America
Madagascar,93,,,,11,82,1,3,,,,Africa
Monaco,90,,1,,5,84,4,2293,25,,,Europe
Mali,87,,7,,22,58,,4,0.3,,,Africa
Aruba,86,,,,27,59,,805,,1058,9910,North America
French Guiana,83,,,,43,40,1,278,,,,South America
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Togo,76,,3,,25,48,,9,0.4,2069,250,Africa
Barbados,67,,4,,11,52,4,233,14,736,2561,North America
Jamaica,65,2,4,,13,48,,22,1,907,306,North America
Ethiopia,65,,3,,4,58,1,0.6,0.03,3232,28,Africa
Congo,60,,5,,5,50,,11,0.9,,,Africa
Uganda,53,,,,,53,,1,,3310,72,Africa
French Polynesia,51,,,,,51,,182,,744,2649,Australia/Oceania
Sint Maarten,50,,8,,3,39,2,1166,187,134,3125,North America
Bermuda,48,,4,,25,19,2,771,64,354,5684,North America
Cayman Islands,45,,1,,6,38,,685,15,479,7288,North America
Macao,45,,,,10,35,1,69,,,,Asia
Gabon,44,,1,,1,42,,20,0.4,,,Africa
Bahamas,42,,8,,5,29,1,107,20,,,North America
Guyana,40,3,6,,8,26,3,51,8,175,222,South America
Zambia,40,,2,,25,13,1,2,0.1,1239,67,Africa
Liberia,37,,5,,3,29,,7,1.0,,,Africa
Guinea-Bissau,36,,,,,36,,18,,1500,762,Africa
Benin,35,,1,,5,29,,3,0.08,,,Africa
Eritrea,34,,,,,34,,10,,,,Africa
Tanzania,32,,3,,5,24,,0.5,0.05,,,Africa
Saint Martin,32,,2,,11,19,5,828,52,,,North America
Haiti,31,,2,,,29,,3,0.2,365,32,North America
Myanmar,28,1,3,,2,23,,0.5,0.06,1406,26,Asia
Libya,24,,1,,8,15,,3,0.1,492,72,Africa
Antigua and Barbuda,21,,2,,,19,1,214,20,40,408,North America
Somalia,21,,1,,1,19,,1,0.06,,,Africa
Mozambique,20,,,,2,18,,0.6,,483,15,Africa
Angola,19,,2,,2,15,,0.6,0.06,,,Africa
Syria,19,,2,,4,13,,1,0.1,,,Asia
Maldives,19,,,,13,6,,35,,,,Asia
Equatorial Guinea,18,,,,3,15,,13,,854,609,Africa
New Caledonia,18,,,,1,17,,63,,2608,9135,Australia/Oceania
Sudan,17,,2,,2,13,,0.4,0.05,,,Africa
Dominica,16,,,,5,11,,222,,309,4293,North America
Fiji,16,,,,,16,,18,,,,Australia/Oceania
Laos,16,,,,,16,,2,,1035,142,Asia
Mongolia,16,,,,4,12,,5,,,,Asia
Namibia,16,,,,3,13,,6,,362,142,Africa
Saint Lucia,15,,,,1,14,,82,,,,North America
Curaao,14,,1,,7,6,,85,6,,,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Zimbabwe,13,,3,,,10,,0.9,0.2,438,29,Africa
Botswana,13,,1,,,12,,6,0.4,1154,491,Africa
Saint Kitts and Nevis,12,,,,,12,,226,,205,3853,North America
St. Vincent Grenadines,12,,,,1,11,,108,,56,505,North America
Eswatini,12,,,,7,5,,10,,,,Africa
Chad,11,,,,2,9,,0.7,,,,Africa
Greenland,11,,,,11,0,,194,,770,13564,North America
Seychelles,11,,,,,11,,112,,,,Africa
Belize,10,,2,,,8,1,25,5,364,915,North America
Suriname,10,,1,,4,5,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Malawi,9,,1,,,8,1,0.5,0.05,,,Africa
Nepal,9,,,,1,8,,0.3,,3524,121,Asia
Montserrat,9,,,,,9,1,1803,,36,7212,North America
Turks and Caicos,8,,1,,,7,,207,26,61,1576,North America
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
Sierra Leone,8,,,,,8,,1,,,,Africa
Cabo Verde,7,,1,,1,5,,13,2,,,Africa
Mauritania,7,,1,,2,4,,2,0.2,380,82,Africa
Nicaragua,7,,1,,,6,,1,0.2,,,North America
St. Barth,6,,,,1,5,,607,,,,North America
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Gambia,4,,1,,2,1,,2,0.4,,,Africa
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Western Sahara,4,,,,,4,,7,,,,Africa
Anguilla,3,,,,,3,,200,,,,North America
British Virgin Islands,3,,,,,3,,99,,,,North America
Burundi,3,,,,,3,,0.3,,,,Africa
Caribbean Netherlands,2,,,,,2,,76,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Timor-Leste,2,,,,1,1,,2,,,,Asia
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,81953,46,3339,3,77525,1089,141,57,2,,,Asia
