Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Lebanon,658,17,21,,81,556,33,96,3,17260,2529,Asia
Ivory Coast,638,,6,,114,518,,24,0.2,,,Africa
Ghana,636,,8,,17,611,2,20,0.3,44421,1430,Africa
Costa Rica,618,,3,,66,549,14,121,0.6,8703,1708,North America
Niger,570,,14,,90,466,,24,0.6,4427,183,Africa
Burkina Faso,528,,30,,177,321,,25,1,,,Africa
Albania,494,19,25,1,251,218,5,172,9,4558,1584,Europe
Uruguay,492,,8,,260,224,14,142,2,9929,2858,South America
Kyrgyzstan,449,19,5,,78,366,5,69,0.8,26147,4008,Asia
Channel Islands,445,5,13,,69,363,,2559,75,3320,19095,Europe
Honduras,419,12,31,5,9,379,10,42,3,1600,162,North America
Guinea,404,41,1,1,31,372,,31,0.08,,,Africa
Malta,399,6,3,,44,352,4,904,7,19121,43305,Europe
Bolivia,397,43,28,,7,362,3,34,2,2185,187,South America
Jordan,397,,7,,235,155,5,39,0.7,20500,2009,Asia
Taiwan,395,2,6,,137,252,,17,0.3,49748,2089,Asia
Runion,391,,,,40,351,3,437,,,,Africa
Nigeria,373,,11,,99,263,2,2,0.05,5000,24,Africa
San Marino,372,,36,,53,283,15,10963,1061,846,24933,Europe
Djibouti,363,,2,,53,308,,367,2,5356,5421,Africa
Mauritius,324,,9,,51,264,3,255,7,8279,6510,Africa
Senegal,314,15,2,,190,122,1,19,0.1,,,Africa
Palestine,308,,2,,62,244,,60,0.4,17329,3397,Asia
Georgia,306,6,3,,69,234,6,77,0.8,5027,1260,Asia
Montenegro,288,5,4,,46,238,7,459,6,2869,4568,Europe
Vietnam,267,1,,,171,96,8,3,,132771,1364,Asia
Isle of Man,256,2,4,2,151,101,13,3011,47,2175,25578,Europe
DRC,254,13,21,1,21,212,,3,0.2,,,Africa
Sri Lanka,235,2,7,,63,165,1,11,0.3,4768,223,Asia
Kenya,225,9,10,1,53,162,2,4,0.2,9630,179,Africa
Mayotte,217,,3,,69,145,3,795,11,1500,5498,Africa
Venezuela,197,8,9,,111,77,6,7,0.3,225009,7913,South America
Faeroe Islands,184,,,,166,18,,3766,,5677,116182,Europe
Guatemala,180,13,5,,19,156,3,10,0.3,1134,63,North America
Paraguay,161,2,8,1,23,130,1,23,1,3640,510,South America
El Salvador,159,10,6,,30,123,2,25,0.9,7785,1200,North America
Martinique,158,1,8,2,73,77,17,421,21,,,North America
Mali,148,4,13,,34,101,,7,0.6,,,Africa
Guadeloupe,145,,8,,67,70,13,362,20,,,North America
Brunei,136,,1,,108,27,2,311,2,10579,24182,Asia
Rwanda,134,,,,49,85,,10,,6237,482,Africa
Gibraltar,129,,,,104,25,1,3829,,1649,48945,Europe
Cambodia,122,,,,96,26,1,7,,5768,345,Asia
Trinidad and Tobago,113,,8,,17,88,,81,6,1152,823,North America
Madagascar,110,2,,,29,81,1,4,,,,Africa
Jamaica,105,,5,1,21,79,,35,2,1290,436,North America
Monaco,93,,1,,6,86,5,2370,25,,,Europe
Aruba,92,,,,32,60,1,862,,1154,10809,North America
French Guiana,86,,,,51,35,1,288,,,,South America
Ethiopia,85,3,3,,15,67,,0.7,0.03,4988,43,Africa
Togo,81,4,3,,35,43,,10,0.4,3036,367,Africa
Gabon,80,23,1,,4,75,,36,0.4,,,Africa
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Congo,74,,5,,10,59,,13,0.9,,,Africa
Myanmar,74,11,4,,2,68,,1,0.07,2836,52,Asia
Barbados,73,,5,,15,53,4,254,17,864,3007,North America
Somalia,60,,2,,2,56,2,4,0.1,,,Africa
Liberia,59,,6,,4,49,,12,1,,,Africa
Tanzania,59,6,3,,7,49,,1.0,0.05,,,Africa
Bermuda,57,,5,,30,22,3,915,80,416,6680,North America
Cabo Verde,56,45,1,,1,54,,101,2,,,Africa
French Polynesia,55,,,,,55,1,196,,920,3275,Australia/Oceania
Uganda,55,,,,12,43,,1,,6661,146,Africa
Cayman Islands,54,,1,,6,47,3,822,15,580,8825,North America
Sint Maarten,52,,9,,5,38,2,1213,210,134,3125,North America
Bahamas,49,,8,,6,35,1,125,20,,,North America
Guyana,48,1,6,,8,34,5,61,8,213,271,South America
Zambia,48,3,2,,30,16,1,3,0.1,1696,92,Africa
Macao,45,,,,15,30,1,69,,,,Asia
Guinea-Bissau,43,,,,,43,,22,,1500,762,Africa
Equatorial Guinea,41,,,,4,37,,29,,854,609,Africa
Haiti,40,,3,,,37,,4,0.3,365,32,North America
Saint Martin,35,3,2,,13,20,5,905,52,,,North America
Benin,35,,1,,18,16,,3,0.08,,,Africa
Libya,35,,1,,9,25,,5,0.1,570,83,Africa
Eritrea,35,,,,,35,,10,,,,Africa
Sudan,32,,5,,4,23,,0.7,0.1,,,Africa
Mongolia,30,,,,5,25,,9,,1000,305,Asia
Syria,29,,2,,5,22,,2,0.1,,,Asia
Mozambique,28,,,,2,26,,0.9,,762,24,Africa
Antigua and Barbuda,23,,2,,3,18,1,235,20,73,745,North America
Chad,23,,,,2,21,,1,,,,Africa
Maldives,21,1,,,16,5,,39,,2899,5363,Asia
Angola,19,,2,,5,12,,0.6,0.06,,,Africa
Laos,19,,,,1,18,,3,,1235,170,Asia
Zimbabwe,18,1,3,,1,14,,1,0.2,665,45,Africa
Belize,18,,2,,,16,1,45,5,567,1426,North America
New Caledonia,18,,,,1,17,,63,,2608,9135,Australia/Oceania
Malawi,16,,2,,,14,1,0.8,0.1,314,16,Africa
Nepal,16,,,,1,15,,0.5,,6299,216,Asia
Dominica,16,,,,8,8,,222,,345,4793,North America
Fiji,16,,,,,16,,18,,,,Australia/Oceania
Namibia,16,,,,3,13,,6,,362,142,Africa
Saint Lucia,15,,,,11,4,,82,,319,1737,North America
Eswatini,15,,,,8,7,,13,,714,615,Africa
Curaao,14,,1,,10,3,,85,6,230,1402,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,North America
Botswana,13,,1,,,12,,6,0.4,3115,1325,Africa
Sierra Leone,13,2,,,,13,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
CAR,11,,,,4,7,,2,,,,Africa
Falkland Islands,11,,,,1,10,,3161,,137,39368,South America
Greenland,11,,,,11,0,,194,,912,16065,North America
Montserrat,11,,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
Turks and Caicos,10,,1,,,9,,258,26,71,1834,North America
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Vatican City,8,,,,2,6,,9988,,,,Europe
Timor-Leste,8,2,,,1,7,,6,,,,Asia
Mauritania,7,,1,,2,4,,2,0.2,593,128,Africa
St. Barth,6,,,,4,2,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82295,46,3342,1,77816,1137,113,57,2,,,Asia
