Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Mexico,7497,622,650,104,2125,4722,207,58,5,49167,381,North America
Denmark,7242,,346,,3847,3049,76,1250,60,91437,15786,Europe
Norway,7069,33,164,,32,6873,63,1304,30,139668,25763,Europe
Czechia,6606,,181,,1227,5198,86,617,17,162533,15177,Europe
Australia,6586,,70,,4167,2349,55,258,3,406510,15942,Australia/Oceania
UAE,6302,,37,,1188,5077,1,637,4,767000,77550,Asia
Indonesia,6248,,535,,631,5082,,23,2,39422,144,Asia
Philippines,6087,,397,,516,5174,1,56,4,56048,511,Asia
Serbia,5994,,117,,637,5240,126,686,13,36028,4123,Europe
Singapore,5992,,11,,740,5241,23,1024,2,94796,16203,Asia
Malaysia,5305,,88,,3102,2115,49,164,3,100794,3114,Asia
Ukraine,5106,,133,,275,4698,45,117,3,52534,1201,Europe
Qatar,5008,,8,,510,4490,37,1738,3,60139,20874,Asia
Belarus,4779,,45,,342,4392,65,506,5,86813,9187,Europe
Dominican Republic,4335,,217,,312,3806,146,400,20,14373,1325,North America
Panama,4210,,116,,122,3972,96,976,27,18559,4301,North America
Finland,3681,,90,,1700,1891,70,664,16,55600,10035,Europe
Colombia,3621,,166,,691,2764,98,71,3,59002,1160,South America
Luxembourg,3537,,72,,601,2864,32,5650,115,33252,53120,Europe
South Africa,3034,,52,,903,2079,36,51,0.9,108021,1821,Africa
Egypt,3032,,224,,701,2107,,30,2,55000,537,Africa
Argentina,2839,,132,,685,2022,127,63,3,30942,685,South America
Thailand,2733,,47,,1787,899,61,39,0.7,100498,1440,Asia
Morocco,2685,,137,,314,2234,1,73,4,13689,371,Africa
Algeria,2534,,367,,894,1273,60,58,8,3359,77,Africa
Moldova,2378,,57,,391,1930,80,589,14,9848,2441,Europe
Greece,2235,,110,,269,1856,67,214,11,53290,5113,Europe
Bangladesh,2144,,84,,66,1994,1,13,0.5,21307,129,Asia
Hungary,1834,,172,,231,1431,60,190,18,43901,4544,Europe
Croatia,1832,,39,,615,1178,27,446,9,21647,5273,Europe
Bahrain,1773,,7,,755,1011,3,1042,4,82568,48524,Asia
Iceland,1760,,9,,1291,460,3,5158,26,41091,120416,Europe
Kuwait,1751,,6,,280,1465,34,410,1,,,Asia
Kazakhstan,1615,,17,,377,1221,22,86,0.9,100878,5373,Asia
Iraq,1513,,82,,953,478,,38,2,53955,1341,Asia
Estonia,1512,,38,,162,1312,11,1140,29,39605,29856,Europe
Uzbekistan,1490,,5,,194,1291,8,45,0.1,136000,4063,Asia
New Zealand,1431,9,11,,912,508,3,297,2,83224,17258,Australia/Oceania
Azerbaijan,1373,,18,,590,765,21,135,2,86607,8542,Asia
Slovenia,1317,,70,,190,1057,27,633,34,40580,19520,Europe
Bosnia and Herzegovina,1268,,47,,338,883,4,386,14,16868,5141,Europe
Armenia,1248,,20,,523,705,30,421,7,11796,3981,Asia
Lithuania,1239,,33,,228,978,14,455,12,58816,21605,Europe
Oman,1180,,6,,176,998,3,231,1,,,Asia
North Macedonia,1170,,49,,164,957,15,562,24,11556,5547,Europe
Slovakia,1089,,11,,213,865,10,199,2,40953,7501,Europe
Hong Kong,1024,,4,,568,452,9,137,0.5,131786,17579,Asia
Cameroon,1017,,42,,305,670,33,38,2,,,Africa
Cuba,986,,32,,227,727,15,87,3,25309,2234,North America
Afghanistan,933,,30,,112,791,,24,0.8,,,Asia
Bulgaria,878,,41,,153,684,35,126,6,26417,3802,Europe
Tunisia,866,,37,,43,786,33,73,3,14640,1239,Africa
Ghana,834,,9,,99,726,4,27,0.3,60916,1960,Africa
Ivory Coast,801,,8,,239,554,,30,0.3,,,Africa
Cyprus,761,,12,,79,670,8,630,10,32284,26739,Asia
Djibouti,732,,2,,76,654,,741,2,7486,7577,Africa
Diamond Princess,712,,13,,644,55,7,,,,,
Latvia,712,,5,,88,619,5,377,3,34697,18395,Europe
Andorra,704,,35,,205,464,17,9111,453,1673,21653,Europe
Lebanon,672,,21,,99,552,30,98,3,20225,2963,Asia
Costa Rica,655,,4,,97,554,10,129,0.8,10138,1990,North America
Niger,639,,19,,113,507,,26,0.8,4715,195,Africa
Burkina Faso,565,,36,,321,208,,27,2,,,Africa
Albania,548,,26,,302,220,5,190,9,5311,1846,Europe
Nigeria,542,,19,,166,357,2,3,0.09,7153,35,Africa
Bolivia,520,27,32,1,31,457,3,45,3,3569,306,South America
Guinea,518,,3,,65,450,,39,0.2,,,Africa
Uruguay,517,,9,,298,210,14,149,3,12478,3592,South America
Kyrgyzstan,506,,5,,130,371,5,78,0.8,26147,4008,Asia
Channel Islands,484,,21,,73,390,,2784,121,3320,19095,Europe
Honduras,457,,46,,10,401,10,46,5,2396,242,North America
San Marino,455,,39,,60,356,15,13410,1149,1605,47302,Europe
Malta,426,,3,,99,324,4,965,7,23253,52663,Europe
Palestine,418,,2,,69,347,,82,0.4,17329,3397,Asia
Jordan,413,,7,,269,137,5,40,0.7,20500,2009,Asia
Runion,407,,,,237,170,4,455,,,,Africa
Taiwan,398,,6,,178,214,,17,0.3,52445,2202,Asia
Georgia,388,,4,,86,298,6,97,1,5027,1260,Asia
Senegal,350,,3,,211,136,1,21,0.2,,,Africa
Mauritius,325,,9,,180,136,3,256,7,9755,7670,Africa
DRC,307,,25,,26,256,,3,0.3,,,Africa
Montenegro,307,,5,,55,247,7,489,8,3874,6168,Europe
Isle of Man,297,,6,,180,111,11,3493,71,2414,28389,Europe
Vietnam,268,,,,201,67,8,3,,206253,2119,Asia
Kenya,262,,12,,60,190,2,5,0.2,10784,201,Africa
Guatemala,257,22,7,,21,229,3,14,0.4,7200,402,North America
Sri Lanka,254,,7,,86,161,1,12,0.3,4768,223,Asia
Mayotte,254,,4,,117,133,6,931,15,1800,6598,Africa
Venezuela,227,,9,,117,101,4,8,0.3,299714,10540,South America
Mali,216,,13,,41,162,,11,0.6,,,Africa
Paraguay,206,4,8,,41,157,1,29,1,4950,694,South America
El Salvador,190,,7,,43,140,1,29,1,10191,1571,North America
Faeroe Islands,184,,,,173,11,,3766,,5981,122403,Europe
Jamaica,173,10,5,,25,143,,58,2,1605,542,North America
Martinique,163,,12,,73,78,11,434,32,,,North America
Guadeloupe,148,,8,,73,67,13,370,20,,,North America
Tanzania,147,,5,,11,131,4,2,0.08,,,Africa
Rwanda,144,,,,69,75,,11,,6237,482,Africa
Congo,143,,6,,11,126,,26,1,,,Africa
Brunei,137,,1,,113,23,2,313,2,11254,25725,Asia
Somalia,135,,7,,2,126,2,8,0.4,,,Africa
Gibraltar,132,,,,111,21,1,3918,,1859,55178,Europe
Cambodia,122,,,,103,19,1,7,,5768,345,Asia
Madagascar,120,,,,35,85,1,4,,2357,85,Africa
Trinidad and Tobago,114,,8,,21,85,,81,6,1320,943,North America
Gabon,108,,1,,7,100,,49,0.4,572,257,Africa
Myanmar,107,9,5,,5,97,,2,0.09,4065,75,Asia
Ethiopia,105,,3,,16,86,1,0.9,0.03,6890,60,Africa
Aruba,96,,2,,44,50,4,899,19,1358,12719,North America
French Guiana,96,,,,64,32,2,321,,,,South America
Monaco,94,,3,,22,69,3,2395,76,,,Europe
Togo,84,,5,,49,30,,10,0.6,4191,506,Africa
Bermuda,83,,5,,35,43,9,1333,80,552,8863,North America
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Equatorial Guinea,79,,,,4,75,,56,,854,609,Africa
Liberia,76,,7,,7,62,,15,1,,,Africa
Barbados,75,,5,,17,53,4,261,17,1000,3480,North America
Sudan,66,,10,,6,50,,2,0.2,,,Africa
Sint Maarten,64,,9,,12,43,6,1493,210,163,3802,North America
Guyana,63,,6,,9,48,4,80,8,283,360,South America
Cayman Islands,61,,1,,7,53,3,928,15,702,10681,North America
Cabo Verde,58,,1,,1,56,,104,2,,,Africa
Zambia,57,,2,,33,22,1,3,0.1,2191,119,Africa
Bahamas,55,,9,,10,36,1,140,23,,,North America
French Polynesia,55,,,,2,53,1,196,,1302,4635,Australia/Oceania
Uganda,55,,,,22,33,,1,,11101,243,Africa
Libya,49,,1,,11,37,,7,0.1,707,103,Africa
Guinea-Bissau,46,,,,,46,,23,,1500,762,Africa
Macao,45,,,,16,29,1,69,,,,Asia
Haiti,44,,3,,,41,,4,0.3,498,44,North America
Eritrea,39,,,,3,36,,11,,,,Africa
Syria,38,,2,,5,31,,2,0.1,,,Asia
Saint Martin,37,,2,,19,16,5,957,52,,,North America
Benin,35,,1,,18,16,,3,0.08,,,Africa
Maldives,35,,,,16,19,,65,,3714,6871,Asia
Mozambique,35,,,,4,31,,1,,952,30,Africa
Chad,33,,,,8,25,,2,,,,Africa
Nepal,31,,,,3,28,,1,,15800,542,Asia
Mongolia,31,,,,5,26,,9,,1450,442,Asia
Sierra Leone,30,,,,,30,,4,,,,Africa
Zimbabwe,25,,3,,2,20,,2,0.2,2626,177,Africa
Angola,24,,2,,6,16,,0.7,0.06,,,Africa
Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,North America
Eswatini,22,,1,,8,13,,19,0.9,714,615,Africa
Laos,19,,,,2,17,,3,,1318,181,Asia
Belize,18,,2,,,16,1,45,5,651,1637,North America
New Caledonia,18,,,,14,4,1,63,,3399,11906,Australia/Oceania
Timor-Leste,18,,,,1,17,,14,,,,Asia
Malawi,17,,2,,3,12,1,0.9,0.1,417,22,Africa
Fiji,17,,,,,17,,19,,,,Australia/Oceania
Dominica,16,,,,8,8,,222,,345,4793,North America
Namibia,16,,,,6,10,,6,,499,196,Africa
Botswana,15,,1,,,14,,6,0.4,3602,1532,Africa
Saint Lucia,15,,,,11,4,,82,,344,1873,North America
Curaao,14,,1,,11,2,,85,6,286,1743,North America
Grenada,14,,,,6,8,4,124,,92,818,North America
Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,North America
CAR,12,,,,4,8,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,3,8,,3161,,319,91667,South America
Greenland,11,,,,11,0,,194,,1043,18372,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Nicaragua,9,,2,,6,1,,1,0.3,,,North America
Gambia,9,,1,,2,6,,4,0.4,316,131,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,6,0,,2,0.2,913,196,Africa
Papua New Guinea,7,,,,,7,,0.8,,167,19,Australia/Oceania
St. Barth,6,,,,5,1,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,80,7,Africa
Bhutan,5,,,,2,3,,6,,8107,10507,Asia
British Virgin Islands,4,,,,2,2,,132,,,,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82735,16,4632,,77062,1041,85,57,3,,,Asia
