Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Czechia,6900,,194,,1559,5147,84,644,18,172123,16073,Europe
Indonesia,6760,,590,,747,5423,,25,2,49767,182,Asia
Australia,6642,17,71,,4685,1886,49,260,3,438540,17198,Australia/Oceania
Serbia,6630,,125,,870,5635,108,759,14,41812,4785,Europe
Philippines,6459,,428,,613,5418,1,59,4,59928,547,Asia
Belarus,6264,,51,,514,5699,92,663,5,102556,10853,Europe
Qatar,6015,,9,,555,5451,37,2088,3,64620,22429,Asia
Ukraine,5710,,151,,359,5200,45,131,3,58093,1328,Europe
Malaysia,5425,,89,,3295,2041,45,168,3,108216,3344,Asia
Dominican Republic,4964,,235,,416,4313,128,458,22,57809,5329,North America
Panama,4658,191,136,10,204,4318,98,1080,32,19091,4425,North America
Colombia,3977,,189,,804,2984,98,78,4,65169,1281,South America
Finland,3868,,98,,2000,1770,67,698,18,59200,10685,Europe
Luxembourg,3558,,75,,637,2846,32,5684,120,33798,53992,Europe
Egypt,3333,,250,,821,2262,,33,2,55000,537,Africa
South Africa,3300,,58,,1055,2187,36,56,1.0,121510,2049,Africa
Morocco,3046,,143,,350,2553,1,83,4,16386,444,Africa
Argentina,3031,,142,,737,2152,123,67,3,34568,765,South America
Bangladesh,2948,,101,,85,2762,1,18,0.6,26604,162,Asia
Thailand,2811,19,48,1,2108,655,61,40,0.7,142589,2043,Asia
Algeria,2718,,384,,1099,1235,40,62,9,6500,148,Africa
Moldova,2548,,70,,457,2021,212,632,17,11763,2916,Europe
Greece,2245,,116,,577,1552,61,215,11,54344,5214,Europe
Hungary,2098,114,213,14,287,1598,82,217,22,50052,5181,Europe
Kuwait,1995,,9,,367,1619,39,467,2,,,Asia
Kazakhstan,1949,97,19,,447,1483,22,104,1,117949,6282,Asia
Bahrain,1907,,7,,769,1131,2,1121,4,89225,52437,Asia
Croatia,1881,,47,,771,1063,18,458,11,26610,6482,Europe
Iceland,1773,,10,,1362,401,4,5196,29,43143,126429,Europe
Uzbekistan,1657,30,5,,261,1391,8,50,0.1,136000,4063,Asia
Iraq,1574,,82,,1043,449,,39,2,59055,1468,Asia
Estonia,1535,,40,,165,1330,9,1157,30,40930,30855,Europe
New Zealand,1445,5,13,1,1006,426,3,300,3,89508,18562,Australia/Oceania
Azerbaijan,1436,,19,,791,626,16,142,2,95747,9443,Asia
Oman,1410,,7,,238,1165,3,276,1,,,Asia
Lithuania,1348,22,37,,298,1013,17,495,14,70489,25893,Europe
Armenia,1339,,22,,580,737,30,452,7,13373,4513,Asia
Slovenia,1335,,77,,193,1065,26,642,37,41802,20107,Europe
Bosnia and Herzegovina,1309,,49,,381,879,4,399,15,18538,5650,Europe
North Macedonia,1225,,54,,200,971,9,588,26,11870,5697,Europe
Slovakia,1173,,13,,251,909,8,215,2,46734,8560,Europe
Cameroon,1163,,42,,305,816,33,44,2,,,Africa
Cuba,1087,,36,,285,766,9,96,3,28598,2525,North America
Ghana,1042,,9,,99,934,4,34,0.3,68591,2207,Africa
Afghanistan,1026,,36,,135,855,7,26,0.9,6422,165,Asia
Hong Kong,1026,,4,,630,392,8,137,0.5,131786,17579,Asia
Bulgaria,929,,43,,167,719,34,134,6,26417,3802,Europe
Tunisia,884,,38,,148,698,34,75,3,17287,1463,Africa
Ivory Coast,879,,10,,287,582,,33,0.4,,,Africa
Djibouti,846,,2,,102,742,,856,2,8144,8243,Africa
Cyprus,772,,12,,81,679,15,639,10,34087,28233,Asia
Latvia,739,,5,,88,646,5,392,3,36668,19440,Europe
Andorra,717,,37,,248,432,17,9280,479,1673,21653,Europe
Diamond Princess,712,,13,,644,55,7,,,,,
Lebanon,677,,21,,103,553,27,99,3,20929,3066,Asia
Nigeria,665,,22,,188,455,2,3,0.1,7153,35,Africa
Costa Rica,662,,6,,124,532,8,130,1,10879,2136,North America
Niger,655,7,20,,124,511,,27,0.8,4715,195,Africa
Guinea,622,,5,,122,495,,47,0.4,,,Africa
Bolivia,598,34,34,1,37,527,3,51,3,3569,306,South America
Kyrgyzstan,590,22,7,,216,367,5,90,1,26147,4008,Asia
Albania,584,,26,,327,231,5,203,9,5775,2007,Europe
Burkina Faso,581,,38,,357,186,,28,2,,,Africa
Uruguay,535,,11,1,313,211,13,154,3,13396,3856,South America
Honduras,494,17,46,,25,423,10,50,5,2535,256,North America
Channel Islands,488,,24,,73,391,,2807,138,3320,19095,Europe
San Marino,462,,39,,61,362,4,13616,1149,1726,50868,Europe
Palestine,449,,3,,71,375,,88,0.6,17329,3397,Asia
Malta,431,,3,,126,302,2,976,7,24919,56436,Europe
Jordan,425,,7,,282,136,5,42,0.7,33000,3234,Asia
Taiwan,422,,6,,203,213,,18,0.3,53632,2252,Asia
Runion,408,,,,238,170,2,456,,,,Africa
Georgia,402,,4,,95,303,6,101,1,7611,1908,Asia
Senegal,377,,5,,235,137,1,23,0.3,,,Africa
DRC,350,18,25,,35,290,,4,0.3,,,Africa
Mauritius,328,,9,,224,95,3,258,7,9755,7670,Africa
Montenegro,312,,5,,88,219,7,497,8,3874,6168,Europe
Sri Lanka,304,,7,,98,199,1,14,0.3,6463,302,Asia
Isle of Man,300,,9,,200,91,15,3528,106,2509,29506,Europe
Guatemala,294,5,7,,24,263,3,16,0.4,7200,402,North America
Venezuela,285,,10,,117,158,4,10,0.4,347236,12211,South America
Mayotte,284,13,4,,117,163,4,1041,15,2000,7331,Africa
Kenya,281,,14,,69,198,2,5,0.3,13872,258,Africa
Vietnam,268,,,,215,53,8,3,,206253,2119,Asia
Tanzania,254,,10,,11,233,4,4,0.2,,,Africa
Mali,246,,14,,56,176,,12,0.7,,,Africa
Somalia,237,,8,,4,225,2,15,0.5,,,Africa
Jamaica,223,,5,,27,191,,75,2,1889,638,North America
El Salvador,218,,7,,46,165,2,34,1,12210,1882,North America
Paraguay,208,,8,,46,154,1,29,1,5501,771,South America
Faeroe Islands,185,,,,177,8,,3786,,6021,123222,Europe
Martinique,163,,12,,73,78,11,434,32,,,North America
Congo,160,,6,,16,138,,29,1,,,Africa
Guadeloupe,148,,8,,73,67,13,370,20,,,North America
Rwanda,147,,,,80,67,,11,,6959,537,Africa
Brunei,138,,1,,116,21,2,315,2,11633,26591,Asia
Gibraltar,132,,,,120,12,1,3918,,1912,56751,Europe
Cambodia,122,,,,110,12,1,7,,5768,345,Asia
Madagascar,121,,,,41,80,1,4,,2357,85,Africa
Gabon,120,,1,,7,112,2,54,0.4,572,257,Africa
Myanmar,119,,5,,7,107,,2,0.09,4692,86,Asia
Trinidad and Tobago,114,,8,,26,80,,81,6,1380,986,North America
Ethiopia,111,,3,,16,92,1,1.0,0.03,7953,69,Africa
Sudan,107,,12,,8,87,,2,0.3,,,Africa
Liberia,99,,8,,7,84,,20,2,,,Africa
Aruba,97,,2,,51,44,4,909,19,1445,13534,North America
French Guiana,97,,1,,69,27,2,325,3,,,South America
Monaco,94,,3,,23,68,3,2395,76,,,Europe
Bermuda,86,,5,,37,44,10,1381,80,651,10453,North America
Togo,84,,6,,53,25,,10,0.7,4381,529,Africa
Liechtenstein,81,,1,,55,25,,2124,26,900,23605,Europe
Equatorial Guinea,79,,,,7,72,,56,,854,609,Africa
Barbados,75,,5,,23,47,4,261,17,1063,3699,North America
Maldives,69,,,,16,53,1,128,,4139,7657,Asia
Sint Maarten,67,,10,,12,45,6,1563,233,163,3802,North America
Cabo Verde,67,,1,,1,65,,121,2,,,Africa
Guyana,66,1,7,,9,50,5,84,9,328,417,South America
Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,North America
Zambia,65,,3,,35,27,1,4,0.2,2586,141,Africa
Bahamas,60,,9,,11,40,1,153,23,,,North America
Haiti,57,,3,,,54,,5,0.3,618,54,North America
French Polynesia,56,,,,19,37,1,199,,1515,5393,Australia/Oceania
Uganda,56,,,,38,18,,1,,13742,300,Africa
Benin,54,,1,,27,26,,4,0.08,,,Africa
Libya,51,,1,,15,35,,7,0.1,808,118,Africa
Guinea-Bissau,50,,,,3,47,,25,,1500,762,Africa
Macao,45,,,,24,21,1,69,,,,Asia
Sierra Leone,43,,,,6,37,,5,,,,Africa
Syria,39,,3,,5,31,,2,0.2,,,Asia
Eritrea,39,,,,3,36,,11,,,,Africa
Mozambique,39,,,,8,31,,1,,1110,36,Africa
Saint Martin,37,,2,,19,16,5,957,52,,,North America
Mongolia,34,1,,,8,26,,10,,6800,2074,Asia
Chad,33,,,,8,25,,2,,,,Africa
Nepal,31,,,,4,27,,1,,29567,1015,Asia
Zimbabwe,25,,3,,2,20,,2,0.2,3308,223,Africa
Angola,24,,2,,6,16,,0.7,0.06,,,Africa
Eswatini,24,,1,,8,15,,21,0.9,714,615,Africa
Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,North America
Timor-Leste,22,,,,1,21,,17,,322,244,Asia
Botswana,20,,1,,,19,,9,0.4,4432,1885,Africa
Laos,19,,,,2,17,,3,,1349,185,Asia
Belize,18,,2,,2,14,1,45,5,651,1637,North America
Fiji,18,,,,3,15,,20,,,,Australia/Oceania
New Caledonia,18,,,,15,3,1,63,,3451,12088,Australia/Oceania
Malawi,17,,2,,3,12,1,0.9,0.1,429,22,Africa
Dominica,16,,,,8,8,,222,,345,4793,North America
Namibia,16,,,,6,10,,6,,524,206,Africa
Saint Kitts and Nevis,15,,,,,15,,282,,247,4643,North America
Saint Lucia,15,,,,13,2,,82,,344,1873,North America
Curaao,14,,1,,11,2,,85,6,286,1743,North America
Grenada,14,,,,6,8,4,124,,92,818,North America
CAR,12,,,,4,8,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,3,8,,3161,,319,91667,South America
Greenland,11,,,,11,0,,194,,1101,19394,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Nicaragua,10,,2,,6,2,,2,0.3,,,North America
Gambia,10,,1,,2,7,,4,0.4,316,131,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,11236,,,,Europe
Mauritania,7,,1,,6,0,,2,0.2,913,196,Africa
Papua New Guinea,7,,,,,7,,0.8,,604,68,Australia/Oceania
Bhutan,6,1,,,2,4,,8,,8765,11359,Asia
St. Barth,6,,,,5,1,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
British Virgin Islands,5,,1,,3,1,,165,33,,,North America
Burundi,5,,1,,4,0,,0.4,0.08,80,7,Africa
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82758,11,4632,,77123,1003,82,57,3,,,Asia
