Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Chile,8273,,94,,2937,5242,389,433,5,91873,4806,South America
Ecuador,7858,,388,,780,6690,135,445,22,26093,1479,South America
Poland,7771,189,292,6,774,6705,160,205,8,156493,4135,Europe
Romania,7707,491,387,15,1357,5963,243,401,20,79629,4139,Europe
Denmark,6879,198,309,,2748,3822,89,1188,53,82380,14223,Europe
Norway,6798,1,150,,32,6616,64,1254,28,130216,24020,Europe
Pakistan,6505,122,124,13,1645,4736,46,29,0.6,78979,358,Asia
Australia,6468,21,63,,3747,2658,66,254,2,380003,14902,Australia/Oceania
Czechia,6303,2,166,,831,5306,75,589,16,146004,13634,Europe
Saudi Arabia,5862,,79,,931,4852,71,168,2,150000,4309,Asia
Mexico,5847,448,449,43,2125,3273,207,45,3,40091,311,North America
Philippines,5660,207,362,13,435,4863,1,52,3,48171,440,Asia
Indonesia,5516,380,498,29,548,4470,,20,2,36000,132,Asia
UAE,5365,,33,,1034,4298,1,542,3,767000,77550,Asia
Malaysia,5182,110,84,1,2766,2332,56,160,3,87183,2694,Asia
Serbia,4873,,99,,400,4374,128,558,11,26278,3008,Europe
Ukraine,4161,397,116,8,186,3859,45,95,3,42823,979,Europe
Panama,3751,,103,,75,3573,106,869,24,16854,3906,North America
Belarus,3728,,36,,203,3489,68,395,4,76198,8064,Europe
Qatar,3711,,7,,406,3298,37,1288,2,54484,18911,Asia
Singapore,3699,,10,,652,3037,29,632,2,72680,12423,Asia
Dominican Republic,3614,,189,,208,3217,143,333,17,9275,855,North America
Luxembourg,3373,,69,,526,2778,33,5388,110,30723,49080,Europe
Finland,3369,132,72,,300,2997,75,608,13,48828,8813,Europe
Colombia,3105,,131,,452,2522,106,61,3,48628,956,South America
Thailand,2672,29,46,3,1593,1033,61,38,0.7,100498,1440,Asia
Argentina,2571,,112,,596,1863,117,57,2,24374,539,South America
South Africa,2506,,34,,410,2062,7,42,0.6,90515,1526,Africa
Egypt,2505,,183,,589,1733,,24,2,25000,244,Africa
Morocco,2251,227,128,1,247,1876,1,61,3,11433,310,Africa
Greece,2192,,102,,269,1821,72,210,10,50771,4871,Europe
Algeria,2160,,336,,708,1116,60,49,8,3359,77,Africa
Moldova,2049,,51,5,235,1763,80,508,13,6271,1555,Europe
Croatia,1741,,33,,473,1235,31,424,8,19256,4691,Europe
Iceland,1727,,8,,1077,642,8,5061,23,37386,109558,Europe
Bahrain,1673,2,7,,663,1003,3,983,4,73272,43061,Asia
Hungary,1652,73,142,8,199,1311,58,171,15,38489,3984,Europe
Bangladesh,1572,341,60,10,49,1463,1,10,0.4,14868,90,Asia
Kuwait,1524,119,3,,225,1296,32,357,0.7,,,Asia
Estonia,1434,34,36,1,133,1265,10,1081,27,36024,27156,Europe
Iraq,1415,,79,,812,524,,35,2,46135,1147,Asia
New Zealand,1401,15,9,,770,622,3,291,2,70160,14549,Australia/Oceania
Uzbekistan,1349,47,4,,107,1238,8,40,0.1,70000,2091,Asia
Kazakhstan,1341,46,17,1,263,1061,22,71,0.9,85735,4566,Asia
Azerbaijan,1253,,13,,404,836,24,124,1,75397,7436,Asia
Slovenia,1248,,61,,165,1022,34,600,29,37114,17852,Europe
Armenia,1159,48,18,1,358,783,30,391,6,9632,3250,Asia
Lithuania,1128,37,30,,178,920,14,414,11,48537,17829,Europe
Bosnia and Herzegovina,1110,,41,,253,816,4,338,12,13339,4066,Europe
Oman,1019,109,4,,176,839,3,200,0.8,,,Asia
Hong Kong,1018,1,4,,485,529,9,136,0.5,116273,15509,Asia
North Macedonia,974,,45,,98,831,15,468,22,9262,4446,Europe
Slovakia,863,,6,,151,706,5,158,1,31491,5768,Europe
Cameroon,848,,17,,165,666,,32,0.6,,,Africa
Cuba,814,,24,,151,639,15,72,2,20451,1806,North America
Afghanistan,784,,25,,43,716,,20,0.6,,,Asia
Bulgaria,783,36,37,1,122,624,31,113,5,18502,2663,Europe
Tunisia,780,,35,,43,702,89,66,3,13137,1112,Africa
Cyprus,715,,12,,65,638,8,592,10,17923,14845,Asia
Diamond Princess,712,,12,,644,56,7,,,,,
Latvia,675,9,5,,57,613,3,358,3,31302,16595,Europe
Andorra,673,,33,,169,471,17,8710,427,1673,21653,Europe
Lebanon,658,,21,,85,552,30,96,3,17260,2529,Asia
Ivory Coast,654,,6,,146,502,,25,0.2,,,Africa
Ghana,641,,8,,83,550,2,21,0.3,50719,1632,Africa
Costa Rica,626,,4,,67,555,11,123,0.8,9089,1784,North America
Niger,584,,14,,90,480,,24,0.6,4427,183,Africa
Burkina Faso,542,,32,,226,284,,26,2,,,Africa
Albania,494,,25,,251,218,5,172,9,4558,1584,Europe
Uruguay,493,,9,,272,212,13,142,3,10448,3008,South America
Kyrgyzstan,466,17,5,,91,370,5,71,0.8,26147,4008,Asia
Channel Islands,447,,15,,69,363,,2571,86,3320,19095,Europe
Bolivia,441,44,29,1,14,398,3,38,2,2185,187,South America
Djibouti,435,,2,,71,362,,440,2,5936,6008,Africa
Honduras,426,7,35,4,9,382,10,43,4,2012,203,North America
Nigeria,407,,12,,128,267,2,2,0.06,5000,24,Africa
Guinea,404,,1,,31,372,,31,0.08,,,Africa
Jordan,401,,7,,250,144,5,39,0.7,20500,2009,Asia
Malta,399,,3,,82,314,4,904,7,20139,45611,Europe
Taiwan,395,,6,,155,234,,17,0.3,50703,2129,Asia
San Marino,393,,36,,53,304,15,11582,1061,846,24933,Europe
Runion,391,,,,237,154,3,437,,,,Africa
Palestine,374,,2,,63,309,,73,0.4,17329,3397,Asia
Georgia,336,30,3,,74,259,6,84,0.8,5027,1260,Asia
Mauritius,324,,9,,65,250,3,255,7,8279,6510,Africa
Senegal,314,,2,,190,122,1,19,0.1,,,Africa
Montenegro,290,2,4,,55,231,7,462,6,3874,6168,Europe
Isle of Man,283,27,4,,153,126,13,3328,47,2261,26590,Europe
Vietnam,268,,,,175,93,8,3,,135938,1397,Asia
DRC,267,13,22,1,23,222,,3,0.2,,,Africa
Sri Lanka,238,,7,,65,166,1,11,0.3,4768,223,Asia
Kenya,225,,10,,53,162,2,4,0.2,9630,179,Africa
Mayotte,217,,3,,69,145,3,795,11,1500,5498,Africa
Venezuela,197,,9,,111,77,6,7,0.3,225009,7913,South America
Guatemala,196,16,5,,19,172,3,11,0.3,7200,402,North America
Faeroe Islands,184,,,,169,15,,3766,,5765,117983,Europe
Paraguay,174,13,8,,30,136,1,24,1,3888,545,South America
El Salvador,164,5,6,,33,125,2,25,0.9,8333,1285,North America
Martinique,158,,8,,73,77,17,421,21,,,North America
Mali,148,,13,,34,101,,7,0.6,,,Africa
Guadeloupe,145,,8,,67,70,13,362,20,,,North America
Brunei,136,,1,,108,27,2,311,2,10826,24746,Asia
Rwanda,136,,,,54,82,,11,,6237,482,Africa
Gibraltar,131,,,,104,27,1,3888,,1649,48945,Europe
Jamaica,125,,5,,21,99,,42,2,1391,470,North America
Cambodia,122,,,,98,24,1,7,,5768,345,Asia
Congo,117,,5,,11,101,,21,0.9,,,Africa
Trinidad and Tobago,114,,8,,20,86,,81,6,1282,916,North America
Madagascar,110,,,,29,81,1,4,,,,Africa
Monaco,93,,3,,12,78,2,2370,76,,,Europe
Aruba,93,,1,,39,53,1,871,9,1198,11221,North America
Ethiopia,92,7,3,,15,74,,0.8,0.03,5389,47,Africa
Tanzania,88,,4,,11,73,,1,0.07,,,Africa
French Guiana,86,,,,51,35,1,288,,,,South America
Myanmar,85,11,4,,2,79,,2,0.07,2836,52,Asia
Bermuda,81,,5,,33,43,3,1301,80,527,8462,North America
Togo,81,,3,,35,43,,10,0.4,3036,367,Africa
Somalia,80,,5,,2,73,2,5,0.3,,,Africa
Gabon,80,,1,,4,75,,36,0.4,,,Africa
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Barbados,75,2,5,,15,55,4,261,17,900,3132,North America
Cayman Islands,60,,1,,6,53,3,913,15,636,9677,North America
Liberia,59,,6,,4,49,,12,1,,,Africa
Cabo Verde,56,,1,,1,54,,101,2,,,Africa
Guyana,55,,6,,8,41,5,70,8,213,271,South America
French Polynesia,55,,,,,55,1,196,,920,3275,Australia/Oceania
Uganda,55,,,,12,43,,1,,7693,168,Africa
Sint Maarten,53,,9,,5,39,2,1236,210,157,3662,North America
Bahamas,53,,8,,6,39,1,135,20,,,North America
Equatorial Guinea,51,,,,4,47,,36,,854,609,Africa
Zambia,48,,2,,30,16,1,3,0.1,1696,92,Africa
Libya,48,,1,,11,36,,7,0.1,634,92,Africa
Macao,45,,,,16,29,1,69,,,,Asia
Guinea-Bissau,43,,,,,43,,22,,1500,762,Africa
Haiti,41,,3,,,38,,4,0.3,365,32,North America
Saint Martin,35,,2,,13,20,5,905,52,,,North America
Benin,35,,1,,18,16,,3,0.08,,,Africa
Eritrea,35,,,,,35,,10,,,,Africa
Syria,33,,2,,5,26,,2,0.1,,,Asia
Sudan,32,,5,,4,23,,0.7,0.1,,,Africa
Mongolia,31,1,,,5,26,,9,,1077,329,Asia
Mozambique,29,,,,2,27,,0.9,,793,25,Africa
Chad,27,4,,,5,22,,2,,,,Africa
Antigua and Barbuda,23,,3,1,3,17,1,235,31,73,745,North America
Zimbabwe,23,,3,,1,19,,2,0.2,716,48,Africa
Maldives,23,1,,,16,7,,43,,3365,6225,Asia
Angola,19,,2,,5,12,,0.6,0.06,,,Africa
Laos,19,,,,2,17,,3,,1288,177,Asia
Belize,18,,2,,,16,1,45,5,567,1426,North America
New Caledonia,18,,,,1,17,1,63,,3002,10515,Australia/Oceania
Timor-Leste,18,10,,,1,17,,14,,,,Asia
Fiji,17,1,,,,17,,19,,,,Australia/Oceania
Malawi,16,,2,,,14,1,0.8,0.1,343,18,Africa
Nepal,16,,,,1,15,,0.5,,15800,542,Asia
Dominica,16,,,,8,8,,222,,345,4793,North America
Namibia,16,,,,3,13,,6,,362,142,Africa
Eswatini,16,1,,,8,8,,14,,714,615,Africa
Botswana,15,2,1,,,14,,6,0.4,3441,1463,Africa
Saint Lucia,15,,,,11,4,,82,,319,1737,North America
Curaao,14,,1,,10,3,,85,6,230,1402,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,North America
Sierra Leone,13,,,,,13,,2,,,,Africa
CAR,12,,,,4,8,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
Falkland Islands,11,,,,1,10,,3161,,137,39368,South America
Greenland,11,,,,11,0,,194,,912,16065,North America
Montserrat,11,,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
Turks and Caicos,10,,1,,,9,,258,26,71,1834,North America
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,593,128,Africa
St. Barth,6,,,,4,2,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,167,19,Australia/Oceania
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82341,46,3342,,77892,1107,95,57,2,,,Asia
