Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Liechtenstein,78,,1,,55,22,,2046,26,900,23605,Europe
Aruba,77,,,,14,63,,721,,990,9273,North America
Togo,73,3,3,,24,46,,9,0.4,1747,211,Africa
Jamaica,63,,4,,10,49,,21,1,907,306,North America
Barbados,63,,3,,8,52,4,219,10,655,2279,North America
Congo,60,15,5,,5,50,,11,0.9,,,Africa
Mali,59,,7,,16,36,,3,0.3,,,Africa
Ethiopia,56,1,2,,4,50,2,0.5,0.02,2790,24,Africa
Uganda,53,,,,,53,,1,,3310,72,Africa
French Polynesia,51,,,,,51,,182,,744,2649,Australia/Oceania
Cayman Islands,45,,1,,6,38,,685,15,479,7288,North America
Macao,45,,,,10,35,1,69,,,,Asia
Sint Maarten,43,3,6,,1,36,2,1003,140,112,2612,North America
Bahamas,40,,7,,5,28,1,102,18,,,North America
Bermuda,39,,3,,23,13,,626,48,315,5058,North America
Zambia,39,,1,,7,31,1,2,0.05,1239,67,Africa
Guyana,37,,6,,8,23,4,47,8,145,184,South America
Gabon,34,,1,,1,32,,15,0.4,,,Africa
Eritrea,33,,,,,33,,9,,,,Africa
Guinea-Bissau,33,,,,,33,,17,,,,Africa
Saint Martin,32,,2,,7,23,6,828,52,,,North America
Liberia,31,,4,,3,24,,6,0.8,,,Africa
Haiti,30,3,2,1,,28,,3,0.2,257,23,North America
Benin,26,,1,,5,20,,2,0.08,,,Africa
Tanzania,25,,1,,5,19,,0.4,0.02,,,Africa
Myanmar,22,,3,,1,18,,0.4,0.06,1246,23,Asia
Libya,21,,1,,8,12,,3,0.1,374,54,Africa
Angola,19,,2,,2,15,,0.6,0.06,,,Africa
Antigua and Barbuda,19,,2,,,17,1,194,20,40,408,North America
Syria,19,,2,,4,13,,1,0.1,,,Asia
Maldives,19,,,,13,6,,35,,,,Asia
Equatorial Guinea,18,,,,3,15,,13,,854,609,Africa
New Caledonia,18,,,,1,17,,63,,2320,8126,Australia/Oceania
Mozambique,17,,,,1,16,,0.5,,467,15,Africa
Laos,16,1,,,,16,,2,,903,124,Asia
Mongolia,16,,,,4,12,,5,,,,Asia
Namibia,16,,,,3,13,,6,,362,142,Africa
Dominica,15,,,,1,14,,208,,293,4070,North America
Fiji,15,,,,,15,,17,,,,Australia/Oceania
Sudan,14,,2,,2,10,,0.3,0.05,,,Africa
Curaao,14,,1,,7,6,,85,6,,,North America
Saint Lucia,14,,,,1,13,,76,,,,North America
Botswana,13,7,1,,,12,,6,0.4,1154,491,Africa
Somalia,12,,1,,1,10,,0.8,0.06,,,Africa
Grenada,12,,,,,12,2,107,,45,400,North America
Eswatini,12,,,,7,5,,10,,,,Africa
Zimbabwe,11,,3,,,8,,0.7,0.2,371,25,Africa
Greenland,11,,,,11,0,,194,,770,13564,North America
Saint Kitts and Nevis,11,,,,,11,,207,,183,3440,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,4,5,,17,2,,,South America
Chad,10,,,,2,8,,0.6,,,,Africa
MS Zaandam,9,,2,,,7,,,,,,
Nepal,9,,,,1,8,,0.3,,2366,81,Asia
Montserrat,9,,,,,9,1,1803,,36,7212,North America
Belize,8,,1,,,7,1,20,3,334,840,North America
Malawi,8,,1,,,7,1,0.4,0.05,,,Africa
Turks and Caicos,8,,1,,,7,,207,26,61,1576,North America
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
St. Vincent Grenadines,8,,,,1,7,,72,,56,505,North America
Cabo Verde,7,,1,,1,5,,13,2,,,Africa
Mauritania,7,1,1,,2,4,,2,0.2,67,14,Africa
Sierra Leone,7,,,,,7,,0.9,,,,Africa
Nicaragua,6,,1,,,5,,0.9,0.2,,,North America
St. Barth,6,,,,1,5,,607,,,,North America
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Gambia,4,,1,,2,1,,2,0.4,,,Africa
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
Western Sahara,4,,,,,4,,7,,,,Africa
Anguilla,3,,,,,3,,200,,,,North America
British Virgin Islands,3,,,,,3,,99,,,,North America
Burundi,3,,,,,3,,0.3,,,,Africa
South Sudan,3,1,,,,3,,0.3,,,,Africa
Caribbean Netherlands,2,,,,,2,,76,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Timor-Leste,1,,,,,1,,0.8,,,,Asia
China,81865,63,3335,2,77370,1160,176,57,2,,,Asia
