Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
S. Korea,10564,27,222,5,7534,2808,55,206,4,527438,10288,Asia
India,10541,88,358,,1205,8978,,8,0.3,206212,149,Asia
Peru,9784,,216,,2642,6926,143,297,7,87116,2642,South America
Japan,7645,27,143,,799,6703,135,60,1,78702,622,Asia
Ecuador,7529,,355,,597,6577,121,427,20,24553,1392,South America
Chile,7525,,82,,2367,5076,387,394,4,85035,4448,South America
Poland,6934,,245,,487,6202,160,183,6,143630,3795,Europe
Romania,6633,,331,,914,5388,231,345,17,67204,3493,Europe
Norway,6605,2,134,,32,6439,59,1218,25,127305,23483,Europe
Australia,6394,35,61,,3494,2839,79,251,2,362136,14201,Australia/Oceania
Denmark,6318,,285,,2235,3798,100,1091,49,72099,12448,Europe
Czechia,6059,,143,,519,5397,100,566,13,128359,11986,Europe
Pakistan,5707,211,96,3,1378,4233,44,26,0.4,65144,295,Asia
Mexico,5014,353,332,36,1964,2718,207,39,3,37395,290,North America
Saudi Arabia,4934,,65,,805,4064,59,142,2,115585,3320,Asia
Philippines,4932,,315,,242,4375,1,45,3,33814,309,Asia
Malaysia,4817,,77,,2276,2464,66,149,2,81730,2525,Asia
Indonesia,4557,,399,,380,3778,,17,1,27075,99,Asia
UAE,4521,,25,,852,3644,1,457,3,648195,65538,Asia
Serbia,4054,,85,,400,3569,138,464,10,20958,2399,Europe
Panama,3472,,94,,61,3317,106,805,22,15567,3608,North America
Luxembourg,3292,,69,,500,2723,30,5259,110,29315,46831,Europe
Qatar,3231,,7,,334,2890,37,1121,2,50828,17642,Asia
Dominican Republic,3167,,177,,152,2838,147,292,16,9275,855,North America
Ukraine,3102,,93,,97,2912,45,71,2,32496,743,Europe
Finland,3064,,59,,300,2705,74,553,11,46000,8302,Europe
Belarus,2919,,29,,203,2687,55,309,3,68000,7196,Europe
Singapore,2918,,9,,586,2323,29,499,2,72680,12423,Asia
Colombia,2852,,112,,319,2421,92,56,2,41765,821,South America
Thailand,2613,34,41,1,1405,1167,61,37,0.6,100498,1440,Asia
Argentina,2277,,98,,515,1664,83,50,2,19758,437,South America
South Africa,2272,,27,,410,1835,7,38,0.5,83663,1411,Africa
Egypt,2190,,164,,589,1437,,21,2,25000,244,Africa
Greece,2145,,99,,269,1777,73,206,9,43417,4165,Europe
Algeria,1983,,313,,601,1069,60,45,7,3359,77,Africa
Morocco,1763,,126,,203,1434,1,48,3,8952,243,Africa
Moldova,1712,,35,,107,1570,80,424,9,6271,1555,Europe
Iceland,1711,,8,,933,770,10,5014,23,35253,103308,Europe
Croatia,1650,,25,,400,1225,34,402,6,17790,4333,Europe
Hungary,1512,54,122,13,122,1268,58,157,13,35825,3708,Europe
Iraq,1378,,78,,717,583,,34,2,37791,940,Asia
New Zealand,1366,17,9,4,628,729,4,283,2,64399,13355,Australia/Oceania
Bahrain,1361,,6,,591,764,4,800,4,67327,39567,Asia
Estonia,1332,,28,,102,1202,9,1004,21,30764,23191,Europe
Kuwait,1300,,2,,150,1148,26,304,0.5,,,Asia
Slovenia,1212,,55,,152,1005,34,583,26,35405,17030,Europe
Kazakhstan,1179,88,14,2,138,1027,21,63,0.7,76904,4096,Asia
Azerbaijan,1148,,12,,289,847,25,113,1,66677,6576,Asia
Lithuania,1070,8,24,,101,945,14,393,9,42690,15682,Europe
Uzbekistan,1054,56,4,,85,965,8,31,0.1,70000,2091,Asia
Armenia,1039,,14,,211,814,30,351,5,7631,2575,Asia
Bosnia and Herzegovina,1037,,39,,206,792,4,316,12,11612,3539,Europe
Hong Kong,1010,,4,,397,609,13,135,0.5,96709,12900,Asia
North Macedonia,854,,38,,44,772,15,410,18,8552,4105,Europe
Cameroon,848,,12,,98,738,,32,0.5,,,Africa
Bangladesh,803,,39,,42,722,1,5,0.2,11223,68,Asia
Slovakia,769,,2,,107,660,5,141,0.4,28750,5266,Europe
Oman,727,,4,,124,599,3,142,0.8,,,Asia
Tunisia,726,,34,,43,649,89,61,3,11825,1001,Africa
Cuba,726,,21,,121,584,11,64,2,17133,1513,North America
Diamond Princess,712,,12,,639,61,7,,,,,
Bulgaria,695,10,35,3,81,579,36,100,5,18502,2663,Europe
Afghanistan,665,,21,,32,612,,17,0.5,,,Asia
Cyprus,662,,12,,65,585,8,548,10,17923,14845,Asia
Latvia,655,,5,,16,634,2,347,3,28776,15256,Europe
Andorra,646,,29,,128,489,17,8361,375,1673,21653,Europe
Lebanon,632,,20,,80,532,34,93,3,15408,2257,Asia
Ivory Coast,626,,6,,89,531,,24,0.2,,,Africa
Costa Rica,612,,3,,62,547,14,120,0.6,6868,1348,North America
Ghana,566,,8,,4,554,2,18,0.3,37954,1221,Africa
Niger,548,,13,,86,449,,23,0.5,4399,182,Africa
Burkina Faso,515,,27,,161,327,,25,1,,,Africa
Uruguay,483,,8,,248,227,15,139,2,9236,2659,South America
Albania,467,,23,,232,212,7,162,8,4070,1414,Europe
Channel Islands,436,,9,,48,379,,2508,52,3320,19095,Europe
Kyrgyzstan,430,11,5,,71,354,5,66,0.8,26147,4008,Asia
Honduras,397,,25,,7,365,10,40,3,1600,162,North America
Taiwan,393,,6,,114,273,,17,0.3,47215,1982,Asia
Jordan,391,,7,,215,169,5,38,0.7,20500,2009,Asia
Runion,391,,,,40,351,3,437,,,,Africa
Malta,384,,3,,44,337,4,870,7,18065,40913,Europe
San Marino,371,,36,,53,282,15,10934,1061,846,24933,Europe
Bolivia,354,24,28,1,6,320,3,30,2,2185,187,South America
Nigeria,343,,10,,91,242,2,2,0.05,5000,24,Africa
Mauritius,324,,9,,42,273,3,255,7,7077,5565,Africa
Guinea,319,,,,17,302,,24,,,,Africa
Palestine,308,,2,,58,248,,60,0.4,17329,3397,Asia
Djibouti,298,,2,,41,255,,302,2,4949,5009,Africa
Senegal,291,,2,,178,111,1,17,0.1,,,Africa
Montenegro,274,,3,,5,266,7,436,5,2869,4568,Europe
Georgia,272,,3,,68,201,6,68,0.8,3271,820,Asia
Vietnam,265,,,,155,110,8,3,,121821,1252,Asia
Isle of Man,242,,2,,131,109,13,2846,24,2030,23873,Europe
DRC,235,,20,,17,198,,3,0.2,,,Africa
Sri Lanka,218,1,7,,56,155,1,10,0.3,4525,211,Asia
Kenya,208,,9,,40,159,2,4,0.2,8123,151,Africa
Mayotte,207,,3,,59,145,3,759,11,1400,5132,Africa
Venezuela,189,,9,,110,70,6,7,0.3,203108,7143,South America
Faeroe Islands,184,,,,157,27,,3766,,5509,112744,Europe
Guatemala,167,11,5,,19,143,3,9,0.3,1134,63,North America
Paraguay,159,12,7,1,22,130,1,22,1.0,3394,476,South America
Martinique,157,,6,,50,101,19,418,16,,,North America
Guadeloupe,145,,8,,67,70,13,362,20,,,North America
El Salvador,137,,6,,22,109,2,21,0.9,6729,1037,North America
Brunei,136,,1,,107,28,2,311,2,10167,23240,Asia
Gibraltar,129,,,,93,36,1,3829,,1649,48945,Europe
Rwanda,127,,,,42,85,,10,,6237,482,Africa
Mali,123,,10,,26,87,,6,0.5,,,Africa
Cambodia,122,,,,91,31,1,7,,5768,345,Asia
Trinidad and Tobago,113,,8,,17,88,,81,6,1152,823,North America
Madagascar,106,,,,21,85,1,4,,,,Africa
Monaco,93,,1,,6,86,5,2370,25,,,Europe
Aruba,92,,,,32,60,1,862,,1145,10724,North America
French Guiana,86,,,,51,35,1,288,,,,South America
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Togo,77,,3,,29,45,,9,0.4,2739,331,Africa
Ethiopia,74,,3,,14,57,,0.6,0.03,4110,36,Africa
Jamaica,73,,4,,19,50,,25,1,1199,405,North America
Barbados,72,,4,,13,55,4,251,14,839,2920,North America
Myanmar,62,,4,,2,56,,1,0.07,1406,26,Asia
Congo,60,,5,,5,50,,11,0.9,,,Africa
Somalia,60,,2,,2,56,2,4,0.1,,,Africa
Liberia,59,,6,,4,49,,12,1,,,Africa
Bermuda,57,,5,,30,22,3,915,80,416,6680,North America
Gabon,57,,1,,1,55,,26,0.4,,,Africa
French Polynesia,55,,,,,55,1,196,,920,3275,Australia/Oceania
Cayman Islands,54,,1,,6,47,3,822,15,580,8825,North America
Uganda,54,,,,7,47,,1,,5025,110,Africa
Sint Maarten,52,2,9,,5,38,2,1213,210,134,3125,North America
Bahamas,49,,8,,6,35,1,125,20,,,North America
Tanzania,49,,3,,7,39,,0.8,0.05,,,Africa
Guyana,47,,6,,8,33,5,60,8,213,271,South America
Zambia,45,,2,,30,13,1,2,0.1,1653,90,Africa
Macao,45,,,,10,35,1,69,,,,Asia
Haiti,40,,3,,,37,,4,0.3,365,32,North America
Guinea-Bissau,38,,,,,38,,19,,1500,762,Africa
Benin,35,,1,,5,29,,3,0.08,,,Africa
Eritrea,34,,,,,34,,10,,,,Africa
Saint Martin,32,,2,,11,19,5,828,52,,,North America
Mongolia,30,13,,,5,25,,9,,1000,305,Asia
Sudan,29,,4,,4,21,,0.7,0.09,,,Africa
Libya,26,,1,,9,16,,4,0.1,545,79,Africa
Syria,25,,2,,5,18,,1,0.1,,,Asia
Antigua and Barbuda,23,,2,,3,18,1,235,20,73,745,North America
Chad,23,,,,2,21,,1,,,,Africa
Equatorial Guinea,21,,,,4,17,,15,,854,609,Africa
Mozambique,21,,,,2,19,,0.7,,683,22,Africa
Maldives,20,,,,14,6,,37,,,,Asia
Angola,19,,2,,4,13,,0.6,0.06,,,Africa
Laos,19,,,,,19,,3,,1140,157,Asia
Belize,18,,2,,,16,1,45,5,567,1426,North America
New Caledonia,18,,,,1,17,,63,,2608,9135,Australia/Oceania
Zimbabwe,17,,3,,,14,,1,0.2,604,41,Africa
Malawi,16,,2,,,14,1,0.8,0.1,314,16,Africa
Dominica,16,,,,8,8,,222,,345,4793,North America
Fiji,16,,,,,16,,18,,,,Australia/Oceania
Namibia,16,,,,3,13,,6,,362,142,Africa
Saint Lucia,15,,,,4,11,,82,,,,North America
Eswatini,15,,,,7,8,,13,,714,615,Africa
Curaao,14,,1,,10,3,,85,6,230,1402,North America
Nepal,14,,,,1,13,,0.5,,5691,195,Asia
Grenada,14,,,,,14,2,124,,92,818,North America
Botswana,13,,1,,,12,,6,0.4,3115,1325,Africa
Saint Kitts and Nevis,12,,,,,12,,226,,233,4380,North America
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
CAR,11,,,,3,8,,2,,,,Africa
Greenland,11,,,,11,0,,194,,912,16065,North America
Montserrat,11,,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,,11,,112,,,,Africa
Cabo Verde,10,,1,,1,8,,18,2,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
Turks and Caicos,10,,1,,,9,,258,26,69,1782,North America
Sierra Leone,10,,,,,10,,1,,,,Africa
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,527,113,Africa
St. Barth,6,,,,4,2,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Timor-Leste,4,,,,1,3,,3,,,,Asia
Anguilla,3,,,,1,2,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82249,89,3341,,77738,1170,116,57,2,,,Asia
