Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Grenada,15,,,,6,9,4,133,,92,818,North America
Saint Kitts and Nevis,15,,,,1,14,,282,,257,4831,North America
Saint Lucia,15,,,,15,0,,82,,364,1982,North America
Curaao,14,,1,,11,2,,85,6,304,1853,North America
St. Vincent Grenadines,13,,,,3,10,,117,,99,892,North America
Falkland Islands,12,,,,11,1,,3448,,337,96839,South America
Nicaragua,11,,3,,7,1,,2,0.5,,,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Turks and Caicos,11,,1,,4,6,,284,26,83,2144,North America
Greenland,11,,,,11,0,,194,,1150,20257,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,6,5,,112,,,,Africa
Gambia,10,,1,,2,7,,4,0.4,316,131,Africa
Suriname,10,,1,,6,3,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,11236,,,,Europe
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Mauritania,7,,1,,6,0,,2,0.2,969,208,Africa
Bhutan,7,,,,3,4,,9,,8953,11603,Asia
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
British Virgin Islands,5,,1,,3,1,,165,33,,,North America
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82804,6,4632,,77257,915,57,58,3,,,Asia
