Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Serbia,3380,,74,,118,3188,145,387,8,16399,1877,Europe
Luxembourg,3270,,62,,500,2708,30,5224,99,28965,46272,Europe
Panama,3234,,79,,23,3132,104,750,18,14588,3381,North America
Finland,2974,69,49,,300,2625,80,537,9,45019,8125,Europe
Ukraine,2777,266,83,10,89,2605,45,63,2,30314,693,Europe
Dominican Republic,2759,,135,,108,2516,147,254,12,8469,781,North America
Qatar,2728,,6,,247,2475,37,947,2,47751,16574,Asia
Colombia,2709,,100,,214,2395,92,53,2,40603,798,South America
Belarus,2578,352,26,3,203,2349,50,273,3,64000,6773,Europe
Thailand,2551,33,38,3,1218,1295,61,37,0.5,71860,1030,Asia
Singapore,2299,,8,,528,1763,31,393,1,72680,12423,Asia
Argentina,2142,,89,,440,1613,115,47,2,18027,399,South America
Greece,2081,,93,,269,1719,75,200,9,37344,3583,Europe
South Africa,2028,,25,,410,1593,7,34,0.4,75053,1265,Africa
Egypt,1939,,146,,426,1367,,19,1,25000,244,Africa
Algeria,1825,,275,,460,1090,60,42,6,3359,77,Africa
Iceland,1689,,8,,841,840,11,4950,23,34635,101497,Europe
Morocco,1617,72,113,2,153,1351,1,44,3,8473,230,Africa
Moldova,1560,,30,,75,1455,80,387,7,6271,1555,Europe
Croatia,1534,,21,,323,1190,32,374,5,15691,3822,Europe
Hungary,1410,100,99,14,118,1193,58,146,10,33532,3471,Europe
New Zealand,1330,18,4,,471,855,5,276,0.8,61167,12684,Australia/Oceania
Iraq,1318,,72,,601,645,,33,2,33889,843,Asia
Estonia,1309,5,25,1,98,1186,11,987,19,30349,22878,Europe
Kuwait,1234,80,1,,142,1091,29,289,0.2,,,Asia
Slovenia,1205,17,53,3,150,1002,35,580,25,34851,16764,Europe
Azerbaijan,1058,,11,,200,847,27,104,1,61342,6050,Asia
Lithuania,1053,27,23,,97,933,14,387,8,38472,14132,Europe
Bahrain,1040,,6,,555,479,3,611,4,60425,35511,Asia
Armenia,1013,46,13,,197,803,30,342,4,7164,2418,Asia
Hong Kong,1005,4,4,,360,641,13,134,0.5,96709,12900,Asia
Bosnia and Herzegovina,975,29,37,,139,799,4,297,11,10181,3103,Europe
Kazakhstan,897,32,10,,86,801,21,48,0.5,69304,3691,Asia
Cameroon,820,,12,,98,710,,31,0.5,,,Africa
Uzbekistan,796,29,4,,42,750,8,24,0.1,70000,2091,Asia
North Macedonia,760,,34,,41,685,15,365,16,7653,3673,Europe
Slovakia,728,,2,,23,703,5,133,0.4,25846,4734,Europe
Diamond Princess,712,,11,,619,82,10,,,,,
Tunisia,685,,28,,43,614,85,58,2,10676,903,Africa
Bulgaria,669,8,29,1,68,572,35,96,4,18502,2663,Europe
Latvia,651,21,5,2,16,630,2,345,3,28214,14958,Europe
Lebanon,630,11,20,,77,533,34,92,3,15152,2220,Asia
Bangladesh,621,139,34,4,39,548,1,4,0.2,9653,59,Asia
Cuba,620,,16,,77,527,11,55,1,13162,1162,North America
Cyprus,616,,10,,61,545,8,510,8,17119,14179,Asia
Afghanistan,607,52,18,,32,557,,16,0.5,,,Asia
Andorra,601,,26,,71,504,17,7778,337,1673,21653,Europe
Oman,599,53,3,,109,487,3,117,0.6,,,Asia
Costa Rica,577,,3,,49,525,13,113,0.6,6608,1297,North America
Ivory Coast,533,,4,,58,471,,20,0.2,,,Africa
Uruguay,501,7,7,,224,270,17,144,2,8114,2336,South America
Niger,491,,11,,41,439,,20,0.5,4298,178,Africa
Burkina Faso,484,,27,,155,302,,23,1,,,Africa
Albania,446,13,23,,217,206,7,155,8,3877,1347,Europe
Ghana,408,,8,,4,396,2,13,0.3,37405,1204,Africa
Channel Islands,407,,9,,48,350,,2341,52,3320,19095,Europe
Honduras,393,1,25,1,7,361,10,40,3,1600,162,North America
Taiwan,388,3,6,,109,273,,16,0.3,46547,1954,Asia
Runion,388,,,,40,348,3,433,,,,Africa
Jordan,381,,7,,177,197,5,37,0.7,20500,2009,Asia
Kyrgyzstan,377,38,5,,44,328,5,58,0.8,9618,1474,Asia
Malta,370,,3,,44,323,4,838,7,16016,36273,Europe
San Marino,356,,35,,53,268,14,10492,1032,846,24933,Europe
Mauritius,319,,9,,28,282,3,251,7,7077,5565,Africa
Nigeria,318,,10,,70,238,2,2,0.05,5000,24,Africa
Bolivia,300,25,24,4,2,274,3,26,2,2185,187,South America
Senegal,278,,2,,152,124,1,17,0.1,,,Africa
Palestine,268,,2,,57,209,,53,0.4,16992,3331,Asia
Montenegro,267,4,2,,5,260,7,425,3,2869,4568,Europe
Vietnam,258,,,,144,114,8,3,,121821,1252,Asia
Georgia,252,10,3,,63,186,6,63,0.8,3271,820,Asia
Guinea,250,,,,17,233,,19,,,,Africa
Isle of Man,226,,2,,112,112,11,2658,24,1934,22744,Europe
DRC,223,,20,,16,187,,2,0.2,,,Africa
Sri Lanka,203,5,7,,55,141,1,9,0.3,4525,211,Asia
Mayotte,196,,3,,59,134,3,718,11,1350,4948,Africa
Kenya,191,,7,,24,160,2,4,0.1,6192,115,Africa
Djibouti,187,,2,,36,149,,189,2,4017,4066,Africa
Faeroe Islands,184,,,,157,27,,3766,,5509,112744,Europe
Venezuela,175,,9,,93,73,6,6,0.3,181335,6377,South America
Martinique,155,,6,,50,99,19,413,16,,,North America
Guatemala,153,16,3,,19,131,3,9,0.2,1134,63,North America
Guadeloupe,143,,8,,67,68,13,357,20,,,North America
Brunei,136,,1,,104,31,2,311,2,9637,22028,Asia
Paraguay,134,1,6,,22,106,1,19,0.8,2262,317,South America
Gibraltar,129,,,,84,45,1,3829,,1558,46244,Europe
El Salvador,125,7,6,,21,98,3,19,0.9,,,North America
Cambodia,122,2,,,77,45,1,7,,5768,345,Asia
Rwanda,120,,,,18,102,,9,,806,62,Africa
Trinidad and Tobago,112,,8,,12,92,,80,6,1102,787,North America
Madagascar,102,,,,11,91,1,4,,,,Africa
Monaco,92,,1,,5,86,4,2344,25,,,Europe
Aruba,92,,,,29,63,,862,,1118,10471,North America
Mali,87,,7,,22,58,,4,0.3,,,Africa
French Guiana,86,,,,51,35,1,288,,,,South America
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Togo,76,,3,,25,48,,9,0.4,2069,250,Africa
Ethiopia,71,2,3,,10,58,,0.6,0.03,3863,34,Africa
Jamaica,69,,4,,13,52,,23,1,907,306,North America
Barbados,68,,4,,11,53,4,237,14,747,2599,North America
Congo,60,,5,,5,50,,11,0.9,,,Africa
Cayman Islands,53,,1,,6,46,3,806,15,536,8156,North America
Uganda,53,,,,4,49,,1,,4856,106,Africa
French Polynesia,51,,,,,51,,182,,744,2649,Australia/Oceania
Sint Maarten,50,,9,,5,36,2,1166,210,134,3125,North America
Bermuda,50,2,4,,28,18,2,803,64,416,6680,North America
Gabon,49,3,1,,1,47,,22,0.4,,,Africa
Liberia,48,,5,,3,40,,9,1.0,,,Africa
Bahamas,46,,8,,5,33,1,117,20,,,North America
Guyana,45,,6,,8,31,3,57,8,193,245,South America
Macao,45,,,,10,35,1,69,,,,Asia
Zambia,40,,2,,28,10,1,2,0.1,1239,67,Africa
Myanmar,38,,3,,2,33,,0.7,0.06,1406,26,Asia
Guinea-Bissau,38,,,,,38,,19,,1500,762,Africa
Benin,35,,1,,5,29,,3,0.08,,,Africa
Eritrea,34,,,,,34,,10,,,,Africa
Haiti,33,,2,,,31,,3,0.2,365,32,North America
Tanzania,32,,3,,5,24,,0.5,0.05,,,Africa
Saint Martin,32,,2,,11,19,5,828,52,,,North America
Syria,25,,2,,5,18,,1,0.1,,,Asia
Libya,25,,1,,8,16,,4,0.1,507,74,Africa
Antigua and Barbuda,21,,2,,,19,1,214,20,40,408,North America
Somalia,21,,1,,2,18,2,1,0.06,,,Africa
Maldives,20,1,,,13,7,,37,,,,Asia
Mozambique,20,,,,2,18,,0.6,,551,18,Africa
Angola,19,,2,,4,13,,0.6,0.06,,,Africa
Sudan,19,,2,,2,15,,0.4,0.05,,,Africa
Equatorial Guinea,18,,,,3,15,,13,,854,609,Africa
Laos,18,,,,,18,,2,,1094,150,Asia
New Caledonia,18,,,,1,17,,63,,2608,9135,Australia/Oceania
Dominica,16,,,,5,11,,222,,309,4293,North America
Fiji,16,,,,,16,,18,,,,Australia/Oceania
Mongolia,16,,,,4,12,,5,,,,Asia
Namibia,16,,,,3,13,,6,,362,142,Africa
Saint Lucia,15,,,,4,11,,82,,,,North America
Zimbabwe,14,,3,,,11,,0.9,0.2,547,37,Africa
Curaao,14,,1,,7,6,,85,6,,,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Eswatini,14,2,,,7,7,,12,,,,Africa
Belize,13,,2,,,11,1,33,5,364,915,North America
Botswana,13,,1,,,12,,6,0.4,2527,1075,Africa
Malawi,12,,2,,,10,1,0.6,0.1,231,12,Africa
Nepal,12,3,,,1,11,,0.4,,4426,152,Asia
Saint Kitts and Nevis,12,,,,,12,,226,,205,3853,North America
St. Vincent Grenadines,12,,,,1,11,,108,,56,505,North America
Chad,11,,,,2,9,,0.7,,,,Africa
Greenland,11,,,,11,0,,194,,770,13564,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,4,5,,17,2,,,South America
Sierra Leone,10,,,,,10,,1,,,,Africa
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Turks and Caicos,9,,1,,,8,,232,26,62,1601,North America
Montserrat,9,,,,,9,1,1803,,36,7212,North America
Cabo Verde,8,,1,,1,6,,14,2,,,Africa
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,380,82,Africa
St. Barth,6,,,,4,2,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Burundi,5,,,,,5,,0.4,,,,Africa
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,,3,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,3,1,,,,3,,114,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Timor-Leste,2,,,,1,1,,2,,,,Asia
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82052,99,3339,,77575,1138,139,57,2,,,Asia
