Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Bosnia and Herzegovina,1167,,43,,277,847,4,356,13,14743,4494,Europe
Armenia,1159,,18,,358,783,30,391,6,9632,3250,Asia
Lithuania,1128,,32,,178,918,14,414,12,48537,17829,Europe
North Macedonia,1081,,46,,121,914,15,519,22,10422,5002,Europe
Oman,1019,,4,,176,839,3,200,0.8,,,Asia
Hong Kong,1018,,4,,485,529,9,136,0.5,116273,15509,Asia
Cameroon,996,,22,,164,810,,38,0.8,,,Africa
Slovakia,977,,8,,167,802,5,179,1,34458,6311,Europe
Cuba,862,,27,,171,664,16,76,2,21837,1928,North America
Afghanistan,840,,30,,54,756,,22,0.8,,,Asia
Tunisia,822,,37,,43,742,89,70,3,13930,1179,Africa
Bulgaria,800,,38,,122,640,37,115,5,18502,2663,Europe
Cyprus,735,,12,,77,646,8,609,10,17923,14845,Asia
Diamond Princess,712,,12,,644,56,7,,,,,
Andorra,682,9,33,,169,480,17,8827,427,1673,21653,Europe
Latvia,675,,5,,57,613,3,358,3,31302,16595,Europe
Lebanon,663,,21,,86,556,30,97,3,18115,2654,Asia
Ivory Coast,654,,6,,146,502,,25,0.2,,,Africa
Costa Rica,642,,4,,74,564,11,126,0.8,9396,1844,North America
Ghana,641,,8,,83,550,2,21,0.3,50719,1632,Africa
Niger,609,25,15,1,105,489,,25,0.6,4427,183,Africa
Djibouti,591,,2,,73,516,,598,2,6430,6508,Africa
Burkina Faso,546,,32,,257,257,,26,2,,,Africa
Albania,518,,26,,277,215,5,180,9,4827,1677,Europe
Uruguay,502,,9,,286,207,13,145,3,11239,3235,South America
Kyrgyzstan,466,,5,,91,370,5,71,0.8,26147,4008,Asia
Bolivia,465,24,31,2,26,408,3,40,3,2185,187,South America
Channel Islands,457,,19,,73,365,,2629,109,3320,19095,Europe
Nigeria,442,,13,,152,277,2,2,0.06,5000,24,Africa
Guinea,438,,1,,49,388,,33,0.08,,,Africa
San Marino,426,,38,,55,333,15,12555,1120,846,24933,Europe
Honduras,426,,35,,9,382,10,43,4,2012,203,North America
Malta,412,,3,,82,327,4,933,7,21164,47932,Europe
Jordan,402,,7,,259,136,5,39,0.7,20500,2009,Asia
Taiwan,395,,6,,155,234,,17,0.3,50703,2129,Asia
Runion,394,,,,237,157,4,440,,,,Africa
Palestine,374,,2,,63,309,,73,0.4,17329,3397,Asia
Georgia,348,,3,,76,269,6,87,0.8,5027,1260,Asia
Senegal,335,,2,,194,139,1,20,0.1,,,Africa
Mauritius,324,,9,,81,234,3,255,7,8279,6510,Africa
Montenegro,303,,4,,55,244,7,482,6,3874,6168,Europe
Isle of Man,284,,4,,154,126,13,3340,47,2261,26590,Europe
Vietnam,268,,,,177,91,8,3,,206253,2119,Asia
DRC,267,,22,,23,222,,3,0.2,,,Africa
Sri Lanka,238,,7,,68,163,1,11,0.3,4768,223,Asia
Kenya,234,,11,,53,170,2,4,0.2,9630,179,Africa
Mayotte,233,,3,,69,161,3,854,11,1500,5498,Africa
Guatemala,214,18,7,2,21,186,3,12,0.4,7200,402,North America
Venezuela,204,,9,,111,84,4,7,0.3,268503,9442,South America
Paraguay,199,25,8,,30,161,1,28,1,4267,598,South America
Faeroe Islands,184,,,,169,15,,3766,,5765,117983,Europe
Mali,171,,13,,34,124,,8,0.6,,,Africa
El Salvador,164,,6,,33,125,2,25,0.9,8333,1285,North America
Martinique,158,,8,,73,77,17,421,21,,,North America
Guadeloupe,145,,8,,67,70,13,362,20,,,North America
Jamaica,143,,5,,21,117,,48,2,1424,481,North America
Rwanda,138,,,,60,78,,11,,6237,482,Africa
Brunei,136,,1,,108,27,2,311,2,10826,24746,Asia
Gibraltar,131,,,,104,27,1,3888,,1649,48945,Europe
Cambodia,122,,,,98,24,1,7,,5768,345,Asia
Congo,117,,5,,11,101,,21,0.9,,,Africa
Trinidad and Tobago,114,,8,,20,86,,81,6,1282,916,North America
Madagascar,111,,,,33,78,1,4,,,,Africa
Aruba,95,,2,,39,54,1,890,19,1237,11586,North America
Gabon,95,15,1,,6,88,,43,0.4,,,Africa
Tanzania,94,,4,,11,79,,2,0.07,,,Africa
Monaco,93,,3,,12,78,2,2370,76,,,Europe
Ethiopia,92,,3,,15,74,1,0.8,0.03,5389,47,Africa
French Guiana,86,,,,51,35,1,288,,,,South America
Myanmar,85,,4,,2,79,,2,0.07,3236,59,Asia
Bermuda,81,,5,,33,43,3,1301,80,527,8462,North America
Togo,81,,5,,45,31,,10,0.6,3618,437,Africa
Somalia,80,,5,,2,73,2,5,0.3,,,Africa
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Barbados,75,,5,,15,55,4,261,17,900,3132,North America
Cayman Islands,61,1,1,,7,53,3,928,15,690,10499,North America
Liberia,59,,6,,4,49,,12,1,,,Africa
Sint Maarten,57,,9,,12,36,6,1329,210,163,3802,North America
Cabo Verde,56,,1,,1,54,,101,2,,,Africa
Guyana,55,,6,,8,41,5,70,8,213,271,South America
French Polynesia,55,,,,,55,1,196,,920,3275,Australia/Oceania
Uganda,55,,,,20,35,,1,,7693,168,Africa
Bahamas,53,,8,,6,39,1,135,20,,,North America
Equatorial Guinea,51,,,,4,47,,36,,854,609,Africa
Libya,49,,1,,11,37,,7,0.1,699,102,Africa
Zambia,48,,2,,30,16,1,3,0.1,1696,92,Africa
Macao,45,,,,16,29,1,69,,,,Asia
Guinea-Bissau,43,,,,,43,,22,,1500,762,Africa
Haiti,41,,3,,,38,,4,0.3,365,32,North America
Saint Martin,35,,2,,13,20,5,905,52,,,North America
Benin,35,,1,,18,16,,3,0.08,,,Africa
Eritrea,35,,,,,35,,10,,,,Africa
Syria,33,,2,,5,26,,2,0.1,,,Asia
Sudan,32,,5,,4,23,,0.7,0.1,,,Africa
Mongolia,31,,,,5,26,,9,,1077,329,Asia
Mozambique,31,,,,2,29,,1.0,,855,27,Africa
Chad,27,,,,5,22,,2,,,,Africa
Maldives,25,,,,16,9,,46,,3432,6349,Asia
Zimbabwe,24,1,3,,2,19,,2,0.2,1299,87,Africa
Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,North America
Angola,19,,2,,5,12,,0.6,0.06,,,Africa
Laos,19,,,,2,17,,3,,1288,177,Asia
Belize,18,,2,,,16,1,45,5,567,1426,North America
New Caledonia,18,,,,1,17,1,63,,3002,10515,Australia/Oceania
Timor-Leste,18,,,,1,17,,14,,,,Asia
Fiji,17,,,,,17,,19,,,,Australia/Oceania
Malawi,16,,2,,,14,1,0.8,0.1,343,18,Africa
Eswatini,16,,1,,8,7,,14,0.9,714,615,Africa
Nepal,16,,,,2,14,,0.5,,15800,542,Asia
Dominica,16,,,,8,8,,222,,345,4793,North America
Namibia,16,,,,4,12,,6,,362,142,Africa
Botswana,15,,1,,,14,,6,0.4,3441,1463,Africa
Saint Lucia,15,,,,11,4,,82,,319,1737,North America
Sierra Leone,15,,,,,15,,2,,,,Africa
Curaao,14,,1,,10,3,,85,6,230,1402,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,North America
CAR,12,,,,4,8,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,1,10,,3161,,137,39368,South America
Greenland,11,,,,11,0,,194,,912,16065,North America
Montserrat,11,,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,713,153,Africa
Papua New Guinea,7,,,,,7,,0.8,,167,19,Australia/Oceania
St. Barth,6,,,,4,2,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82367,26,3342,,77944,1081,89,57,2,,,Asia
