Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Kuwait,3075,,20,,806,2249,61,720,5,,,Asia
Thailand,2931,9,52,1,2609,270,61,42,0.7,178083,2551,Asia
Kazakhstan,2791,74,25,,682,2084,35,149,1,205560,10948,Asia
Bahrain,2647,,8,,1189,1450,2,1556,5,114110,67061,Asia
Hungary,2583,83,280,8,498,1805,61,267,29,65625,6793,Europe
Greece,2517,,134,,577,1806,46,241,13,64608,6199,Europe
Oman,2049,51,10,,364,1675,3,401,2,,,Asia
Croatia,2030,,55,,1103,872,23,494,13,31622,7703,Europe
Uzbekistan,1887,18,8,,804,1075,8,56,0.2,242536,7247,Asia
Iraq,1820,,87,,1263,470,,45,2,71471,1777,Asia
Armenia,1808,62,29,1,848,931,10,610,10,18547,6259,Asia
Iceland,1792,,10,,1608,174,3,5251,29,46352,135833,Europe
Afghanistan,1703,172,57,7,220,1426,7,44,1,8694,223,Asia
Estonia,1647,4,50,1,233,1364,7,1242,38,48406,36491,Europe
Azerbaijan,1645,,21,,1139,485,15,162,2,120479,11883,Asia
Cameroon,1621,,56,,786,779,12,61,2,,,Africa
Ghana,1550,,11,,155,1384,4,50,0.4,100622,3238,Africa
Bosnia and Herzegovina,1516,,59,,624,833,4,462,18,25830,7873,Europe
New Zealand,1469,,19,1,1180,270,1,305,4,123920,25698,Australia/Oceania
Lithuania,1449,11,41,,474,934,17,532,15,106775,39223,Europe
Slovenia,1402,6,83,1,221,1098,22,674,40,49607,23862,Europe
North Macedonia,1386,,61,,500,825,13,665,29,15120,7257,Europe
Slovakia,1381,2,18,,403,960,7,253,3,74099,13572,Europe
Cuba,1369,,54,,501,814,11,121,5,39828,3516,North America
Bulgaria,1348,48,56,,205,1087,41,194,8,27000,3886,Europe
Nigeria,1273,,40,,239,994,2,6,0.2,10918,53,Africa
Ivory Coast,1150,,14,,468,668,,44,0.5,,,Africa
Hong Kong,1038,,4,,787,247,4,138,0.5,145640,19426,Asia
Djibouti,1023,,2,,411,610,,1035,2,11741,11884,Africa
Guinea,996,,7,,208,781,,76,0.5,,,Africa
Bolivia,950,84,50,4,80,820,3,81,4,5791,496,South America
Tunisia,949,,38,,216,695,20,80,3,20818,1761,Africa
Latvia,818,6,13,1,267,538,5,434,7,49235,26103,Europe
Cyprus,817,,14,,148,655,15,677,12,43542,36064,Asia
Andorra,738,,40,,344,354,17,9552,518,1673,21653,Europe
Albania,726,,28,,410,288,4,252,10,7279,2529,Europe
Diamond Princess,712,,13,,645,54,4,,,,,
Lebanon,707,,24,,145,538,44,104,4,27827,4077,Asia
Niger,696,,29,,350,317,,29,1,5013,207,Africa
Kyrgyzstan,695,13,8,,395,292,13,107,1,45627,6994,Asia
Costa Rica,695,,6,,264,425,8,136,1,12467,2447,North America
Senegal,671,,9,,283,379,1,40,0.5,466,28,Africa
Honduras,661,34,61,2,79,521,10,67,6,3643,368,North America
Burkina Faso,632,,42,,453,137,,30,2,,,Africa
Uruguay,606,10,15,1,375,216,10,174,4,17063,4912,South America
Sri Lanka,557,34,7,,126,424,2,26,0.3,15240,712,Asia
San Marino,538,,41,,64,433,4,15856,1208,2074,61124,Europe
Channel Islands,525,,35,,332,158,,3020,201,5342,30725,Europe
Guatemala,500,27,15,2,49,436,5,28,0.8,7200,402,North America
Georgia,496,10,6,,149,341,6,124,2,11504,2884,Asia
DRC,459,17,28,,50,381,,5,0.3,,,Africa
Malta,448,,4,,282,162,2,1015,9,27981,63371,Europe
Jordan,447,,7,,337,103,5,44,0.7,63737,6247,Asia
Somalia,436,,23,,10,403,2,27,1,,,Africa
Taiwan,429,,6,,290,133,,18,0.3,60956,2559,Asia
Runion,417,,,,300,117,2,466,,,,Africa
Mayotte,401,,4,,144,253,4,1470,15,2500,9164,Africa
Mali,389,,23,,112,254,,19,1,2172,107,Africa
Kenya,355,,14,,106,235,2,7,0.3,17992,335,Africa
Jamaica,350,45,7,,28,315,3,118,2,3262,1102,North America
Palestine,342,,2,,83,257,,67,0.4,27000,5293,Asia
Mauritius,332,,9,,299,24,3,261,7,14445,11358,Africa
Venezuela,325,,10,,137,178,3,11,0.4,423592,14896,South America
El Salvador,323,25,8,,89,226,4,50,1,20109,3100,North America
Montenegro,321,,7,,153,161,7,511,11,5085,8096,Europe
Isle of Man,308,,18,,247,43,22,3622,212,2854,33563,Europe
Tanzania,299,,10,,48,241,7,5,0.2,,,Africa
Vietnam,270,,,,225,45,8,3,,212965,2188,Asia
Equatorial Guinea,258,,1,,8,249,,184,0.7,854,609,Africa
Sudan,237,,21,,20,196,,5,0.5,,,Africa
Paraguay,228,,9,,85,134,1,32,1,7630,1070,South America
Maldives,214,,,,17,197,2,396,,5296,9798,Asia
Congo,200,,6,,19,175,,36,1,,,Africa
Rwanda,191,,,,92,99,,15,,6959,537,Africa
Faeroe Islands,187,,,,178,9,,3827,,6588,134826,Europe
Gabon,176,,3,,30,143,1,79,1,572,257,Africa
Martinique,175,,14,,77,84,7,466,37,,,North America
Guadeloupe,149,,12,,82,55,11,372,30,,,North America
Myanmar,146,,5,,10,131,,3,0.09,6678,123,Asia
Gibraltar,141,,,,131,10,,4185,,2198,65240,Europe
Brunei,138,,1,,124,13,2,315,2,13149,30056,Asia
Liberia,124,,12,,25,87,,25,2,,,Africa
Ethiopia,124,1,3,,50,71,,1,0.03,14588,127,Africa
Madagascar,124,,,,71,53,1,4,,2357,85,Africa
Cambodia,122,,,,119,3,1,7,,11576,692,Asia
Trinidad and Tobago,116,1,8,,58,50,,83,6,1525,1090,North America
French Guiana,111,,1,,87,23,,372,3,,,South America
Bermuda,109,,6,1,39,64,10,1750,96,1546,24824,North America
Cabo Verde,106,,1,,1,104,,191,2,791,1423,Africa
Aruba,100,,2,,73,25,4,937,19,1622,15192,North America
Togo,98,,6,,62,30,,12,0.7,5951,719,Africa
Monaco,94,,4,,42,48,1,2395,102,,,Europe
Sierra Leone,93,,4,,10,79,,12,0.5,,,Africa
Zambia,88,,3,,42,43,1,5,0.2,2586,141,Africa
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Bahamas,80,,11,,22,47,1,203,28,,,North America
Barbados,79,,6,,39,34,4,275,21,1663,5787,North America
Uganda,79,,,,46,33,,2,,20329,444,Africa
Mozambique,76,,,,12,64,,2,,1644,53,Africa
Sint Maarten,74,,13,,33,28,7,1726,303,266,6204,North America
Guyana,74,,8,,12,54,5,94,10,442,562,South America
Haiti,74,,6,,7,61,,6,0.5,769,67,North America
Cayman Islands,70,,1,,8,61,3,1065,15,940,14303,North America
Benin,64,,1,,33,30,,5,0.08,,,Africa
Libya,61,,2,,18,41,,9,0.3,1623,236,Africa
Eswatini,59,,1,,10,48,,51,0.9,714,615,Africa
French Polynesia,57,,,,43,14,1,203,,2266,8067,Australia/Oceania
Guinea-Bissau,53,,1,,3,49,,27,0.5,1500,762,Africa
Nepal,52,,,,16,36,,2,,51367,1763,Asia
Chad,46,,,,15,31,,3,,,,Africa
Macao,45,,,,31,14,1,69,,,,Asia
Syria,43,,3,,14,26,,2,0.2,,,Asia
Eritrea,39,,,,13,26,,11,,,,Africa
Saint Martin,38,,3,,24,11,3,983,78,,,North America
Mongolia,38,,,,10,28,,12,,7292,2224,Asia
Malawi,34,,3,,4,27,1,2,0.2,617,32,Africa
Zimbabwe,31,,4,,5,22,,2,0.3,6395,430,Africa
Angola,26,,2,,6,18,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,North America
Timor-Leste,24,,,,2,22,,18,,322,244,Asia
Botswana,22,,1,,,21,,9,0.4,5023,2136,Africa
CAR,19,,,,10,9,,4,,,,Africa
Laos,19,,,,7,12,,3,,1796,247,Asia
Belize,18,,2,,5,11,1,45,5,816,2052,North America
Fiji,18,,,,12,6,,20,,1007,1123,Australia/Oceania
Grenada,18,,,,7,11,4,160,,175,1555,North America
New Caledonia,18,,,,17,1,1,63,,3952,13842,Australia/Oceania
Curaao,16,,1,,11,4,,98,6,304,1853,North America
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
Saint Kitts and Nevis,15,,,,2,13,,282,,260,4887,North America
Saint Lucia,15,,,,15,0,,82,,446,2429,North America
St. Vincent Grenadines,14,,,,5,9,,126,,108,973,North America
Nicaragua,13,,3,,7,3,,2,0.5,,,North America
Falkland Islands,13,,,,11,2,,3736,,353,101437,South America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Turks and Caicos,11,,1,,4,6,,284,26,83,2144,North America
Greenland,11,,,,11,0,,194,,1200,21138,North America
Seychelles,11,,,,6,5,,112,,,,Africa
Gambia,10,,1,,8,1,,4,0.4,401,166,Africa
Suriname,10,,1,,7,2,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,11236,,,,Europe
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Mauritania,7,,1,,6,0,,2,0.2,1032,222,Africa
Bhutan,7,,,,4,3,,9,,9829,12738,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
St. Barth,6,,,,6,0,,607,,,,North America
South Sudan,6,,,,,6,,0.5,,,,Africa
Western Sahara,6,,,,5,1,,10,,,,Africa
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,1,0,,0.03,,120,4,Asia
China,82830,3,4633,1,77474,723,52,58,3,,,Asia
