Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Israel,15728,,210,,7746,7772,116,1817,24,313135,36177,Asia
Austria,15357,,569,,12580,2208,136,1705,63,239578,26601,Europe
Singapore,14951,,14,,1128,13809,20,2556,2,121774,20815,Asia
Pakistan,14612,,312,,3233,11067,111,66,1,157223,712,Asia
Chile,14365,,207,,7710,6448,426,751,11,166165,8692,South America
Japan,13736,,394,,1899,11443,300,109,3,160546,1269,Asia
Poland,12218,,596,,2655,8967,160,323,16,310744,8211,Europe
Belarus,12208,,79,,1993,10136,92,1292,8,161028,17041,Europe
Qatar,11921,,10,,1134,10777,72,4138,3,88607,30755,Asia
Romania,11616,,663,,3404,7549,243,604,34,150309,7813,Europe
UAE,11380,,89,,2181,9110,1,1151,9,1057326,106904,Asia
S. Korea,10761,9,246,2,8922,1593,55,210,5,614197,11980,Asia
Indonesia,9511,,773,,1254,7484,,35,3,79618,291,Asia
Ukraine,9410,,239,,992,8179,121,215,5,98719,2257,Europe
Denmark,8851,,434,,6121,2296,66,1528,75,166846,28805,Europe
Serbia,8497,,168,,1260,7069,79,972,19,73363,8396,Europe
Philippines,7958,,530,,975,6453,31,73,5,89889,820,Asia
Norway,7660,,206,,32,7422,44,1413,38,165951,30611,Europe
Czechia,7504,,227,,2948,4329,73,701,21,226255,21128,Europe
Australia,6738,,88,,5626,1024,42,264,3,536000,21020,Australia/Oceania
Bangladesh,6462,,155,,139,6168,1,39,0.9,54733,332,Asia
Dominican Republic,6416,,286,,1165,4965,144,591,26,23979,2210,North America
Panama,6021,,167,,455,5399,89,1395,39,27834,6451,North America
Colombia,5949,,269,,1268,4412,118,117,5,90899,1786,South America
Malaysia,5851,,100,,4032,1719,36,181,3,152142,4701,Asia
Egypt,5042,,359,,1304,3379,,49,4,90000,879,Africa
South Africa,4996,,93,,2073,2830,36,84,2,185000,3119,Africa
Finland,4740,,199,,2800,1741,56,855,36,85800,15485,Europe
Morocco,4252,,165,,778,3309,1,115,4,32250,874,Africa
Argentina,4127,,207,,1162,2758,144,91,5,53600,1186,South America
Luxembourg,3741,,89,,3123,529,19,5976,142,39741,63486,Europe
Algeria,3649,,437,,1651,1561,22,83,10,6500,148,Africa
Moldova,3638,,103,,975,2560,212,902,26,11763,2916,Europe
Kuwait,3440,,23,,1176,2241,67,806,5,179000,41915,Asia
Kazakhstan,3027,,25,,774,2228,41,161,1,216276,11518,Asia
Thailand,2938,,54,,2652,232,61,42,0.8,178083,2551,Asia
Bahrain,2811,,8,,1310,1493,2,1652,5,121706,71525,Asia
Hungary,2649,,291,,516,1842,49,274,30,67172,6953,Europe
Greece,2566,,138,,577,1851,40,246,13,69833,6700,Europe
Oman,2131,,10,,364,1757,3,417,2,,,Asia
Croatia,2047,,63,,1232,752,21,499,15,33577,8179,Europe
Uzbekistan,1939,,8,,992,939,8,58,0.2,242536,7247,Asia
Iraq,1928,,90,,1319,519,,48,2,73782,1834,Asia
Armenia,1867,,30,,866,971,10,630,10,19296,6512,Asia
Afghanistan,1828,,58,,228,1542,7,47,1,9000,231,Asia
Iceland,1795,,10,,1636,149,1,5260,29,46377,135906,Europe
Azerbaijan,1717,,22,,1221,474,15,169,2,132640,13082,Asia
Cameroon,1705,,58,,915,732,12,64,2,,,Africa
Ghana,1671,,16,,188,1467,4,54,0.5,100622,3238,Africa
Estonia,1660,,50,,240,1370,9,1251,38,49527,37336,Europe
Bosnia and Herzegovina,1585,,63,,682,840,4,483,19,27603,8413,Europe
Nigeria,1532,,44,,255,1233,2,7,0.2,10918,53,Africa
New Zealand,1474,2,19,,1229,226,1,306,4,128703,26690,Australia/Oceania
Cuba,1437,,58,,575,804,12,127,5,43508,3841,North America
North Macedonia,1421,,71,,589,761,13,682,34,15771,7570,Europe
Slovenia,1408,,86,,223,1099,24,677,41,50290,24190,Europe
Bulgaria,1399,,58,,222,1119,39,201,8,27000,3886,Europe
Slovakia,1384,,20,,423,941,6,253,4,75866,13896,Europe
Lithuania,1344,,44,,536,764,17,494,16,111809,41072,Europe
Guinea,1240,,7,,269,964,,94,0.5,,,Africa
Ivory Coast,1183,,14,,525,644,,45,0.5,,,Africa
Djibouti,1072,,2,,498,572,,1085,2,12571,12724,Africa
Hong Kong,1038,,4,,811,223,4,138,0.5,145640,19426,Asia
Bolivia,1014,,53,,98,863,3,87,5,5791,496,South America
Tunisia,975,,40,,279,656,18,82,3,21477,1817,Africa
Cyprus,837,,15,,148,674,15,693,12,53219,44079,Asia
Latvia,836,,13,,267,556,4,443,7,51561,27336,Europe
Senegal,823,,9,,296,518,1,49,0.5,466,28,Africa
Albania,750,,30,,431,289,4,261,10,7758,2696,Europe
Andorra,743,,41,,398,304,17,9616,531,1673,21653,Europe
Lebanon,717,,24,,145,548,44,105,4,30879,4524,Asia
Diamond Princess,712,,13,,645,54,4,,,,,
Niger,709,,31,,403,275,,29,1,5116,211,Africa
Kyrgyzstan,708,,8,,416,284,13,109,1,45627,6994,Asia
Costa Rica,705,,6,,306,393,8,138,1,12729,2499,North America
Honduras,702,,64,,79,559,10,71,6,3643,368,North America
Burkina Faso,638,,42,,476,120,,31,2,,,Africa
Uruguay,625,5,15,,394,216,11,180,4,18140,5222,South America
Sri Lanka,619,,7,,134,478,2,29,0.3,17715,827,Asia
San Marino,553,,41,,64,448,5,16298,1208,2170,63953,Europe
Channel Islands,530,,36,,352,142,,3048,207,5342,30725,Europe
Guatemala,530,,15,,49,466,5,30,0.8,7200,402,North America
Somalia,528,,28,,19,481,2,33,2,,,Africa
Georgia,511,,6,,168,337,6,128,2,11504,2884,Asia
DRC,471,,30,,56,385,,5,0.3,,,Africa
Mayotte,460,,4,,235,221,4,1686,15,2700,9897,Africa
Malta,458,,4,,303,151,1,1037,9,30528,69139,Europe
Jordan,449,,8,,348,93,5,44,0.8,63737,6247,Asia
Taiwan,429,,6,,307,116,,18,0.3,61684,2590,Asia
Mali,424,,24,,122,278,,21,1,2172,107,Africa
Runion,418,,,,300,118,2,467,,,,Africa
Kenya,374,,14,,124,236,2,7,0.3,17992,335,Africa
Jamaica,364,,7,,29,328,3,123,2,3621,1223,North America
El Salvador,345,,8,,97,240,4,53,1,21364,3294,North America
Palestine,343,,2,,71,270,,67,0.4,27000,5293,Asia
Mauritius,334,,10,,303,21,3,263,8,14445,11358,Africa
Venezuela,329,,10,,142,177,3,12,0.4,440966,15507,South America
Montenegro,321,,7,,199,115,7,511,11,6864,10929,Europe
Sudan,318,,25,,31,262,,7,0.6,,,Africa
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Isle of Man,309,,21,,252,36,22,3634,247,2986,35116,Europe
Tanzania,299,,10,,48,241,7,5,0.2,,,Africa
Vietnam,270,,,,222,48,8,3,,212965,2188,Asia
Maldives,250,,,,17,233,2,462,,5296,9798,Asia
Paraguay,239,9,9,,102,128,1,34,1,8444,1184,South America
Gabon,238,,3,,53,182,1,107,1,724,325,Africa
Rwanda,212,,,,95,117,,16,,8464,653,Africa
Congo,207,,8,,19,180,,38,1,,,Africa
Faeroe Islands,187,,,,181,6,,3827,,6730,137732,Europe
Martinique,175,,14,,83,78,5,466,37,,,North America
Myanmar,150,,5,,16,129,,3,0.09,7215,133,Asia
Guadeloupe,149,,12,,82,55,11,372,30,,,North America
Liberia,141,,16,,45,80,,28,3,,,Africa
Gibraltar,141,,,,131,10,,4185,,2198,65240,Europe
Brunei,138,,1,,124,13,2,315,2,13263,30317,Asia
Madagascar,128,,,,82,46,1,5,,2357,85,Africa
Ethiopia,126,,3,,50,73,,1,0.03,15668,136,Africa
French Guiana,125,,1,,93,31,,419,3,,,South America
Cambodia,122,,,,119,3,1,7,,11905,712,Asia
Trinidad and Tobago,116,,8,,59,49,,83,6,1596,1140,North America
Cabo Verde,114,,1,,2,111,,205,2,791,1423,Africa
Bermuda,110,,6,,44,60,10,1766,96,1682,27008,North America
Sierra Leone,104,,4,,12,88,,13,0.5,,,Africa
Aruba,100,,2,,73,25,4,937,19,1649,15445,North America
Togo,99,,6,,63,30,,12,0.7,6234,753,Africa
Monaco,95,,4,,50,41,1,2421,102,,,Europe
Zambia,95,,3,,42,50,1,5,0.2,5284,287,Africa
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Bahamas,80,,11,,23,46,1,203,28,,,North America
Barbados,80,,6,,39,35,4,278,21,1930,6716,North America
Uganda,79,,,,52,27,,2,,27432,600,Africa
Haiti,76,,6,,8,62,,7,0.5,776,68,North America
Mozambique,76,,,,12,64,,2,,1688,54,Africa
Sint Maarten,75,,13,,33,29,7,1749,303,302,7044,North America
Guyana,74,,8,,15,51,5,94,10,464,590,South America
Guinea-Bissau,73,,1,,18,54,,37,0.5,1500,762,Africa
Eswatini,71,,1,,10,60,,61,0.9,714,615,Africa
Cayman Islands,70,,1,,10,59,3,1065,15,1148,17468,North America
Benin,64,,1,,33,30,,5,0.08,,,Africa
Libya,61,,2,,18,41,,9,0.3,1623,236,Africa
French Polynesia,58,,,,49,9,1,206,,2345,8348,Australia/Oceania
Nepal,54,,,,16,38,,2,,54826,1882,Asia
Chad,52,,2,,19,31,,3,0.1,,,Africa
CAR,50,,,,10,40,,10,,,,Africa
Macao,45,,,,32,13,1,69,,,,Asia
Syria,43,,3,,21,19,,2,0.2,,,Asia
Eritrea,39,,,,19,20,,11,,,,Africa
Saint Martin,38,,3,,24,11,3,983,78,,,North America
Mongolia,38,,,,10,28,,12,,7292,2224,Asia
Malawi,36,,3,,5,28,1,2,0.2,690,36,Africa
South Sudan,34,,,,,34,,3,,,,Africa
Zimbabwe,32,,4,,5,23,,2,0.3,6834,460,Africa
Angola,27,,2,,6,19,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,North America
Timor-Leste,24,,,,6,18,,18,,322,244,Asia
Botswana,23,,1,,,22,,10,0.4,6016,2558,Africa
Grenada,19,1,,,10,9,4,169,,175,1555,North America
Laos,19,,,,7,12,,3,,1815,249,Asia
Belize,18,,2,,9,7,1,45,5,995,2502,North America
Fiji,18,,,,12,6,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4456,15608,Australia/Oceania
Curaao,16,,1,,11,4,,98,6,304,1853,North America
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
Saint Kitts and Nevis,15,,,,4,11,,282,,293,5508,North America
Saint Lucia,15,,,,15,0,,82,,446,2429,North America
St. Vincent Grenadines,15,,,,8,7,,135,,108,973,North America
Nicaragua,13,,3,,7,3,,2,0.5,,,North America
Falkland Islands,13,,,,11,2,,3736,,353,101437,South America
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1200,21138,North America
Seychelles,11,,,,6,5,,112,,,,Africa
Gambia,10,,1,,8,1,,4,0.4,401,166,Africa
Suriname,10,,1,,7,2,,17,2,404,689,South America
Vatican City,10,,,,2,8,,12484,,,,Europe
MS Zaandam,9,,2,,,7,,,,,,
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Sao Tome and Principe,8,,,,4,4,,37,,19,87,Africa
Mauritania,7,,1,,6,0,,2,0.2,1032,222,Africa
Bhutan,7,,,,5,2,,9,,9865,12785,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,1,0,,0.03,,120,4,Asia
China,82858,22,4633,,77578,647,50,58,3,,,Asia
