Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Ivory Coast,916,,13,,303,600,,35,0.5,,,Africa
Tunisia,901,,38,,170,693,25,76,3,18165,1537,Africa
Cyprus,784,,12,,98,674,15,649,10,37081,30712,Asia
Nigeria,782,,25,,197,560,2,4,0.1,8003,39,Africa
Latvia,748,,9,,133,606,3,397,5,37972,20132,Europe
Andorra,717,,37,,282,398,17,9280,479,1673,21653,Europe
Diamond Princess,712,,13,,644,55,7,,,,,
Guinea,688,,6,,127,555,,52,0.5,,,Africa
Lebanon,677,,21,,108,548,27,99,3,21764,3189,Asia
Costa Rica,669,,6,,150,513,6,131,1,11387,2235,North America
Niger,657,,20,,127,510,,27,0.8,4832,200,Africa
Kyrgyzstan,612,22,7,,254,351,5,94,1,26147,4008,Asia
Bolivia,609,11,37,3,44,528,3,52,3,4420,379,South America
Albania,609,,26,,345,238,10,212,9,6017,2091,Europe
Burkina Faso,600,,38,,362,200,,29,2,,,Africa
Uruguay,543,,12,,324,207,10,156,3,13923,4008,South America
Honduras,510,16,46,,30,434,10,51,5,2535,256,North America
Channel Islands,496,,24,,256,216,,2853,138,3320,19095,Europe
San Marino,476,,40,,62,374,4,14028,1179,1820,53638,Europe
Palestine,466,,4,,71,391,,91,0.8,17329,3397,Asia
Malta,443,,3,,150,290,2,1003,7,25645,58080,Europe
Jordan,428,,7,,297,124,5,42,0.7,35000,3430,Asia
Taiwan,425,,6,,217,202,,18,0.3,55476,2329,Asia
Senegal,412,,5,,242,165,1,25,0.3,466,28,Africa
Runion,410,,,,238,172,2,458,,,,Africa
Georgia,408,,4,,97,307,6,102,1,7611,1908,Asia
DRC,359,9,25,,45,289,,4,0.3,,,Africa
Mauritius,328,,9,,243,76,3,258,7,9755,7670,Africa
Guatemala,316,22,8,1,24,284,3,18,0.4,7200,402,North America
Montenegro,313,,5,,101,207,7,498,8,5085,8096,Europe
Mayotte,311,,4,,117,190,4,1140,15,2000,7331,Africa
Sri Lanka,310,,7,,102,201,2,14,0.3,7393,345,Asia
Isle of Man,307,,9,,209,89,15,3610,106,2509,29506,Europe
Kenya,296,,14,,74,208,2,6,0.3,14704,273,Africa
Venezuela,288,,10,,122,156,4,10,0.4,347236,12211,South America
Somalia,286,,8,,4,274,2,18,0.5,,,Africa
Vietnam,268,,,,216,52,8,3,,206253,2119,Asia
Mali,258,,14,,57,187,,13,0.7,,,Africa
Tanzania,254,,10,,11,233,4,4,0.2,,,Africa
Jamaica,233,5,6,,27,200,,79,2,1936,654,North America
El Salvador,225,,7,,48,170,2,35,1,13352,2059,North America
Paraguay,213,5,9,1,62,142,1,30,1,5878,824,South America
Faeroe Islands,185,,,,178,7,,3786,,6171,126292,Europe
Congo,165,,6,,16,143,,30,1,,,Africa
Martinique,164,1,14,,73,77,6,437,37,,,North America
Gabon,156,,1,,16,139,2,70,0.4,572,257,Africa
Rwanda,150,,,,84,66,,12,,6959,537,Africa
Guadeloupe,148,,12,,73,63,13,370,30,,,North America
Sudan,140,,13,,8,119,,3,0.3,,,Africa
Brunei,138,,1,,116,21,2,315,2,11633,26591,Asia
Gibraltar,132,,,,120,12,1,3918,,1912,56751,Europe
Cambodia,122,,,,110,12,1,7,,5768,345,Asia
Myanmar,121,,5,,7,109,,2,0.09,5198,96,Asia
Madagascar,121,,,,44,77,1,4,,2357,85,Africa
Trinidad and Tobago,115,,8,,28,79,,82,6,1393,995,North America
Ethiopia,114,,3,,16,95,,1.0,0.03,8698,76,Africa
Liberia,101,,8,,7,86,,20,2,,,Africa
Bermuda,98,,5,,39,54,10,1574,80,877,14082,North America
Aruba,97,,2,,51,44,4,909,19,1445,13534,North America
French Guiana,97,,1,,83,13,1,325,3,,,South America
Monaco,94,,3,,26,65,2,2395,76,,,Europe
Togo,86,,6,,56,24,,10,0.7,4600,556,Africa
Maldives,86,,,,16,70,2,159,,4139,7657,Asia
Equatorial Guinea,83,,,,7,76,,59,,854,609,Africa
Liechtenstein,81,,1,,55,25,,2124,26,900,23605,Europe
Barbados,75,,5,,25,45,4,261,17,1098,3821,North America
Zambia,70,,3,,35,32,1,4,0.2,2586,141,Africa
Sint Maarten,68,,10,,12,46,6,1586,233,249,5807,North America
Cabo Verde,68,,1,,1,66,,122,2,,,Africa
Guyana,66,,7,,9,50,5,84,9,328,417,South America
Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,North America
Bahamas,65,,9,,12,44,1,165,23,,,North America
Uganda,61,,,,38,23,,1,,14761,323,Africa
Libya,59,,1,,15,43,,9,0.1,891,130,Africa
Haiti,58,1,4,1,2,52,,5,0.4,642,56,North America
French Polynesia,57,,,,35,22,1,203,,1655,5892,Australia/Oceania
Benin,54,,1,,27,26,,4,0.08,,,Africa
Guinea-Bissau,50,,,,3,47,,25,,1500,762,Africa
Sierra Leone,50,,,,6,44,,6,,,,Africa
Macao,45,,,,24,21,1,69,,,,Asia
Syria,42,,3,,6,33,,2,0.2,,,Asia
Nepal,42,,,,5,37,,1,,8773,301,Asia
Eritrea,39,,,,6,33,,11,,,,Africa
Mozambique,39,,,,8,31,,1,,1163,37,Africa
Saint Martin,38,,2,,19,17,3,983,52,,,North America
Mongolia,35,1,,,8,27,,11,,7130,2175,Asia
Chad,33,,,,8,25,,2,,,,Africa
Eswatini,31,,1,,8,22,,27,0.9,714,615,Africa
Zimbabwe,28,,3,,2,23,,2,0.2,4159,280,Africa
Antigua and Barbuda,24,1,3,,7,14,1,245,31,108,1103,North America
Angola,24,,2,,6,16,,0.7,0.06,,,Africa
Timor-Leste,23,,,,1,22,,17,,322,244,Asia
Botswana,20,,1,,,19,,9,0.4,4432,1885,Africa
Laos,19,,,,2,17,,3,,1349,185,Asia
Belize,18,,2,,2,14,1,45,5,651,1637,North America
Malawi,18,,2,,3,13,1,0.9,0.1,429,22,Africa
Fiji,18,,,,8,10,,20,,,,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,3552,12441,Australia/Oceania
Dominica,16,,,,9,7,,222,,377,5237,North America
Namibia,16,,,,6,10,,6,,524,206,Africa
Saint Kitts and Nevis,15,,,,,15,,282,,247,4643,North America
Saint Lucia,15,,,,13,2,,82,,364,1982,North America
Curaao,14,,1,,11,2,,85,6,286,1743,North America
CAR,14,,,,10,4,,3,,,,Africa
Grenada,14,,,,6,8,4,124,,92,818,North America
St. Vincent Grenadines,13,1,,,3,10,,117,,99,892,North America
Burundi,11,6,1,,4,6,,0.9,0.08,284,24,Africa
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,3,8,,3161,,319,91667,South America
Greenland,11,,,,11,0,,194,,1150,20257,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Nicaragua,10,,2,,7,1,,2,0.3,,,North America
Gambia,10,,1,,2,7,,4,0.4,316,131,Africa
Suriname,10,,1,,6,3,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,11236,,,,Europe
Mauritania,7,,1,,6,0,,2,0.2,913,196,Africa
Papua New Guinea,7,,,,,7,,0.8,,604,68,Australia/Oceania
Bhutan,6,,,,2,4,,8,,8765,11359,Asia
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
British Virgin Islands,5,,1,,3,1,,165,33,,,North America
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82788,30,4632,,77151,1005,78,58,3,,,Asia
