Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Czechia,5312,,99,,233,4980,103,496,9,98681,9215,Europe
Poland,5205,,159,,222,4824,160,138,4,99284,2623,Europe
Romania,4761,,220,,528,4013,162,247,11,47207,2454,Europe
Japan,4667,,94,,632,3941,99,37,0.7,61498,486,Asia
Ecuador,4450,,242,,140,4068,146,252,14,14406,817,South America
Peru,4342,,121,,1333,2888,113,132,4,39599,1201,South America
Pakistan,4322,59,63,2,572,3687,31,20,0.3,42159,191,Asia
Malaysia,4119,,65,,1487,2567,76,127,2,58240,1799,Asia
Philippines,3870,,182,,96,3592,1,35,2,24500,224,Asia
Mexico,3181,396,174,33,633,2374,89,25,1,25410,197,North America
Luxembourg,3034,,46,,500,2488,34,4847,73,26573,42450,Europe
Indonesia,2956,,240,,222,2494,,11,0.9,14354,52,Asia
Saudi Arabia,2932,,41,,631,2260,41,84,1,,,Asia
Serbia,2666,,65,,118,2483,112,305,7,10761,1232,Europe
UAE,2659,,12,,239,2408,1,269,1,593095,59967,Asia
Panama,2528,,63,,16,2449,101,586,15,11776,2729,North America
Finland,2487,,40,,300,2147,82,449,7,36500,6588,Europe
Thailand,2423,54,32,2,940,1451,61,35,0.5,71860,1030,Asia
Qatar,2210,,6,,178,2026,37,767,2,41818,14515,Asia
Dominican Republic,2111,,108,,50,1953,147,195,10,4542,419,North America
Colombia,2054,,55,,123,1876,76,40,1,33575,660,South America
Greece,1884,,83,,269,1532,84,181,8,32528,3121,Europe
South Africa,1845,,18,,95,1732,7,31,0.3,63776,1075,Africa
Argentina,1795,,65,,358,1372,96,40,1,13330,295,South America
Ukraine,1668,,52,,35,1581,33,38,1,7205,165,Europe
Singapore,1623,,6,,406,1211,29,277,1,65000,11110,Asia
Iceland,1616,,6,,633,977,13,4736,18,30947,90689,Europe
Algeria,1572,,205,,237,1130,46,36,5,3359,77,Africa
Egypt,1560,,103,,305,1152,,15,1,25000,244,Africa
Croatia,1343,,19,,179,1145,36,327,5,13125,3197,Europe
Morocco,1275,,93,,97,1085,1,35,3,5752,156,Africa
New Zealand,1239,29,1,,317,921,4,257,0.2,51165,10610,Australia/Oceania
Iraq,1202,,69,,452,681,,30,2,28414,706,Asia
Estonia,1185,,24,,72,1089,11,893,18,24813,18705,Europe
Moldova,1174,,28,1,40,1106,80,291,7,5108,1266,Europe
Slovenia,1091,,40,,120,931,35,525,19,30669,14752,Europe
Belarus,1066,,13,,77,976,33,113,1,46000,4868,Europe
Hungary,980,85,66,8,96,818,17,101,7,27826,2880,Europe
Hong Kong,961,,4,,264,693,14,128,0.5,96709,12900,Asia
Lithuania,955,43,15,,8,932,21,351,6,32809,12052,Europe
Armenia,881,,9,,114,758,30,297,3,5452,1840,Asia
Kuwait,855,,1,,111,743,21,200,0.2,,,Asia
Bahrain,823,,5,,477,341,3,484,3,52351,30766,Asia
Azerbaijan,822,,8,,63,751,23,81,0.8,53300,5257,Asia
Bosnia and Herzegovina,804,,34,,79,691,4,245,10,6911,2106,Europe
Cameroon,730,,10,,60,660,,27,0.4,,,Africa
Kazakhstan,727,,7,,54,666,21,39,0.4,56775,3024,Asia
Diamond Princess,712,,11,,619,82,10,,,,,
Slovakia,682,,2,,16,664,3,125,0.4,19681,3605,Europe
Tunisia,628,,24,,25,579,67,53,2,8878,751,Africa
North Macedonia,617,,29,,35,553,15,296,14,6230,2990,Europe
Bulgaria,611,18,24,,48,539,27,88,3,15899,2288,Europe
Latvia,577,,2,,16,559,5,306,1,24036,12743,Europe
Lebanon,576,,19,,62,495,29,84,3,10808,1583,Asia
Andorra,564,,23,,52,489,17,7300,298,1673,21653,Europe
Uzbekistan,555,10,3,,30,522,8,17,0.09,,,Asia
Cyprus,526,,9,,52,465,13,436,7,14273,11822,Asia
Costa Rica,502,,3,,29,470,15,99,0.6,6035,1185,North America
Cuba,457,,12,,27,418,15,40,1,9410,831,North America
Uruguay,456,,7,,192,257,14,131,2,6175,1778,South America
Afghanistan,444,,14,,29,401,,11,0.4,,,Asia
Oman,419,,2,,72,345,3,82,0.4,,,Asia
Burkina Faso,414,,23,,134,257,,20,1,,,Africa
Albania,400,,22,,154,224,7,139,8,2989,1039,Europe
Ivory Coast,384,,3,,48,333,,15,0.1,,,Africa
Taiwan,379,,5,,67,307,,16,0.2,42315,1777,Asia
Runion,362,,,,40,322,4,404,,,,Africa
Jordan,358,,6,,150,202,5,35,0.6,17000,1666,Asia
Channel Islands,351,,8,,38,305,,2019,46,1157,6655,Europe
Honduras,343,31,23,1,6,314,10,35,2,,,North America
Niger,342,,11,,28,303,,14,0.5,4199,173,Africa
Ghana,313,,6,,34,273,2,10,0.2,,,Africa
San Marino,308,,34,,45,229,14,9077,1002,722,21278,Europe
Malta,299,,1,,16,282,4,677,2,12731,28833,Europe
Nigeria,276,,6,,44,226,2,1,0.03,5000,24,Africa
Mauritius,273,,7,,19,247,3,215,6,4913,3863,Africa
Kyrgyzstan,270,,4,,33,233,5,41,0.6,9618,1474,Asia
Bolivia,264,54,18,3,2,244,3,23,2,591,51,South America
Palestine,263,,1,,44,218,,52,0.2,15450,3029,Asia
Vietnam,251,,,,126,125,8,3,,110124,1131,Asia
Montenegro,248,,2,,4,242,7,395,3,2329,3708,Europe
Senegal,244,,2,,113,129,1,15,0.1,,,Africa
Bangladesh,218,,20,,33,165,1,1,0.1,5164,31,Asia
Georgia,211,,3,,50,158,6,53,0.8,3271,820,Asia
Sri Lanka,189,,7,,44,138,5,9,0.3,3248,152,Asia
Mayotte,184,,2,,22,160,3,674,7,1100,4032,Africa
Faeroe Islands,184,,,,131,53,1,3766,,5153,105458,Europe
DRC,180,,18,,9,153,,2,0.2,,,Africa
Kenya,179,,6,,9,164,2,3,0.1,4973,92,Africa
Venezuela,167,,9,,65,93,6,6,0.3,1779,63,South America
Guinea,164,,,,5,159,,12,,,,Africa
Isle of Man,158,,1,,82,75,7,1858,12,1824,21450,Europe
Martinique,154,,6,,50,98,19,410,16,,,North America
Guadeloupe,141,,8,,43,90,13,352,20,,,North America
Brunei,135,,1,,91,43,3,309,2,8845,20218,Asia
Djibouti,135,,,,25,110,,137,,3106,3144,Africa
Gibraltar,120,,,,60,60,,3562,,1481,43958,Europe
Paraguay,119,,5,,15,99,1,17,0.7,2039,286,South America
Cambodia,117,,,,63,54,1,7,,5768,345,Asia
Rwanda,110,,,,7,103,,8,,806,62,Africa
Trinidad and Tobago,107,,8,,1,98,,76,6,974,696,North America
El Salvador,103,10,5,,10,88,2,16,0.8,,,North America
Madagascar,93,,,,11,82,1,3,,,,Africa
Guatemala,87,,3,,17,67,3,5,0.2,1134,63,North America
French Guiana,83,,,,43,40,1,278,,,,South America
Monaco,81,,1,,4,76,4,2064,25,,,Europe
Liechtenstein,78,,1,,55,22,,2046,26,900,23605,Europe
Aruba,77,,,,14,63,,721,,990,9273,North America
Togo,70,,3,,23,44,,8,0.4,1747,211,Africa
Jamaica,63,,4,,10,49,,21,1,907,306,North America
Barbados,63,,3,,8,52,4,219,10,655,2279,North America
Mali,59,,7,,16,36,,3,0.3,,,Africa
Ethiopia,55,,2,,4,49,1,0.5,0.02,2496,22,Africa
Uganda,53,,,,,53,,1,,3310,72,Africa
French Polynesia,51,,,,,51,,182,,744,2649,Australia/Oceania
Congo,45,,5,,2,38,,8,0.9,,,Africa
Cayman Islands,45,,1,,6,38,,685,15,479,7288,North America
Macao,45,,,,10,35,1,69,,,,Asia
Bahamas,40,,7,,5,28,1,102,18,,,North America
Sint Maarten,40,,6,,1,33,2,933,140,112,2612,North America
Bermuda,39,,3,,23,13,,626,48,315,5058,North America
Zambia,39,,1,,7,31,1,2,0.05,1239,67,Africa
Guyana,37,,6,,8,23,4,47,8,145,184,South America
Gabon,34,,1,,1,32,,15,0.4,,,Africa
Eritrea,33,,,,,33,,9,,,,Africa
Guinea-Bissau,33,,,,,33,,17,,,,Africa
Saint Martin,32,,2,,7,23,6,828,52,,,North America
Liberia,31,,4,,3,24,,6,0.8,,,Africa
Haiti,27,,1,,,26,,2,0.09,257,23,North America
Benin,26,,1,,5,20,,2,0.08,,,Africa
Tanzania,25,,1,,5,19,,0.4,0.02,,,Africa
Myanmar,22,,3,,,19,,0.4,0.06,1246,23,Asia
Libya,21,,1,,8,12,,3,0.1,355,52,Africa
Angola,19,,2,,2,15,,0.6,0.06,,,Africa
Antigua and Barbuda,19,,2,,,17,1,194,20,40,408,North America
Syria,19,,2,,4,13,,1,0.1,,,Asia
Maldives,19,,,,13,6,,35,,,,Asia
Equatorial Guinea,18,,,,3,15,,13,,854,609,Africa
New Caledonia,18,,,,1,17,,63,,2320,8126,Australia/Oceania
Mozambique,17,,,,1,16,,0.5,,467,15,Africa
Mongolia,16,,,,4,12,,5,,,,Asia
Namibia,16,,,,3,13,,6,,362,142,Africa
Dominica,15,,,,1,14,,208,,293,4070,North America
Fiji,15,,,,,15,,17,,,,Australia/Oceania
Laos,15,,,,,15,,2,,781,107,Asia
Sudan,14,,2,,2,10,,0.3,0.05,,,Africa
Curaao,14,,1,,7,6,,85,6,,,North America
Saint Lucia,14,,,,1,13,,76,,,,North America
Somalia,12,,1,,1,10,,0.8,0.06,,,Africa
Grenada,12,,,,,12,2,107,,45,400,North America
Eswatini,12,,,,7,5,,10,,,,Africa
Zimbabwe,11,,3,,,8,,0.7,0.2,371,25,Africa
Greenland,11,,,,11,0,,194,,770,13564,North America
Saint Kitts and Nevis,11,,,,,11,,207,,183,3440,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,3,6,,17,2,,,South America
Chad,10,,,,2,8,,0.6,,,,Africa
MS Zaandam,9,,2,,,7,,,,,,
Nepal,9,,,,1,8,,0.3,,2366,81,Asia
Montserrat,9,,,,,9,1,1803,,36,7212,North America
Belize,8,,1,,,7,1,20,3,334,840,North America
Malawi,8,,1,,,7,1,0.4,0.05,,,Africa
Turks and Caicos,8,,1,,,7,,207,26,61,1576,North America
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
St. Vincent Grenadines,8,,,,1,7,,72,,56,505,North America
Cabo Verde,7,,1,,1,5,,13,2,,,Africa
Sierra Leone,7,,,,,7,,0.9,,,,Africa
Botswana,6,,1,,,5,,3,0.4,1154,491,Africa
Mauritania,6,,1,,2,3,,1,0.2,67,14,Africa
Nicaragua,6,,1,,,5,,0.9,0.2,,,North America
St. Barth,6,,,,1,5,,607,,,,North America
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Gambia,4,,1,,2,1,,2,0.4,,,Africa
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
Western Sahara,4,,,,,4,,7,,,,Africa
Anguilla,3,,,,,3,,200,,,,North America
British Virgin Islands,3,,,,,3,,99,,,,North America
Burundi,3,,,,,3,,0.3,,,,Africa
Caribbean Netherlands,2,,,,,2,,76,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
South Sudan,2,,,,,2,,0.2,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Timor-Leste,1,,,,,1,,0.8,,,,Asia
China,81865,63,3335,2,77370,1160,176,57,2,,,Asia
