Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Malaysia,5251,69,86,2,2967,2198,51,162,3,90562,2798,Asia
Ukraine,4662,501,125,9,246,4291,45,107,3,47096,1077,Europe
Singapore,4427,,10,,683,3734,29,757,2,94796,16203,Asia
Belarus,4204,,40,,203,3961,65,445,4,81246,8598,Europe
Qatar,4103,,7,,415,3681,37,1424,2,56381,19570,Asia
Panama,4016,265,109,6,98,3809,99,931,25,17850,4137,North America
Dominican Republic,3755,,196,,215,3344,121,346,18,12229,1127,North America
Finland,3489,120,75,,1700,1714,76,630,14,49700,8970,Europe
Luxembourg,3444,,69,,552,2823,35,5502,110,31660,50577,Europe
Colombia,3233,,144,,550,2539,98,64,3,52085,1024,South America
Thailand,2700,28,47,1,1689,964,61,39,0.7,100498,1440,Asia
Egypt,2673,,196,,596,1881,,26,2,25000,244,Africa
Argentina,2669,,122,,631,1916,121,59,3,26457,585,South America
South Africa,2605,,48,,903,1654,7,44,0.8,95060,1603,Africa
Morocco,2528,245,133,3,273,2122,1,68,4,12523,339,Africa
Algeria,2268,,348,,783,1137,60,52,8,3359,77,Africa
Greece,2207,,105,,269,1833,69,212,10,50771,4871,Europe
Moldova,2154,,54,,276,1824,80,534,13,9848,2441,Europe
Bangladesh,1838,266,75,15,58,1705,1,11,0.5,19193,117,Asia
Croatia,1791,,35,,529,1227,31,436,9,20158,4910,Europe
Hungary,1763,111,156,14,207,1400,63,182,16,41590,4305,Europe
Iceland,1739,,8,,1144,587,6,5096,23,38204,111955,Europe
Bahrain,1700,,7,,703,990,3,999,4,76630,45035,Asia
Kuwait,1524,,3,,225,1296,32,357,0.7,,,Asia
Kazakhstan,1480,78,17,,285,1178,22,79,0.9,85735,4566,Asia
Estonia,1459,25,38,2,145,1276,11,1100,29,37594,28340,Europe
Iraq,1434,,80,,856,498,,36,2,49260,1225,Asia
New Zealand,1409,8,11,2,816,582,2,292,2,74401,15429,Australia/Oceania
Uzbekistan,1380,31,4,,140,1236,8,41,0.1,100000,2988,Asia
Azerbaijan,1283,,15,,460,808,28,127,1,75397,7436,Asia
Slovenia,1268,,61,,174,1033,31,610,29,38137,18344,Europe
Armenia,1201,42,19,1,402,780,30,405,6,10793,3642,Asia
Bosnia and Herzegovina,1167,,43,,277,847,4,356,13,14743,4494,Europe
Lithuania,1149,21,32,,210,907,14,422,12,53101,19506,Europe
North Macedonia,1081,,46,,121,914,15,519,22,10422,5002,Europe
Oman,1069,50,5,1,176,888,3,209,1.0,,,Asia
Hong Kong,1022,4,4,,533,485,9,136,0.5,131786,17579,Asia
Cameroon,996,,22,,164,810,,38,0.8,,,Africa
Slovakia,977,,8,,167,802,5,179,1,34458,6311,Europe
Afghanistan,906,66,30,,99,777,,23,0.8,,,Asia
Cuba,862,,27,,171,664,16,76,2,21837,1928,North America
Bulgaria,825,25,40,2,141,644,37,119,6,18502,2663,Europe
Tunisia,822,,37,,43,742,89,70,3,13930,1179,Africa
Cyprus,735,,12,,77,646,8,609,10,25734,21314,Asia
Diamond Princess,712,,13,,644,55,7,,,,,
Ivory Coast,688,34,6,,193,489,,26,0.2,,,Africa
Andorra,682,9,33,,169,480,17,8827,427,1673,21653,Europe
Latvia,682,7,5,,88,589,5,362,3,32837,17409,Europe
Lebanon,663,,21,,86,556,30,97,3,18115,2654,Asia
Costa Rica,642,,4,,74,564,11,126,0.8,9396,1844,North America
Ghana,641,,8,,83,550,2,21,0.3,50719,1632,Africa
Niger,609,25,15,1,105,489,,25,0.6,4427,183,Africa
Djibouti,591,,2,,73,516,,598,2,6430,6508,Africa
Burkina Faso,546,,32,,257,257,,26,2,,,Africa
Albania,539,21,26,,283,230,5,187,9,5080,1765,Europe
Uruguay,502,,9,,286,207,13,145,3,11239,3235,South America
Kyrgyzstan,489,23,5,,114,370,5,75,0.8,26147,4008,Asia
Bolivia,465,24,31,2,26,408,3,40,3,2185,187,South America
Channel Islands,457,,19,,73,365,,2629,109,3320,19095,Europe
Honduras,442,16,41,6,9,392,10,45,4,2012,203,North America
Nigeria,442,,13,,152,277,2,2,0.06,6649,32,Africa
Guinea,438,,1,,49,388,,33,0.08,,,Africa
San Marino,426,,38,,55,333,15,12555,1120,846,24933,Europe
Malta,412,,3,,82,327,4,933,7,21164,47932,Europe
Jordan,402,,7,,259,136,5,39,0.7,20500,2009,Asia
Palestine,402,28,2,,69,331,,79,0.4,17329,3397,Asia
Taiwan,395,,6,,166,223,,17,0.3,51603,2167,Asia
Runion,394,,,,237,157,4,440,,,,Africa
Georgia,370,22,3,,79,288,6,93,0.8,5027,1260,Asia
Senegal,335,,2,,194,139,1,20,0.1,,,Africa
Mauritius,324,,9,,81,234,3,255,7,8279,6510,Africa
Montenegro,303,,4,,55,244,7,482,6,3874,6168,Europe
Isle of Man,289,5,4,,168,117,10,3399,47,2322,27307,Europe
DRC,287,20,23,1,25,239,,3,0.3,,,Africa
Vietnam,268,,,,198,70,8,3,,206253,2119,Asia
Kenya,246,12,11,,53,182,2,5,0.2,9630,179,Africa
Sri Lanka,238,,7,,70,161,1,11,0.3,4768,223,Asia
Mayotte,233,,3,,69,161,3,854,11,1500,5498,Africa
Guatemala,214,18,7,2,21,186,3,12,0.4,7200,402,North America
Venezuela,204,,9,,111,84,4,7,0.3,268503,9442,South America
Paraguay,199,25,8,,30,161,1,28,1,4267,598,South America
Faeroe Islands,184,,,,171,13,,3766,,5846,119641,Europe
El Salvador,177,13,7,1,33,137,2,27,1,9267,1429,North America
Mali,171,,13,,34,124,,8,0.6,,,Africa
Martinique,158,,8,,73,77,17,421,21,,,North America
Guadeloupe,145,,8,,67,70,13,362,20,,,North America
Jamaica,143,,5,,21,117,,48,2,1424,481,North America
Rwanda,138,,,,60,78,,11,,6237,482,Africa
Brunei,136,,1,,112,23,2,311,2,11089,25348,Asia
Gibraltar,132,1,,,105,27,1,3918,,1760,52239,Europe
Cambodia,122,,,,98,24,1,7,,5768,345,Asia
Congo,117,,5,,11,101,,21,0.9,,,Africa
Trinidad and Tobago,114,,8,,20,86,,81,6,1298,927,North America
Madagascar,111,,,,33,78,1,4,,,,Africa
French Guiana,96,10,,,61,35,2,321,,,,South America
Aruba,95,,2,,39,54,1,890,19,1237,11586,North America
Gabon,95,15,1,,6,88,,43,0.4,,,Africa
Tanzania,94,,4,,11,79,,2,0.07,,,Africa
Monaco,93,,3,,12,78,2,2370,76,,,Europe
Ethiopia,92,,3,,15,74,1,0.8,0.03,5389,47,Africa
Myanmar,85,,4,,2,79,,2,0.07,3236,59,Asia
Bermuda,83,2,5,,35,43,9,1333,80,552,8863,North America
Togo,81,,5,,45,31,,10,0.6,3618,437,Africa
Somalia,80,,5,,2,73,2,5,0.3,,,Africa
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Barbados,75,,5,,15,55,4,261,17,900,3132,North America
Liberia,73,14,6,,4,63,,14,1,,,Africa
Cayman Islands,61,1,1,,7,53,3,928,15,690,10499,North America
Sint Maarten,57,,9,,12,36,6,1329,210,163,3802,North America
Guyana,57,2,6,,9,42,4,72,8,260,331,South America
Cabo Verde,56,,1,,1,54,,101,2,,,Africa
French Polynesia,55,,,,,55,1,196,,920,3275,Australia/Oceania
Uganda,55,,,,20,35,,1,,8855,194,Africa
Bahamas,53,,8,,6,39,1,135,20,,,North America
Equatorial Guinea,51,,,,4,47,,36,,854,609,Africa
Libya,49,,1,,11,37,,7,0.1,699,102,Africa
Zambia,48,,2,,30,16,1,3,0.1,1879,102,Africa
Macao,45,,,,16,29,1,69,,,,Asia
Haiti,43,2,3,,,40,,4,0.3,365,32,North America
Guinea-Bissau,43,,,,,43,,22,,1500,762,Africa
Saint Martin,35,,2,,13,20,5,905,52,,,North America
Benin,35,,1,,18,16,,3,0.08,,,Africa
Eritrea,35,,,,,35,,10,,,,Africa
Syria,33,,2,,5,26,,2,0.1,,,Asia
Sudan,32,,5,,4,23,,0.7,0.1,,,Africa
Mongolia,31,,,,5,26,,9,,1450,442,Asia
Mozambique,31,,,,2,29,,1.0,,855,27,Africa
Chad,27,,,,5,22,,2,,,,Africa
Maldives,25,,,,16,9,,46,,3432,6349,Asia
Zimbabwe,24,1,3,,2,19,,2,0.2,1299,87,Africa
Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,North America
Angola,19,,2,,5,12,,0.6,0.06,,,Africa
Laos,19,,,,2,17,,3,,1288,177,Asia
Belize,18,,2,,,16,1,45,5,651,1637,North America
New Caledonia,18,,,,1,17,1,63,,3197,11198,Australia/Oceania
Timor-Leste,18,,,,1,17,,14,,,,Asia
Fiji,17,,,,,17,,19,,,,Australia/Oceania
Malawi,16,,2,,,14,1,0.8,0.1,353,18,Africa
Eswatini,16,,1,,8,7,,14,0.9,714,615,Africa
Nepal,16,,,,2,14,,0.5,,15800,542,Asia
Dominica,16,,,,8,8,,222,,345,4793,North America
Namibia,16,,,,4,12,,6,,362,142,Africa
Botswana,15,,1,,,14,,6,0.4,3441,1463,Africa
Saint Lucia,15,,,,11,4,,82,,319,1737,North America
Sierra Leone,15,,,,,15,,2,,,,Africa
Curaao,14,,1,,10,3,,85,6,230,1402,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,North America
CAR,12,,,,4,8,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,1,10,,3161,,137,39368,South America
Greenland,11,,,,11,0,,194,,1019,17950,North America
Montserrat,11,,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,713,153,Africa
Papua New Guinea,7,,,,,7,,0.8,,167,19,Australia/Oceania
St. Barth,6,,,,4,2,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
British Virgin Islands,4,1,,,2,2,,132,,,,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82692,351,4632,1290,77944,116,89,57,3,,,Asia
