Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Egypt,5537,269,392,12,1381,3764,,54,4,90000,879,Africa
South Africa,5350,,103,,2073,3174,36,90,2,197127,3324,Africa
Finland,4995,89,211,5,3000,1784,48,902,38,93900,16947,Europe
Morocco,4423,102,170,2,984,3269,1,120,5,34841,944,Africa
Argentina,4285,,214,,1192,2879,144,95,5,56058,1240,South America
Kuwait,4024,284,26,2,1539,2459,66,942,6,179000,41915,Asia
Algeria,4006,158,450,6,1779,1777,22,91,10,6500,148,Africa
Moldova,3897,126,116,5,1182,2599,237,966,29,11763,2916,Europe
Luxembourg,3784,15,90,1,3213,481,23,6045,144,42643,68122,Europe
Kazakhstan,3402,264,25,,866,2511,41,181,1,249527,13289,Asia
Bahrain,3037,116,8,,1495,1534,1,1785,5,128481,75507,Asia
Thailand,2954,7,54,,2684,216,61,42,0.8,178083,2551,Asia
Hungary,2775,48,312,12,581,1882,54,287,32,72951,7552,Europe
Greece,2591,15,140,1,1374,1077,38,249,13,75170,7212,Europe
Oman,2348,74,11,1,495,1842,17,460,2,40459,7923,Asia
Afghanistan,2171,232,64,4,260,1847,7,56,2,10022,257,Asia
Croatia,2076,14,69,2,1348,659,20,506,17,36221,8823,Europe
Ghana,2074,403,17,1,212,1845,4,67,0.5,113497,3653,Africa
Armenia,2066,134,32,2,929,1105,10,697,11,21125,7129,Asia
Uzbekistan,2017,15,9,,1133,875,8,60,0.3,242536,7247,Asia
Iraq,2003,,92,,1346,565,,50,2,86708,2156,Asia
Cameroon,1832,,61,,934,837,12,69,2,,,Africa
Azerbaijan,1804,38,24,1,1325,455,17,178,2,143079,14112,Asia
Iceland,1797,,10,,1670,117,,5266,29,48413,141873,Europe
Bosnia and Herzegovina,1757,80,69,4,727,961,4,536,21,30793,9386,Europe
Nigeria,1728,,51,,307,1370,2,8,0.2,13689,66,Africa
Estonia,1689,23,52,2,249,1388,9,1273,39,52741,39758,Europe
Bulgaria,1506,59,66,2,266,1174,40,217,9,45208,6506,Europe
Cuba,1501,34,61,3,681,759,10,133,5,47347,4180,North America
New Zealand,1476,2,19,,1241,216,1,306,4,134570,27906,Australia/Oceania
North Macedonia,1465,23,77,4,738,650,13,703,37,16050,7704,Europe
Slovenia,1429,11,91,2,233,1105,22,687,44,52948,25469,Europe
Slovakia,1396,5,23,1,524,849,8,256,4,85922,15738,Europe
Lithuania,1385,10,45,,589,751,17,509,17,125555,46121,Europe
Guinea,1351,,7,,313,1031,,103,0.5,,,Africa
Ivory Coast,1238,,14,,557,667,,47,0.5,,,Africa
Bolivia,1110,57,59,4,117,934,3,95,5,5791,496,South America
Djibouti,1089,12,2,,642,445,,1102,2,13422,13585,Africa
Hong Kong,1038,,4,,846,188,4,138,0.5,154989,20674,Asia
Tunisia,980,,40,,294,646,20,83,3,22062,1867,Africa
Senegal,933,51,9,,334,590,1,56,0.5,466,28,Africa
Latvia,858,9,15,,348,495,3,455,8,57886,30689,Europe
Cyprus,850,7,15,,148,687,15,704,12,58109,48129,Asia
Albania,773,7,31,1,470,272,4,269,11,8253,2868,Europe
Honduras,771,33,71,5,79,621,10,78,7,3643,368,North America
Kyrgyzstan,746,17,8,,462,276,12,114,1,51472,7889,Asia
Andorra,745,2,42,,468,235,17,9642,544,1673,21653,Europe
Lebanon,725,4,24,,150,551,44,106,4,34499,5054,Asia
Niger,713,,32,,435,246,,29,1,5148,213,Africa
Costa Rica,713,,6,,323,384,8,140,1,13117,2575,North America
Diamond Princess,712,,13,,645,54,4,,,,,
Sri Lanka,660,11,7,,139,514,1,31,0.3,21157,988,Asia
Burkina Faso,641,,43,,498,100,,31,2,,,Africa
Uruguay,630,5,15,,412,203,11,181,4,19016,5474,South America
Somalia,601,19,28,,31,542,2,38,2,,,Africa
Guatemala,585,28,16,,65,504,5,33,0.9,7200,402,North America
San Marino,569,6,41,,78,450,6,16769,1208,2305,67932,Europe
Georgia,539,22,6,,184,349,6,135,2,14718,3689,Asia
Mayotte,539,79,4,,235,300,4,1976,15,3000,10996,Africa
Channel Islands,537,,40,2,386,111,,3089,230,5342,30725,Europe
DRC,500,9,31,1,65,404,,6,0.3,,,Africa
Mali,482,,25,,129,328,,24,1,2172,107,Africa
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,465,2,4,,351,110,1,1053,9,32989,74713,Europe
Jordan,453,2,8,,362,83,5,44,0.8,63737,6247,Asia
Taiwan,429,,6,,322,101,,18,0.3,62844,2639,Asia
Runion,420,,,,300,120,2,469,,,,Africa
Kenya,396,12,17,2,144,235,2,7,0.3,20268,377,Africa
Jamaica,396,,7,,29,360,3,134,2,3993,1348,North America
Maldives,396,118,1,,17,378,2,733,2,5296,9798,Asia
El Salvador,395,18,9,,118,268,3,61,1,24057,3709,North America
Sudan,375,,28,,32,315,,9,0.6,,,Africa
Palestine,344,,2,,71,271,,67,0.4,27000,5293,Asia
Mauritius,332,,10,,310,12,3,261,8,16028,12603,Africa
Venezuela,331,,10,,142,179,2,12,0.4,458737,16132,South America
Montenegro,322,,7,,214,101,2,513,11,6864,10929,Europe
Isle of Man,315,2,21,,260,34,21,3704,247,3117,36656,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Gabon,276,,3,,67,206,1,124,1,724,325,Africa
Vietnam,270,,,,219,51,8,3,,261004,2681,Asia
Paraguay,249,10,9,,111,129,1,35,1,8891,1247,South America
Rwanda,225,,,,98,127,,17,,8464,653,Africa
Congo,220,13,9,1,19,192,,40,2,,,Africa
Guinea-Bissau,205,,1,,19,185,,104,0.5,1500,762,Africa
Faeroe Islands,187,,,,184,3,,3827,,6963,142500,Europe
Martinique,178,3,14,,83,81,5,474,37,,,North America
Guadeloupe,151,2,12,,95,44,11,377,30,,,North America
Myanmar,150,,6,,27,117,,3,0.1,7718,142,Asia
Gibraltar,144,3,,,131,13,,4274,,2626,77944,Europe
Liberia,141,,16,,45,80,,28,3,,,Africa
Brunei,138,,1,,124,13,2,315,2,13580,31041,Asia
Ethiopia,131,1,3,,59,69,,1,0.03,17842,155,Africa
Madagascar,128,,,,92,36,1,5,,3228,117,Africa
French Guiana,126,1,1,,94,31,2,422,3,,,South America
Sierra Leone,124,20,7,3,21,96,,16,0.9,,,Africa
Cambodia,122,,,,119,3,1,7,,11975,716,Asia
Togo,116,7,9,2,65,42,,14,1,6882,831,Africa
Trinidad and Tobago,116,,8,,72,36,,83,6,1683,1203,North America
Cabo Verde,116,3,1,,2,113,,209,2,791,1423,Africa
Bermuda,111,,6,,48,57,10,1782,96,2197,35277,North America
Zambia,106,9,3,,55,48,1,6,0.2,5284,287,Africa
Aruba,100,,2,,79,19,4,937,19,1691,15838,North America
Eswatini,100,9,1,,12,87,,86,0.9,714,615,Africa
Monaco,95,,4,,64,27,1,2421,102,,,Europe
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Uganda,81,,,,52,29,,2,,29279,640,Africa
Bahamas,80,,11,,25,44,1,203,28,,,North America
Barbados,80,,7,,39,34,4,278,24,2005,6977,North America
Guyana,78,4,8,,18,52,3,99,10,519,660,South America
Haiti,76,,7,1,8,61,,7,0.6,776,68,North America
Mozambique,76,,,,12,64,,2,,1896,61,Africa
Sint Maarten,75,,13,,33,29,7,1749,303,302,7044,North America
Cayman Islands,73,,1,,10,62,3,1111,15,1535,23356,North America
Benin,64,,1,,33,30,,5,0.08,,,Africa
Libya,61,,2,,18,41,,9,0.3,1623,236,Africa
French Polynesia,58,,,,50,8,1,206,,2409,8576,Australia/Oceania
Nepal,57,,,,16,41,,2,,57189,1963,Asia
Chad,52,,2,,19,31,,3,0.1,,,Africa
CAR,50,,,,10,40,,10,,,,Africa
Macao,45,,,,35,10,1,69,,,,Asia
Syria,43,,3,,21,19,,2,0.2,,,Asia
Zimbabwe,40,8,4,,5,31,,3,0.3,7642,514,Africa
Eritrea,39,,,,26,13,,11,,,,Africa
Saint Martin,38,,3,,24,11,3,983,78,,,North America
Mongolia,38,,,,10,28,,12,,7455,2274,Asia
Malawi,37,1,3,,7,27,1,2,0.2,774,40,Africa
South Sudan,35,1,,,,35,,3,,,,Africa
Angola,27,,2,,7,18,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,5,17,,10,0.4,6548,2784,Africa
Grenada,20,,,,13,7,4,178,,1406,12495,North America
Laos,19,,,,8,11,,3,,1927,265,Asia
Belize,18,,2,,9,7,1,45,5,995,2502,North America
Fiji,18,,,,12,6,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4456,15608,Australia/Oceania
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,343,2090,North America
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Saint Kitts and Nevis,15,,,,6,9,,282,,293,5508,North America
Tajikistan,15,15,,,,15,,2,,,,Asia
Nicaragua,14,1,3,,7,4,,2,0.5,,,North America
Sao Tome and Principe,14,6,,,4,10,,64,,19,87,Africa
Falkland Islands,13,,,,11,2,,3736,,372,106897,South America
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Gambia,11,1,1,,8,2,,5,0.4,401,166,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1258,22160,North America
Vatican City,11,1,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,8,1,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10045,13018,Asia
Yemen,6,,2,2,1,3,,0.2,0.07,120,4,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,1,1,,,,1,,1,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82862,4,4633,,77610,619,41,58,3,,,Asia
