Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Philippines,6259,172,409,12,572,5278,1,57,4,59928,547,Asia
Ukraine,5449,343,141,8,347,4961,45,125,3,57111,1306,Europe
Qatar,5448,440,8,,518,4922,37,1891,3,62538,21707,Asia
Malaysia,5389,84,89,1,3197,2103,46,167,3,103892,3210,Asia
Belarus,4779,,45,,342,4392,65,506,5,86813,9187,Europe
Dominican Republic,4335,,217,,312,3806,146,400,20,14373,1325,North America
Panama,4273,63,120,4,140,4013,96,990,28,19091,4425,North America
Finland,3783,102,94,4,1700,1989,68,683,17,57300,10342,Europe
Colombia,3621,,166,,691,2764,98,71,3,59002,1160,South America
Luxembourg,3537,,72,,601,2864,32,5650,115,33252,53120,Europe
South Africa,3034,,52,,903,2079,36,51,0.9,108021,1821,Africa
Egypt,3032,,224,,701,2107,,30,2,55000,537,Africa
Argentina,2839,,132,,709,1998,123,63,3,32712,724,South America
Morocco,2820,135,138,1,322,2360,1,76,4,14189,384,Africa
Thailand,2765,32,47,,1928,790,61,40,0.7,100498,1440,Asia
Algeria,2534,,367,,894,1273,60,58,8,6500,148,Africa
Bangladesh,2456,312,91,7,75,2290,1,15,0.6,23941,145,Asia
Moldova,2351,,62,5,457,1832,80,583,15,9848,2441,Europe
Greece,2235,,110,,269,1856,67,214,11,53290,5113,Europe
Hungary,1916,82,189,17,250,1477,61,198,20,46353,4798,Europe
Kuwait,1915,164,7,1,305,1603,38,448,2,,,Asia
Bahrain,1873,100,7,,759,1107,2,1101,4,85126,50028,Asia
Croatia,1871,39,47,8,709,1115,23,456,11,24186,5891,Europe
Iceland,1760,,9,,1291,460,3,5158,26,41091,120416,Europe
Kazakhstan,1676,61,17,,400,1259,22,89,0.9,100878,5373,Asia
Uzbekistan,1543,53,5,,225,1313,8,46,0.1,136000,4063,Asia
Estonia,1528,16,40,2,164,1324,10,1152,30,40333,30405,Europe
Iraq,1513,,82,,953,478,,38,2,53955,1341,Asia
New Zealand,1431,9,12,1,912,507,18,297,2,83224,17258,Australia/Oceania
Azerbaijan,1398,25,19,1,712,667,21,138,2,95747,9443,Asia
Slovenia,1330,13,74,4,192,1064,26,640,36,41265,19849,Europe
Lithuania,1298,59,35,2,242,1021,14,477,13,64035,23522,Europe
Armenia,1291,43,20,,545,726,30,436,7,12680,4279,Asia
Bosnia and Herzegovina,1285,17,48,1,347,890,4,392,15,17818,5431,Europe
Oman,1266,86,6,,233,1027,3,248,1,,,Asia
North Macedonia,1207,37,51,2,179,977,15,579,24,11870,5697,Europe
Slovakia,1161,72,12,1,229,920,10,213,2,44276,8110,Europe
Hong Kong,1026,2,4,,602,420,8,137,0.5,131786,17579,Asia
Cameroon,1017,,42,,305,670,33,38,2,,,Africa
Afghanistan,993,60,32,2,131,830,,26,0.8,,,Asia
Cuba,986,,32,,227,727,15,87,3,25309,2234,North America
Bulgaria,884,6,42,1,161,681,35,127,6,26417,3802,Europe
Tunisia,866,,37,,43,786,33,73,3,15332,1297,Africa
Ghana,834,,9,,99,726,4,27,0.3,60916,1960,Africa
Ivory Coast,801,,8,,239,554,,30,0.3,,,Africa
Cyprus,761,,12,,79,670,8,630,10,32284,26739,Asia
Djibouti,732,,2,,76,654,,741,2,7486,7577,Africa
Latvia,727,15,5,,88,634,5,385,3,35881,19023,Europe
Diamond Princess,712,,13,,644,55,7,,,,,
Andorra,704,,35,,205,464,17,9111,453,1673,21653,Europe
Lebanon,673,1,21,,99,553,27,99,3,20929,3066,Asia
Costa Rica,655,,4,,97,554,10,129,0.8,10138,1990,North America
Niger,639,,19,,113,507,,26,0.8,4715,195,Africa
Burkina Faso,565,,36,,321,208,,27,2,,,Africa
Albania,562,14,26,,314,222,5,195,9,5542,1926,Europe
Kyrgyzstan,554,48,5,,133,416,5,85,0.8,26147,4008,Asia
Nigeria,542,,19,,166,357,2,3,0.09,7153,35,Africa
Bolivia,520,27,32,1,31,457,3,45,3,3569,306,South America
Guinea,518,,3,,65,450,,39,0.2,,,Africa
Uruguay,517,,9,,298,210,14,149,3,12478,3592,South America
Channel Islands,484,,21,,73,390,,2784,121,3320,19095,Europe
Honduras,472,15,46,,15,411,10,48,5,2535,256,North America
San Marino,461,6,39,,60,362,4,13586,1149,1711,50426,Europe
Palestine,431,13,2,,71,358,,84,0.4,17329,3397,Asia
Malta,427,1,3,,118,306,2,967,7,23253,52663,Europe
Taiwan,420,22,6,,189,225,,18,0.3,53005,2226,Asia
Jordan,413,,7,,269,137,5,40,0.7,20500,2009,Asia
Runion,407,,,,237,170,4,455,,,,Africa
Georgia,394,6,4,,86,304,6,99,1,5027,1260,Asia
Senegal,350,,3,,211,136,1,21,0.2,,,Africa
DRC,327,20,25,,26,276,,4,0.3,,,Africa
Mauritius,325,,9,,180,136,3,256,7,9755,7670,Africa
Montenegro,308,1,5,,55,248,7,490,8,3874,6168,Europe
Isle of Man,298,1,6,,192,100,11,3505,71,2414,28389,Europe
Sri Lanka,269,15,7,,96,166,1,13,0.3,4768,223,Asia
Vietnam,268,,,,203,65,8,3,,206253,2119,Asia
Kenya,262,,12,,60,190,2,5,0.2,10784,201,Africa
Guatemala,257,22,7,,21,229,3,14,0.4,7200,402,North America
Mayotte,254,,4,,117,133,6,931,15,1800,6598,Africa
Venezuela,227,,9,,117,101,4,8,0.3,299714,10540,South America
Mali,216,,13,,41,162,,11,0.6,,,Africa
Paraguay,206,4,8,,41,157,1,29,1,4950,694,South America
El Salvador,201,11,7,,44,150,1,31,1,11160,1721,North America
Faeroe Islands,185,1,,,176,9,,3786,,6021,123222,Europe
Jamaica,173,10,5,,25,143,,58,2,1605,542,North America
Martinique,163,,12,,73,78,11,434,32,,,North America
Guadeloupe,148,,8,,73,67,13,370,20,,,North America
Tanzania,147,,5,,11,131,4,2,0.08,,,Africa
Rwanda,144,,,,69,75,,11,,6237,482,Africa
Congo,143,,6,,11,126,,26,1,,,Africa
Brunei,138,1,1,,115,22,2,315,2,11472,26223,Asia
Somalia,135,,7,,2,126,2,8,0.4,,,Africa
Gibraltar,132,,,,111,21,1,3918,,1859,55178,Europe
Cambodia,122,,,,105,17,1,7,,5768,345,Asia
Madagascar,120,,,,35,85,1,4,,2357,85,Africa
Trinidad and Tobago,114,,8,,21,85,,81,6,1320,943,North America
Ethiopia,108,3,3,,16,89,1,0.9,0.03,7557,66,Africa
Gabon,108,,1,,7,100,,49,0.4,572,257,Africa
Myanmar,107,9,5,,5,97,,2,0.09,4152,76,Asia
Aruba,96,,2,,44,50,4,899,19,1358,12719,North America
French Guiana,96,,,,64,32,2,321,,,,South America
Monaco,94,,3,,22,69,3,2395,76,,,Europe
Bermuda,86,3,5,,35,46,10,1381,80,638,10244,North America
Togo,84,,5,,49,30,,10,0.6,4191,506,Africa
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Equatorial Guinea,79,,,,4,75,,56,,854,609,Africa
Liberia,76,,7,,7,62,,15,1,,,Africa
Barbados,75,,5,,17,53,4,261,17,1000,3480,North America
Sudan,66,,10,,6,50,,2,0.2,,,Africa
Sint Maarten,64,,9,,12,43,6,1493,210,163,3802,North America
Guyana,63,,6,,9,48,4,80,8,283,360,South America
Zambia,61,4,2,,33,26,1,3,0.1,2191,119,Africa
Cabo Verde,61,3,1,,1,59,,110,2,,,Africa
Cayman Islands,61,,1,,7,53,3,928,15,702,10681,North America
Bahamas,55,,9,,10,36,1,140,23,,,North America
French Polynesia,55,,,,2,53,1,196,,1302,4635,Australia/Oceania
Uganda,55,,,,28,27,,1,,11101,243,Africa
Maldives,51,16,,,16,35,,94,,3714,6871,Asia
Libya,49,,1,,11,37,,7,0.1,707,103,Africa
Guinea-Bissau,46,,,,,46,,23,,1500,762,Africa
Macao,45,,,,16,29,1,69,,,,Asia
Haiti,44,,3,,,41,,4,0.3,498,44,North America
Eritrea,39,,,,3,36,,11,,,,Africa
Mozambique,39,4,,,8,31,,1,,1037,33,Africa
Syria,38,,2,,5,31,,2,0.1,,,Asia
Saint Martin,37,,2,,19,16,5,957,52,,,North America
Benin,35,,1,,18,16,,3,0.08,,,Africa
Chad,33,,,,8,25,,2,,,,Africa
Mongolia,32,1,,,7,25,,10,,1554,474,Asia
Nepal,31,,,,4,27,,1,,27471,943,Asia
Sierra Leone,30,,,,,30,,4,,,,Africa
Zimbabwe,25,,3,,2,20,,2,0.2,2626,177,Africa
Angola,24,,2,,6,16,,0.7,0.06,,,Africa
Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,North America
Eswatini,22,,1,,8,13,,19,0.9,714,615,Africa
Botswana,20,5,1,,,19,,9,0.4,3602,1532,Africa
Laos,19,,,,2,17,,3,,1333,183,Asia
Timor-Leste,19,1,,,1,18,,14,,,,Asia
Belize,18,,2,,,16,1,45,5,651,1637,North America
New Caledonia,18,,,,15,3,1,63,,3399,11906,Australia/Oceania
Malawi,17,,2,,3,12,1,0.9,0.1,417,22,Africa
Fiji,17,,,,,17,,19,,,,Australia/Oceania
Dominica,16,,,,8,8,,222,,345,4793,North America
Namibia,16,,,,6,10,,6,,524,206,Africa
Saint Lucia,15,,,,11,4,,82,,344,1873,North America
Curaao,14,,1,,11,2,,85,6,286,1743,North America
Grenada,14,,,,6,8,4,124,,92,818,North America
Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,North America
CAR,12,,,,4,8,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,3,8,,3161,,319,91667,South America
Greenland,11,,,,11,0,,194,,1043,18372,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Nicaragua,9,,2,,6,1,,1,0.3,,,North America
Gambia,9,,1,,2,6,,4,0.4,316,131,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,6,0,,2,0.2,913,196,Africa
Papua New Guinea,7,,,,,7,,0.8,,167,19,Australia/Oceania
St. Barth,6,,,,5,1,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,80,7,Africa
Bhutan,5,,,,2,3,,6,,8107,10507,Asia
Caribbean Netherlands,5,2,,,,5,,191,,110,4195,North America
British Virgin Islands,4,,1,1,2,1,,132,33,,,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82735,16,4632,,77062,1041,85,57,3,,,Asia
