Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Cyprus,790,,13,,98,679,15,654,11,37081,30712,Asia
Latvia,778,17,11,,133,634,6,412,6,41041,21759,Europe
Guinea,761,,6,,164,591,,58,0.5,,,Africa
Andorra,723,,37,,309,377,17,9357,479,1673,21653,Europe
Diamond Princess,712,,13,,645,54,4,,,,,
Lebanon,682,,22,,113,547,26,100,3,22853,3348,Asia
Costa Rica,681,,6,,180,495,6,134,1,11766,2310,North America
Bolivia,672,63,40,3,44,588,3,58,3,4420,379,South America
Albania,663,29,27,,385,251,4,230,9,6509,2262,Europe
Niger,662,,22,,193,447,,27,0.9,4832,200,Africa
Kyrgyzstan,631,19,8,1,302,321,11,97,1,39615,6072,Asia
Burkina Faso,609,,39,,389,181,,29,2,,,Africa
Uruguay,549,,12,,337,200,10,158,3,14532,4183,South America
Honduras,519,9,47,1,31,441,10,52,5,2535,256,North America
Channel Islands,498,,28,,285,185,,2864,161,3320,19095,Europe
San Marino,488,,40,,62,386,4,14382,1179,1872,55171,Europe
Palestine,480,6,4,,92,384,,94,0.8,27000,5293,Asia
Malta,444,,3,,165,276,2,1006,7,26148,59220,Europe
Senegal,442,,6,,253,183,1,26,0.4,466,28,Africa
Jordan,435,,7,,315,113,5,43,0.7,36000,3528,Asia
Taiwan,427,1,6,,253,168,,18,0.3,58003,2435,Asia
Georgia,420,4,5,,107,308,6,105,1,8375,2099,Asia
Runion,410,,,,238,172,2,458,,,,Africa
DRC,359,,25,,45,289,,4,0.3,,,Africa
Guatemala,342,26,10,2,25,307,3,19,0.6,7200,402,North America
Sri Lanka,334,4,7,,105,222,2,16,0.3,7393,345,Asia
Mauritius,329,,9,,261,59,3,259,7,12300,9672,Africa
Mayotte,326,,4,,125,197,4,1195,15,2100,7698,Africa
Montenegro,316,1,5,,116,195,7,503,8,5085,8096,Europe
Isle of Man,307,,15,,212,80,20,3610,176,2654,31211,Europe
Kenya,303,,14,,83,206,2,6,0.3,14704,273,Africa
Venezuela,298,,10,,122,166,4,10,0.4,347236,12211,South America
Mali,293,,17,,73,203,,14,0.8,2023,100,Africa
Somalia,286,,8,,4,274,2,18,0.5,,,Africa
Tanzania,284,,10,,11,263,7,5,0.2,,,Africa
Vietnam,268,,,,224,44,8,3,,206253,2119,Asia
Jamaica,252,,6,,28,218,,85,2,2125,718,North America
El Salvador,250,13,8,1,67,175,2,39,1,15385,2372,North America
Paraguay,213,,9,,62,142,1,30,1,6292,882,South America
Faeroe Islands,187,2,,,178,9,,3827,,6375,130467,Europe
Congo,186,,6,,16,164,,34,1,,,Africa
Gabon,166,,1,,24,141,2,75,0.4,572,257,Africa
Martinique,164,,14,,73,77,6,437,37,,,North America
Sudan,162,22,13,,14,135,,4,0.3,,,Africa
Rwanda,153,,,,84,69,,12,,6959,537,Africa
Guadeloupe,148,,12,,76,60,13,370,30,,,North America
Brunei,138,,1,,117,20,2,315,2,12149,27770,Asia
Gibraltar,132,,,,127,5,,3918,,2020,59957,Europe
Myanmar,127,4,5,,9,113,,2,0.09,5270,97,Asia
Cambodia,122,,,,110,12,1,7,,5768,345,Asia
Madagascar,121,,,,52,69,1,4,,2357,85,Africa
Ethiopia,116,,3,,21,92,,1,0.03,9771,85,Africa
Trinidad and Tobago,115,,8,,37,70,,82,6,1454,1039,North America
French Guiana,107,,1,,84,22,1,358,3,,,South America
Liberia,101,,8,,20,73,,20,2,,,Africa
Aruba,100,,2,,68,30,4,937,19,1504,14087,North America
Bermuda,99,,5,,39,55,10,1590,80,949,15238,North America
Monaco,94,,3,,26,65,2,2395,76,,,Europe
Togo,88,,6,,56,26,,11,0.7,4733,572,Africa
Maldives,86,,,,16,70,2,159,,4696,8688,Asia
Equatorial Guinea,84,,1,,7,76,,60,0.7,854,609,Africa
Liechtenstein,81,,1,,55,25,,2124,26,900,23605,Europe
Barbados,76,,6,,27,43,4,264,21,1162,4043,North America
Zambia,74,,3,,35,36,1,4,0.2,2586,141,Africa
Sint Maarten,73,2,12,1,22,39,8,1703,280,266,6204,North America
Cabo Verde,73,,1,,1,71,,131,2,,,Africa
Guyana,67,,7,,9,51,5,85,9,348,442,South America
Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,North America
Bahamas,65,,9,,12,44,1,165,23,,,North America
Uganda,63,,,,46,17,,1,,16057,351,Africa
Haiti,62,,4,,2,56,,5,0.4,642,56,North America
Sierra Leone,61,,,,6,55,,8,,,,Africa
Libya,60,,1,,15,44,,9,0.1,1181,172,Africa
French Polynesia,57,,,,36,21,1,203,,1803,6418,Australia/Oceania
Benin,54,,1,,27,26,,4,0.08,,,Africa
Guinea-Bissau,50,,,,3,47,,25,,1500,762,Africa
Macao,45,,,,26,19,1,69,,,,Asia
Nepal,45,,,,7,38,,2,,8773,301,Asia
Syria,42,,3,,6,33,,2,0.2,,,Asia
Mozambique,41,,,,8,33,,1,,1247,40,Africa
Eritrea,39,,,,6,33,,11,,,,Africa
Saint Martin,38,,2,,19,17,3,983,52,,,North America
Mongolia,35,,,,8,27,,11,,7156,2183,Asia
Malawi,33,10,3,,3,27,1,2,0.2,519,27,Africa
Chad,33,,,,8,25,,2,,,,Africa
Eswatini,31,,1,,8,22,,27,0.9,714,615,Africa
Zimbabwe,28,,4,,2,22,,2,0.3,4990,336,Africa
Angola,25,,2,,6,17,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,10,11,1,245,31,108,1103,North America
Timor-Leste,23,,,,1,22,,17,,322,244,Asia
Botswana,22,,1,,,21,,9,0.4,4432,1885,Africa
Laos,19,,,,4,15,,3,,1461,201,Asia
Belize,18,,2,,5,11,1,45,5,816,2052,North America
Fiji,18,,,,8,10,,20,,,,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,3772,13212,Australia/Oceania
Dominica,16,,,,9,7,,222,,377,5237,North America
Namibia,16,,,,7,9,,6,,524,206,Africa
Grenada,15,,,,6,9,4,133,,92,818,North America
Saint Kitts and Nevis,15,,,,1,14,,282,,257,4831,North America
Saint Lucia,15,,,,15,0,,82,,364,1982,North America
Curaao,14,,1,,11,2,,85,6,302,1840,North America
CAR,14,,,,10,4,,3,,,,Africa
St. Vincent Grenadines,13,,,,3,10,,117,,99,892,North America
Falkland Islands,12,1,,,11,1,,3448,,337,96839,South America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Turks and Caicos,11,,1,,4,6,,284,26,83,2144,North America
Greenland,11,,,,11,0,,194,,1150,20257,North America
Montserrat,11,,,,2,9,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Nicaragua,10,,2,,7,1,,2,0.3,,,North America
Gambia,10,,1,,2,7,,4,0.4,316,131,Africa
Suriname,10,,1,,6,3,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,11236,,,,Europe
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Mauritania,7,,1,,6,0,,2,0.2,969,208,Africa
Bhutan,7,,,,3,4,,9,,8953,11603,Asia
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
British Virgin Islands,5,,1,,3,1,,165,33,,,North America
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82798,10,4632,,77207,959,63,58,3,,,Asia
