Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Poland,14242,236,700,2,4280,9262,160,376,18,394270,10418,Europe
Romania,13837,325,841,23,5454,7542,244,719,44,205842,10700,Europe
Ukraine,12697,366,316,13,1875,10506,167,290,7,139759,3196,Europe
Indonesia,12071,484,872,8,2197,9002,,44,3,121547,444,Asia
Bangladesh,10929,786,183,1,1403,9343,1,66,1,93405,567,Asia
S. Korea,10804,3,254,2,9283,1267,55,211,5,640237,12488,Asia
Denmark,9821,151,503,10,7296,2022,49,1696,87,257738,44497,Europe
Philippines,9684,199,637,14,1408,7639,31,88,6,130889,1194,Asia
Serbia,9677,120,200,3,1723,7754,51,1108,23,111278,12736,Europe
Dominican Republic,8235,,346,,1771,6118,144,759,32,33377,3077,North America
Colombia,7973,,358,,1807,5808,120,157,7,123029,2418,South America
Norway,7904,,214,,32,7658,27,1458,39,189657,34984,Europe
Czechia,7841,22,252,,3816,3773,59,732,24,269093,25128,Europe
Panama,7387,190,203,3,726,6458,93,1712,47,35556,8241,North America
South Africa,7220,,138,,2746,4336,36,122,2,257541,4342,Africa
Australia,6849,24,96,1,5889,864,27,269,4,664756,26069,Australia/Oceania
Egypt,6813,,436,,1632,4745,,67,4,90000,879,Africa
Malaysia,6383,30,106,1,4567,1710,24,197,3,213220,6588,Asia
Kuwait,5804,526,40,,2032,3732,90,1359,9,196397,45988,Asia
Finland,5412,85,246,6,3500,1666,48,977,44,106300,19185,Europe
Morocco,5153,100,180,1,1799,3174,1,140,5,47837,1296,Africa
Argentina,4887,,260,,1442,3185,157,108,6,67920,1503,South America
Algeria,4648,,465,,1998,2185,22,106,11,6500,148,Africa
Moldova,4248,,133,1,1544,2571,237,1053,33,20447,5069,Europe
Kazakhstan,4179,130,29,,1264,2886,40,223,2,320411,17064,Asia
Luxembourg,3828,,96,,3405,327,21,6115,153,48339,77222,Europe
Bahrain,3679,146,8,,1762,1909,1,2162,5,149586,87910,Asia
Afghanistan,3224,330,95,5,421,2708,7,83,2,13076,336,Asia
Hungary,3065,30,363,12,709,1993,55,317,38,85557,8857,Europe
Thailand,2988,1,54,,2747,187,61,43,0.8,227860,3264,Asia
Nigeria,2802,,93,,417,2292,4,14,0.5,19512,95,Africa
Oman,2735,98,12,,858,1865,17,536,2,40459,7923,Asia
Ghana,2719,,18,,294,2407,4,88,0.6,129461,4166,Africa
Greece,2632,,146,,1374,1112,35,253,14,80951,7767,Europe
Armenia,2619,112,40,1,1111,1468,10,884,13,25846,8722,Asia
Iraq,2346,,98,,1544,704,,58,2,107586,2675,Asia
Uzbekistan,2204,15,10,,1501,693,8,66,0.3,325000,9710,Asia
Croatia,2112,11,83,3,1560,469,14,514,20,39973,9737,Europe
Cameroon,2104,,64,,953,1087,12,79,2,,,Africa
Azerbaijan,2060,76,26,,1508,526,18,203,3,164481,16222,Asia
Bosnia and Herzegovina,1946,20,79,1,911,956,4,593,24,35296,10758,Europe
Iceland,1799,,10,,1723,66,,5272,29,50477,147921,Europe
Estonia,1711,8,55,,261,1395,6,1290,41,57423,43288,Europe
Guinea,1710,,9,,450,1251,,130,0.7,,,Africa
Bulgaria,1689,37,78,,342,1269,37,243,11,50303,7239,Europe
Bolivia,1681,87,82,6,174,1425,3,144,7,7651,655,South America
Cuba,1668,,69,,876,723,9,147,6,55542,4904,North America
North Macedonia,1526,8,86,1,1013,427,21,732,41,17359,8332,Europe
New Zealand,1486,,20,,1302,164,,308,4,155928,32335,Australia/Oceania
Slovenia,1445,6,98,1,244,1103,17,695,47,57504,27660,Europe
Ivory Coast,1432,,17,,693,722,,54,0.6,10778,409,Africa
Lithuania,1423,4,46,,678,699,17,523,17,149106,54772,Europe
Slovakia,1421,8,25,,741,655,6,260,5,99864,18291,Europe
Senegal,1329,58,11,1,470,848,6,79,0.7,17787,1062,Africa
Honduras,1178,123,83,1,122,973,10,119,8,5243,529,North America
Djibouti,1116,,2,,713,401,,1130,2,14222,14395,Africa
Hong Kong,1041,,4,,920,117,1,139,0.5,154989,20674,Asia
Tunisia,1018,,43,,406,569,18,86,4,24853,2103,Africa
Latvia,896,,17,1,348,531,4,475,9,66150,35071,Europe
Cyprus,874,,15,,296,563,15,724,12,65725,54437,Asia
Kyrgyzstan,843,13,11,1,600,232,13,129,2,56488,8658,Asia
Albania,820,17,31,,570,219,7,285,11,9276,3223,Europe
Sudan,778,100,45,4,70,663,,18,1,,,Africa
Sri Lanka,760,9,9,1,197,554,1,35,0.4,26842,1254,Asia
Somalia,756,,35,,61,660,2,48,2,,,Africa
Niger,755,,37,,534,184,,31,2,5309,219,Africa
Andorra,750,,45,,499,206,16,9707,582,1673,21653,Europe
Costa Rica,742,,6,,399,337,5,146,1,13988,2746,North America
Lebanon,741,1,25,,206,510,43,109,4,42009,6155,Asia
Guatemala,730,27,19,2,79,632,5,41,1,7200,402,North America
Diamond Princess,712,,13,,645,54,4,,,,,
DRC,705,23,34,,90,581,,8,0.4,,,Africa
Mayotte,686,,6,,352,328,6,2515,22,3400,12463,Africa
Burkina Faso,672,,46,,545,81,,32,2,,,Africa
Uruguay,657,,17,,447,193,10,189,5,22805,6565,South America
Mali,612,32,32,3,228,352,,30,2,2172,107,Africa
Georgia,604,11,9,,240,355,6,151,2,20579,5159,Asia
San Marino,589,7,41,,92,456,5,17359,1208,2538,74799,Europe
El Salvador,587,32,13,,201,373,3,90,2,30387,4685,North America
Maldives,557,16,1,,17,539,2,1030,2,8327,15405,Asia
Channel Islands,544,,41,,406,97,,3129,236,5342,30725,Europe
Kenya,535,45,24,,182,329,2,10,0.4,24784,461,Africa
Malta,482,2,5,1,403,74,1,1092,11,36945,83672,Europe
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Jamaica,471,2,9,,49,413,2,159,3,5633,1902,North America
Jordan,465,,9,,370,86,5,46,0.9,87618,8587,Asia
Taiwan,438,,6,,334,98,,18,0.3,64958,2727,Asia
Runion,424,,,,300,124,2,474,,,,Africa
Paraguay,415,19,10,,130,275,7,58,1,10766,1509,South America
Guinea-Bissau,413,,1,,19,393,,210,0.5,1500,762,Africa
Gabon,367,,6,,93,268,1,165,3,724,325,Africa
Palestine,366,4,2,,127,237,,72,0.4,32200,6312,Asia
Venezuela,361,4,10,,158,193,1,13,0.4,482953,16984,South America
Mauritius,332,,10,,319,3,3,261,8,18959,14908,Africa
Isle of Man,325,,23,,271,31,21,3822,270,3401,39996,Europe
Montenegro,324,1,8,,253,63,2,516,13,7816,12445,Europe
Equatorial Guinea,315,,3,,13,299,,225,2,854,609,Africa
Tajikistan,293,63,5,2,,288,,31,0.5,,,Asia
Vietnam,271,,,,232,39,8,3,,261004,2681,Asia
Rwanda,261,,,,128,133,,20,,35096,2710,Africa
Congo,236,,10,,26,200,,43,2,,,Africa
Faeroe Islands,187,,,,185,2,,3827,,8157,166936,Europe
Cabo Verde,186,11,2,,37,147,,335,4,791,1423,Africa
Martinique,181,,14,,83,84,5,482,37,,,North America
Sierra Leone,178,,9,,37,132,,22,1,,,Africa
Liberia,166,,18,,58,90,,33,4,,,Africa
Myanmar,161,,6,,49,106,,3,0.1,9037,166,Asia
Guadeloupe,152,,12,,98,42,5,380,30,,,North America
Madagascar,149,,,,99,50,1,5,,3772,136,Africa
Ethiopia,145,5,4,1,91,50,,1,0.03,25135,219,Africa
Gibraltar,144,,,,133,11,,4274,,2931,86997,Europe
Brunei,138,,1,,131,6,2,315,2,14610,33396,Asia
Zambia,137,,3,,78,56,1,7,0.2,7277,396,Africa
French Guiana,133,,1,,100,32,2,445,3,,,South America
Togo,126,,9,,74,43,,15,1,7891,953,Africa
Cambodia,122,,,,120,2,1,7,,12461,745,Asia
Chad,117,,10,,39,68,,7,0.6,,,Africa
Trinidad and Tobago,116,,8,,102,6,,83,6,2055,1468,North America
Eswatini,116,,1,,12,103,,100,0.9,714,615,Africa
Bermuda,115,,7,,54,54,4,1847,112,3270,52507,North America
Haiti,100,,11,,10,79,,9,1.0,1026,90,North America
Aruba,100,,2,,81,17,4,937,19,1758,16466,North America
Uganda,97,,,,55,42,,2,,41478,907,Africa
Benin,96,,2,,50,44,,8,0.2,,,Africa
Monaco,95,,4,,78,13,1,2421,102,,,Europe
Guyana,92,,9,,27,56,3,117,11,579,736,South America
CAR,85,,,,10,75,,18,,3498,724,Africa
Bahamas,83,,11,,25,47,1,211,28,1391,3537,North America
Barbados,82,,7,,46,29,4,285,24,2458,8553,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Nepal,82,7,,,16,66,,3,,64492,2213,Asia
Mozambique,80,,,,19,61,,3,,2466,79,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Cayman Islands,75,,1,,14,60,3,1141,15,2528,38465,North America
Libya,63,,3,,23,37,,9,0.4,2338,340,Africa
French Polynesia,58,,,,53,5,1,206,,2665,9487,Australia/Oceania
South Sudan,52,6,,,,52,,5,,1247,111,Africa
Macao,45,,,,39,6,1,69,,,,Asia
Syria,44,,3,,27,14,,3,0.2,,,Asia
Malawi,41,,3,,9,29,1,2,0.2,907,47,Africa
Mongolia,41,1,,,13,28,,13,,8889,2711,Asia
Eritrea,39,,,,26,13,,11,,,,Africa
Saint Martin,38,,3,,29,6,1,983,78,,,North America
Angola,35,,2,,11,22,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Sao Tome and Principe,23,,3,,4,16,,105,14,175,799,Africa
Botswana,23,,1,,8,14,,10,0.4,8636,3672,Africa
Yemen,21,9,3,1,1,17,,0.7,0.1,120,4,Asia
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2418,332,Asia
Belize,18,,2,,14,2,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,5052,17695,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,401,166,Africa
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
Nicaragua,15,,5,,7,3,,2,0.8,,,North America
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,6,5,,310,26,107,2764,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1332,23463,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
Bhutan,7,,,,5,2,,9,,11015,14275,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,3,,,,,3,,3,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82881,1,4633,,77853,395,29,58,3,,,Asia
