Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Singapore,20198,788,20,2,1634,18544,23,3452,3,175604,30016,Asia
Belarus,19255,905,112,5,4388,14755,92,2038,12,220045,23287,Europe
Qatar,17972,830,12,,2070,15890,72,6238,4,112963,39209,Asia
Israel,16314,25,238,,10527,5549,90,1885,27,423125,48885,Asia
Austria,15684,34,608,2,13639,1437,97,1741,68,292254,32450,Europe
Japan,15253,,556,,4496,10201,308,121,4,186343,1473,Asia
UAE,15192,,146,,3153,11893,1,1536,15,1200000,121330,Asia
Poland,14740,309,733,17,4655,9352,160,389,19,410468,10846,Europe
Romania,14107,270,858,17,5788,7461,244,733,45,217139,11287,Europe
Ukraine,13184,487,327,11,2097,10760,169,301,7,144283,3299,Europe
Indonesia,12438,367,895,23,2317,9226,,45,3,121547,444,Asia
Bangladesh,11719,790,186,3,1403,10130,1,71,1,99646,605,Asia
S. Korea,10806,2,255,1,9333,1218,55,211,5,643095,12543,Asia
Philippines,10004,320,658,21,1506,7840,31,91,6,140134,1279,Asia
Denmark,9938,117,506,3,7493,1939,46,1716,87,270680,46732,Europe
Serbia,9791,114,203,3,1971,7617,48,1121,23,117474,13445,Europe
Dominican Republic,8807,327,362,8,1905,6540,144,812,33,33377,3077,North America
Colombia,8613,,378,,2013,6222,128,169,7,127105,2498,South America
Norway,7976,21,216,1,32,7728,27,1471,40,189657,34984,Europe
Czechia,7933,37,262,5,4202,3469,59,741,24,278519,26008,Europe
Egypt,7588,387,469,17,1815,5304,,74,5,90000,879,Africa
South Africa,7572,,148,,2746,4678,36,128,2,268064,4520,Africa
Panama,7523,136,210,7,823,6490,88,1744,49,36483,8455,North America
Australia,6875,26,97,1,5984,794,27,270,4,688656,27006,Australia/Oceania
Malaysia,6428,45,107,1,4702,1619,22,199,3,222150,6864,Asia
Kuwait,6289,485,42,2,2219,4028,88,1473,10,196397,45988,Asia
Finland,5573,161,252,6,3500,1821,44,1006,45,108200,19528,Europe
Morocco,5382,163,182,1,1969,3231,1,146,5,52100,1412,Africa
Argentina,5020,,264,,1524,3232,148,111,6,72315,1600,South America
Algeria,4997,159,476,6,2197,2324,22,114,11,6500,148,Africa
Moldova,4476,113,143,7,1544,2789,237,1110,35,20447,5069,Europe
Kazakhstan,4344,139,30,1,1387,2927,31,231,2,336480,17920,Asia
Luxembourg,3851,11,98,2,3452,301,20,6152,157,50533,80726,Europe
Bahrain,3842,122,8,,1860,1974,4,2258,5,158365,93070,Asia
Afghanistan,3392,168,104,9,458,2830,7,87,3,13777,354,Asia
Hungary,3111,46,373,10,759,1979,50,322,39,86743,8979,Europe
Thailand,2989,1,55,1,2761,173,61,43,0.8,227860,3264,Asia
Nigeria,2950,,98,,481,2371,4,14,0.5,21208,103,Africa
Oman,2903,168,13,,888,2002,17,568,3,40459,7923,Asia
Armenia,2782,163,40,,1135,1607,10,939,13,26929,9088,Asia
Ghana,2719,,18,,294,2407,4,88,0.6,129461,4166,Africa
Greece,2663,21,147,1,1374,1142,36,255,14,87052,8352,Europe
Iraq,2480,49,102,,1602,776,,62,3,117726,2927,Asia
Cameroon,2265,161,64,,1000,1201,12,85,2,,,Africa
Uzbekistan,2231,24,10,,1577,644,8,67,0.3,325000,9710,Asia
Azerbaijan,2127,67,28,2,1536,563,18,210,3,169790,16746,Asia
Croatia,2119,7,85,2,1601,433,14,516,21,41053,10000,Europe
Bosnia and Herzegovina,1987,41,86,7,928,973,4,606,26,36492,11123,Europe
Guinea,1811,,10,,498,1303,,138,0.8,,,Africa
Bolivia,1802,121,86,4,187,1529,3,154,7,7651,655,South America
Iceland,1799,,10,,1750,39,,5272,29,51663,151397,Europe
Bulgaria,1778,74,84,4,360,1334,38,256,12,51768,7450,Europe
Estonia,1713,2,55,,264,1394,4,1291,41,58955,44443,Europe
Cuba,1703,18,69,,1001,633,8,150,6,57711,5095,North America
North Macedonia,1539,13,88,2,1057,394,21,739,42,17836,8561,Europe
New Zealand,1488,2,21,1,1316,151,2,309,4,160700,33325,Australia/Oceania
Ivory Coast,1464,,18,,701,745,,56,0.7,11448,434,Africa
Slovenia,1448,3,99,1,246,1103,14,697,48,58923,28343,Europe
Senegal,1433,104,12,1,493,928,6,86,0.7,18969,1133,Africa
Slovakia,1429,8,25,,762,642,4,262,5,104606,19160,Europe
Lithuania,1428,5,48,2,718,662,17,525,18,156493,57486,Europe
Honduras,1270,92,93,10,122,1055,10,128,9,5653,571,North America
Djibouti,1120,,2,,745,373,,1134,2,14378,14553,Africa
Hong Kong,1041,,4,,932,105,2,139,0.5,154989,20674,Asia
Tunisia,1022,,43,,482,497,17,86,4,25165,2129,Africa
Latvia,900,4,17,,464,419,3,477,9,68627,36384,Europe
Cyprus,883,5,15,,296,572,15,731,12,66975,55472,Asia
Somalia,873,38,39,1,87,747,2,55,2,,,Africa
Kyrgyzstan,871,28,12,1,614,245,13,134,2,59490,9118,Asia
Sudan,852,74,45,,80,727,,19,1,,,Africa
Albania,832,12,31,,595,206,7,289,11,9531,3312,Europe
DRC,797,92,35,1,92,670,,9,0.4,,,Africa
Sri Lanka,795,24,9,,215,571,1,37,0.4,29378,1372,Asia
Niger,763,,38,,543,182,,32,2,5375,222,Africa
Guatemala,763,33,19,,79,665,5,43,1,7200,402,North America
Costa Rica,755,,6,,413,336,5,148,1,14121,2772,North America
Andorra,751,,46,,514,191,16,9720,595,1673,21653,Europe
Lebanon,750,9,25,,206,519,43,110,4,44701,6549,Asia
Mayotte,739,,9,,352,378,6,2709,33,3400,12463,Africa
Diamond Princess,712,,13,,645,54,4,,,,,
Burkina Faso,688,,48,,548,92,,33,2,,,Africa
Uruguay,670,,17,,468,185,10,193,5,23811,6855,South America
El Salvador,633,46,14,1,219,400,4,98,2,33628,5185,North America
Mali,631,19,32,,261,338,,31,2,2172,107,Africa
Maldives,618,45,2,,20,596,2,1143,4,9863,18246,Asia
Georgia,610,6,9,,269,332,6,153,2,20579,5159,Asia
San Marino,608,19,41,,97,470,4,17919,1208,2660,78394,Europe
Kenya,582,47,26,2,190,366,1,11,0.5,25861,481,Africa
Channel Islands,545,,40,,406,99,,3135,230,5342,30725,Europe
Malta,484,2,5,,407,72,,1096,11,38337,86825,Europe
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Guinea-Bissau,475,62,2,1,24,449,,241,1,1500,762,Africa
Jamaica,473,2,9,,56,408,,160,3,5993,2024,North America
Jordan,473,2,9,,377,87,5,46,0.9,91666,8984,Asia
Taiwan,439,1,6,,339,94,,18,0.3,65589,2754,Asia
Equatorial Guinea,439,124,4,1,13,422,,313,3,854,609,Africa
Paraguay,431,,10,,135,286,7,60,1,11913,1670,South America
Runion,425,1,,,300,125,2,475,,17200,19211,Africa
Gabon,397,,6,,93,298,1,178,3,724,325,Africa
Tajikistan,379,86,8,3,,371,,40,0.8,,,Asia
Palestine,371,,2,,127,242,,73,0.4,32200,6312,Asia
Venezuela,367,6,10,,164,193,1,13,0.4,490851,17262,South America
Mauritius,332,,10,,320,2,3,261,8,55494,43635,Africa
Isle of Man,326,,23,,271,32,19,3834,270,3459,40678,Europe
Montenegro,324,,8,,261,55,2,516,13,7816,12445,Europe
Vietnam,271,,,,232,39,8,3,,261004,2681,Asia
Rwanda,261,,,,129,132,,20,,35992,2779,Africa
Congo,236,,10,,26,200,,43,2,,,Africa
Sierra Leone,225,26,14,3,54,157,,28,2,,,Africa
Cabo Verde,191,5,2,,38,151,,344,4,791,1423,Africa
Faeroe Islands,187,,,,185,2,,3827,,8241,168655,Europe
Martinique,182,1,14,,83,85,5,485,37,,,North America
Liberia,178,8,20,,75,83,,35,4,,,Africa
Sao Tome and Principe,174,,3,,4,167,,794,14,175,799,Africa
Chad,170,,17,,43,110,,10,1,,,Africa
Ethiopia,162,17,4,,93,65,,1,0.03,26517,231,Africa
Myanmar,161,,6,,50,105,,3,0.1,9037,166,Asia
Madagascar,158,7,,,101,57,1,6,,3907,141,Africa
Guadeloupe,152,,13,1,104,35,4,380,32,,,North America
Gibraltar,144,,,,133,11,,4274,,2931,86997,Europe
Zambia,139,1,4,1,92,43,1,8,0.2,7277,396,Africa
Brunei,139,1,1,,131,7,2,318,2,14754,33725,Asia
French Guiana,138,5,1,,111,26,2,462,3,,,South America
Togo,128,,9,,77,42,,15,1,8835,1067,Africa
Cambodia,122,,,,120,2,1,7,,12611,754,Asia
Eswatini,119,,1,,12,106,,103,0.9,714,615,Africa
Trinidad and Tobago,116,,8,,103,5,,83,6,2114,1511,North America
Bermuda,115,,7,,54,54,4,1847,112,3374,54176,North America
Haiti,101,,12,,10,79,,9,1,1037,91,North America
Aruba,101,,2,,82,17,4,946,19,1780,16672,North America
Nepal,99,17,,,22,77,,3,,64492,2213,Asia
Uganda,98,,,,55,43,,2,,44110,964,Africa
Benin,96,,2,,50,44,,8,0.2,,,Africa
Monaco,95,,4,,81,10,1,2421,102,,,Europe
CAR,94,9,,,10,84,,19,,3498,724,Africa
Guyana,93,1,10,1,27,56,3,118,13,680,865,South America
Bahamas,89,,11,,26,52,1,226,28,1485,3776,North America
Barbados,82,,7,,47,28,4,285,24,2549,8870,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,81,,,,19,62,,3,,2867,92,Africa
Cayman Islands,78,3,1,,30,47,3,1187,15,2752,41873,North America
Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,North America
Libya,64,1,3,,24,37,,9,0.4,2338,340,Africa
French Polynesia,60,,,,54,6,1,214,,2697,9601,Australia/Oceania
South Sudan,58,6,,,,58,,5,,1247,111,Africa
Syria,45,1,3,,27,15,,3,0.2,,,Asia
Macao,45,,,,39,6,1,69,,,,Asia
Malawi,43,2,3,,9,31,1,2,0.2,961,50,Africa
Mongolia,41,,,,13,28,,13,,8946,2729,Asia
Eritrea,39,,,,30,9,,11,,,,Africa
Saint Martin,38,,3,,29,6,1,983,78,,,North America
Angola,36,,2,,11,23,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Yemen,25,3,5,1,1,19,,0.8,0.2,120,4,Asia
Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Botswana,23,,1,,8,14,,10,0.4,8636,3672,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2505,344,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,5052,17695,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,562,233,Africa
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,13,2,,98,6,374,2279,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,12,3,,282,,318,5978,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,6,5,,310,26,107,2764,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1362,23992,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,3,3,,232,33,132,4366,North America
Bhutan,7,,,,5,2,,9,,11373,14739,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Comoros,4,1,1,1,,3,,5,1,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82883,2,4633,,77911,339,26,58,3,,,Asia
