Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Niger,854,,47,,648,159,,35,2,5642,233,Africa
Guinea-Bissau,820,,3,,26,791,,417,2,1500,762,Africa
Costa Rica,804,,7,,520,277,6,158,1,17470,3429,North America
Burkina Faso,766,,51,,588,127,,37,2,,,Africa
Andorra,758,,48,,568,142,3,9810,621,1673,21653,Europe
Paraguay,737,,10,,173,554,,103,1,16917,2372,South America
Mali,730,,40,,398,292,,36,2,2498,123,Africa
Tajikistan,729,,21,,,708,,76,2,,,Asia
Uruguay,717,,19,,532,166,8,206,5,29500,8492,South America
Kenya,715,,36,,259,420,1,13,0.7,32938,613,Africa
Diamond Princess,712,,13,,651,48,4,,,,,
Georgia,642,,11,,349,282,6,161,3,31952,8010,Asia
San Marino,638,,41,,161,436,2,18803,1208,3121,91981,Europe
Jordan,576,,9,,390,177,5,56,0.9,123600,12114,Asia
Channel Islands,547,,42,,455,50,,3146,242,5342,30725,Europe
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jamaica,507,2,9,,100,398,,171,3,7465,2521,North America
Malta,506,,5,,434,67,1,1146,11,44656,101136,Europe
Zambia,441,,7,,117,317,1,24,0.4,10270,559,Africa
Taiwan,440,,7,,372,61,,18,0.3,68107,2860,Asia
Equatorial Guinea,439,,4,,13,422,,313,3,854,609,Africa
Runion,437,,,,354,83,4,488,,17200,19211,Africa
Venezuela,423,,10,,220,193,2,15,0.4,525902,18494,South America
Palestine,375,,2,,308,65,,74,0.4,43566,8540,Asia
Chad,357,,40,,76,241,,22,2,,,Africa
Sierra Leone,338,,19,,72,247,,42,2,,,Africa
Congo,333,,11,,53,269,,60,2,,,Africa
Mauritius,332,,10,,322,0,,261,8,69773,54863,Africa
Isle of Man,331,,23,,272,36,21,3893,270,3853,45312,Europe
Benin,327,,2,,76,249,,27,0.2,25015,2063,Africa
Montenegro,324,,9,,298,17,2,516,14,10167,16188,Europe
Vietnam,288,,,,252,36,2,3,,261004,2681,Asia
Rwanda,286,,,,153,133,,22,,43379,3349,Africa
Cabo Verde,267,,2,,58,207,,480,4,791,1423,Africa
Ethiopia,261,,5,,106,150,,2,0.04,39048,340,Africa
Nepal,217,,,,33,184,,7,,76424,2623,Asia
Liberia,211,,20,,85,106,,42,4,,,Africa
Haiti,209,,16,,17,176,,18,1,1296,114,North America
Sao Tome and Principe,208,,5,,4,199,,949,23,175,799,Africa
Togo,199,,11,,92,96,,24,1,11041,1334,Africa
South Sudan,194,,,,2,192,,17,,1247,111,Africa
Martinique,187,,14,,91,82,4,498,37,,,North America
Faeroe Islands,187,,,,187,0,,3827,,8554,175061,Europe
Madagascar,186,,,,101,85,1,7,,3968,143,Africa
Eswatini,184,,2,,28,154,,159,2,2262,1950,Africa
Myanmar,180,,6,,76,98,,3,0.1,11822,217,Asia
Guadeloupe,155,,13,,109,33,4,387,32,,,North America
Gibraltar,148,,,,144,4,,4393,,4352,129174,Europe
French Guiana,144,,1,,122,21,,482,3,,,South America
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,134,6,2,322,2,16037,36658,Asia
Uganda,129,,,,55,74,,3,,61460,1344,Africa
Cambodia,122,,,,121,1,1,7,,14156,847,Asia
Bermuda,121,,8,,66,47,2,1943,128,4642,74537,North America
Trinidad and Tobago,116,,8,,107,1,,83,6,2358,1685,North America
Guyana,113,,10,,36,67,6,144,13,986,1254,South America
Mozambique,104,,,,34,70,,3,,4365,140,Africa
Aruba,101,,3,,89,9,4,946,28,1888,17684,North America
Monaco,96,,4,,85,7,1,2446,102,,,Europe
Bahamas,93,,11,,39,43,1,236,28,1634,4155,North America
Barbados,85,,7,,57,21,4,296,24,3185,11083,North America
Cayman Islands,85,,1,,50,34,3,1293,15,4564,69444,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Sint Maarten,76,,15,,46,15,7,1773,350,329,7673,North America
Yemen,65,,10,,1,54,,2,0.3,120,4,Asia
Libya,64,,3,,28,33,,9,0.4,3253,473,Africa
French Polynesia,60,,,,58,2,1,214,,3042,10829,Australia/Oceania
Malawi,57,,3,,24,30,1,3,0.2,1337,70,Africa
Syria,47,,3,,29,15,,3,0.2,,,Asia
Angola,45,,2,,13,30,,1,0.06,3000,91,Africa
Macao,45,,,,42,3,1,69,,,,Asia
Mongolia,42,,,,15,27,2,13,,9787,2985,Asia
Saint Martin,39,,3,,30,6,1,1009,78,,,North America
Eritrea,39,,,,38,1,,11,,,,Africa
Zimbabwe,36,,4,,9,23,,2,0.3,20537,1382,Africa
Nicaragua,25,,8,,7,10,,4,1,,,North America
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Botswana,24,,1,,17,6,,10,0.4,11495,4888,Africa
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Gambia,22,,1,,10,11,,9,0.4,1238,512,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,13,6,,3,,3874,532,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5454,19103,Australia/Oceania
Saint Lucia,18,,,,17,1,,98,,620,3376,North America
St. Vincent Grenadines,17,,,,12,5,,153,,155,1397,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,15,1,,222,,420,5834,North America
Namibia,16,,,,11,5,,6,,1543,607,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,14,1,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,8,3,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Comoros,11,,1,,,10,,13,1,,,Africa
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Bhutan,11,,,,5,6,,14,,12163,15763,Asia
Greenland,11,,,,11,0,,194,,1505,26510,North America
Seychelles,11,,,,10,1,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,9,,1,,6,2,,2,0.2,2015,433,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,6,0,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,1,0,,173,,,,North America
China,82926,7,4633,,78189,104,10,58,3,,,Asia
