Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Philippines,9223,295,607,4,1214,7402,31,84,6,120736,1102,Asia
Dominican Republic,7954,376,333,7,1606,6015,144,733,31,30102,2775,North America
Norway,7833,24,211,,32,7590,37,1445,39,172586,31835,Europe
Czechia,7764,9,245,,3584,3935,62,725,23,257678,24062,Europe
Colombia,7285,,324,,1666,5295,118,143,6,114602,2252,South America
Panama,7090,370,197,5,641,6252,85,1643,46,33354,7730,North America
Australia,6801,20,95,2,5817,889,29,267,4,633107,24828,Australia/Oceania
South Africa,6783,447,131,8,2549,4103,36,114,2,245747,4144,Africa
Egypt,6465,272,429,14,1562,4474,,63,4,90000,879,Africa
Malaysia,6298,122,105,2,4413,1780,27,195,3,195833,6051,Asia
Finland,5254,78,230,10,3000,2024,49,948,42,102300,18463,Europe
Kuwait,4983,364,38,5,1776,3169,72,1167,9,196397,45988,Asia
Morocco,4903,174,174,1,1438,3291,1,133,5,42112,1141,Africa
Argentina,4681,,241,4,1354,3086,157,104,5,65813,1456,South America
Algeria,4474,179,463,4,1936,2075,22,102,11,6500,148,Africa
Moldova,4121,69,125,1,1382,2614,237,1022,31,20447,5069,Europe
Kazakhstan,3913,56,27,2,1084,2802,40,208,1,282862,15065,Asia
Luxembourg,3824,12,96,4,3379,349,22,6109,153,48118,76869,Europe
Bahrain,3383,99,8,,1718,1657,1,1988,5,144155,84719,Asia
Hungary,2998,56,340,5,629,2029,51,310,35,82010,8489,Europe
Thailand,2969,3,54,,2739,176,61,43,0.8,178083,2551,Asia
Afghanistan,2704,235,85,13,345,2274,7,69,2,11068,284,Asia
Greece,2626,6,144,1,1374,1108,37,252,14,79332,7611,Europe
Oman,2568,85,12,,750,1806,17,503,2,40459,7923,Asia
Nigeria,2388,,85,,385,1918,2,12,0.4,16588,80,Africa
Armenia,2386,113,35,2,1035,1316,10,805,12,24177,8159,Asia
Iraq,2296,77,97,2,1490,709,,57,2,103262,2567,Asia
Ghana,2169,,18,,229,1922,4,70,0.6,117049,3767,Africa
Uzbekistan,2136,18,10,1,1319,807,8,64,0.3,242536,7247,Asia
Croatia,2096,8,79,2,1489,528,15,511,19,38084,9277,Europe
Cameroon,2077,,64,,953,1060,12,78,2,,,Africa
Azerbaijan,1932,38,25,,1441,466,17,191,2,157932,15576,Asia
Bosnia and Herzegovina,1857,18,77,5,825,955,4,566,23,33928,10341,Europe
Iceland,1799,1,10,,1717,72,,5272,29,50406,147713,Europe
Estonia,1700,1,55,2,259,1386,7,1282,41,55206,41617,Europe
Cuba,1649,38,67,1,827,755,13,146,6,53545,4727,North America
Bulgaria,1618,24,73,1,308,1237,39,233,11,47636,6856,Europe
Guinea,1586,,7,,405,1174,,121,0.5,,,Africa
North Macedonia,1511,5,84,2,945,482,21,725,40,17246,8278,Europe
New Zealand,1487,2,20,,1266,201,,308,4,150223,31152,Australia/Oceania
Bolivia,1470,241,71,5,159,1240,3,126,6,7651,655,South America
Slovenia,1439,,96,2,241,1102,21,692,46,55520,26706,Europe
Lithuania,1410,4,46,,635,729,17,518,17,141678,52044,Europe
Slovakia,1408,1,24,,619,765,7,258,4,96220,17624,Europe
Ivory Coast,1398,36,17,2,653,728,,53,0.6,10778,409,Africa
Senegal,1182,67,9,,372,801,4,71,0.5,466,28,Africa
Djibouti,1112,,2,,686,424,,1126,2,13856,14024,Africa
Hong Kong,1040,,4,,879,157,3,139,0.5,154989,20674,Asia
Honduras,1010,111,76,1,116,818,10,102,8,4669,471,North America
Tunisia,1009,,42,,323,644,25,85,4,24055,2035,Africa
Latvia,879,8,16,,348,515,4,466,8,64245,34061,Europe
Cyprus,872,8,15,,296,561,15,722,12,62267,51573,Asia
Albania,795,6,31,,531,233,7,276,11,8866,3081,Europe
Kyrgyzstan,795,26,10,2,564,221,12,122,2,51472,7889,Asia
Andorra,747,,44,,472,231,17,9668,569,1673,21653,Europe
Costa Rica,739,6,6,,386,347,6,145,1,13851,2719,North America
Lebanon,737,4,25,,200,512,43,108,4,39238,5749,Asia
Niger,736,,35,,507,194,,30,1,5271,218,Africa
Somalia,722,51,32,1,44,646,2,45,2,,,Africa
Sri Lanka,718,16,7,,184,527,1,34,0.3,25206,1177,Asia
Diamond Princess,712,,13,,645,54,4,,,,,
Guatemala,688,44,17,1,72,599,5,38,0.9,7200,402,North America
DRC,674,,33,,75,566,,8,0.4,,,Africa
Burkina Faso,662,10,45,1,540,77,,32,2,,,Africa
Uruguay,652,,17,,440,195,10,188,5,21164,6093,South America
Sudan,592,,41,,52,499,,14,0.9,,,Africa
Georgia,589,7,9,1,221,359,6,148,2,15904,3987,Asia
San Marino,582,2,41,,86,455,5,17152,1208,2451,72235,Europe
Mali,563,19,27,1,213,323,,28,1,2172,107,Africa
Channel Islands,543,,41,,406,96,,3123,236,5342,30725,Europe
Mayotte,539,,4,,235,300,4,1976,15,3000,10996,Africa
Maldives,527,8,1,,18,508,2,975,2,8327,15405,Asia
El Salvador,490,44,11,,154,325,3,76,2,28596,4409,North America
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,477,9,4,,392,81,1,1080,9,36204,81994,Europe
Kenya,465,30,24,2,167,274,2,9,0.4,23780,442,Africa
Jamaica,463,31,8,,33,422,2,156,3,5215,1761,North America
Jordan,461,1,9,,367,85,5,45,0.9,84593,8291,Asia
Taiwan,432,,6,,332,94,,18,0.3,64094,2691,Asia
Runion,423,,,,300,123,2,472,,,,Africa
Paraguay,370,37,10,,119,241,5,52,1,10766,1509,South America
Palestine,353,,2,,77,274,,69,0.4,32200,6312,Asia
Venezuela,345,,10,,148,187,2,12,0.4,477790,16802,South America
Gabon,335,,5,,85,245,1,151,2,724,325,Africa
Mauritius,332,,10,,315,7,3,261,8,16028,12603,Africa
Montenegro,322,,8,,249,65,2,513,13,7816,12445,Europe
Isle of Man,321,1,22,,271,28,21,3775,259,3339,39267,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Vietnam,271,1,,,219,52,8,3,,261004,2681,Asia
Rwanda,259,4,,,124,135,,20,,34350,2652,Africa
Guinea-Bissau,257,,1,,19,237,,131,0.5,1500,762,Africa
Congo,229,,9,,25,195,,41,2,,,Africa
Faeroe Islands,187,,,,185,2,,3827,,8066,165074,Europe
Martinique,179,,14,,83,82,5,477,37,,,North America
Sierra Leone,166,11,8,,29,129,,21,1,,,Africa
Cabo Verde,165,13,2,,33,130,,297,4,791,1423,Africa
Liberia,158,4,18,,58,82,,31,4,,,Africa
Myanmar,155,4,6,,43,106,,3,0.1,8703,160,Asia
Guadeloupe,152,,12,,95,45,6,380,30,,,North America
Madagascar,149,14,,,98,51,1,5,,3611,130,Africa
Gibraltar,144,,,,132,12,,4274,,2711,80467,Europe
Brunei,138,,1,,128,9,2,315,2,14262,32600,Asia
Ethiopia,135,2,3,,75,57,,1,0.03,22330,194,Africa
Tajikistan,128,52,2,,,126,,13,0.2,,,Asia
French Guiana,128,,1,,98,29,2,429,3,,,South America
Togo,124,1,9,,67,48,,15,1,7425,897,Africa
Zambia,124,5,3,,78,43,1,7,0.2,6882,374,Africa
Cambodia,122,,,,120,2,1,7,,12304,736,Asia
Chad,117,,10,,39,68,,7,0.6,,,Africa
Trinidad and Tobago,116,,8,,88,20,,83,6,1907,1363,North America
Bermuda,114,,7,,51,56,4,1831,112,2819,45265,North America
Eswatini,112,4,1,,12,99,,97,0.9,714,615,Africa
Aruba,100,,2,,81,17,4,937,19,1731,16213,North America
Monaco,95,,4,,78,13,1,2421,102,,,Europe
Benin,90,,2,,42,46,,7,0.2,,,Africa
Uganda,88,,,,52,36,,2,,36302,794,Africa
Haiti,85,,8,,10,67,,7,0.7,935,82,North America
Bahamas,83,,11,,24,48,1,211,28,1353,3441,North America
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Barbados,81,,7,,44,30,4,282,24,2369,8244,North America
Mozambique,80,1,,,19,61,,3,,2466,79,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Nepal,75,16,,,16,59,,3,,63102,2166,Asia
Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,North America
CAR,72,,,,10,62,,15,,,,Africa
Libya,63,,3,,22,38,,9,0.4,2155,314,Africa
French Polynesia,58,,,,51,7,1,206,,2634,9377,Australia/Oceania
South Sudan,46,1,,,,46,,4,,1247,111,Africa
Macao,45,,,,39,6,1,69,,,,Asia
Syria,44,,3,,27,14,,3,0.2,,,Asia
Malawi,39,1,3,,9,27,1,2,0.2,892,47,Africa
Eritrea,39,,,,26,13,,11,,,,Africa
Mongolia,39,,,,10,29,,12,,8250,2517,Asia
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Angola,35,,2,,11,22,,1,0.06,481,15,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,8,14,,10,0.4,7675,3264,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2184,300,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Gambia,17,,1,,9,7,,7,0.4,401,166,Africa
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Nicaragua,14,,3,,7,4,,2,0.5,,,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1289,22706,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Yemen,10,,2,,1,7,,0.3,0.07,120,4,Asia
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10761,13946,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,3,,,,,3,,3,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82877,2,4633,,77713,531,34,58,3,,,Asia
