Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Portugal,28319,187,1184,9,3198,23937,108,2777,116,582341,57111,Europe
Qatar,28272,1733,14,,3356,24902,72,9813,5,143938,49960,Asia
Belarus,26772,947,151,5,8168,18453,92,2833,16,308156,32611,Europe
Singapore,26098,752,21,,4809,21268,20,4461,4,224262,38333,Asia
Ireland,23827,426,1506,9,19470,2851,69,4825,305,258808,52414,Europe
UAE,21084,698,208,2,6930,13946,1,2132,21,1560923,157822,Asia
Bangladesh,18863,1041,283,14,3361,15219,1,115,2,151930,923,Asia
Poland,17615,411,883,22,6696,10036,160,465,23,554357,14647,Europe
Ukraine,16847,422,456,17,4143,12248,222,385,10,202495,4630,Europe
Israel,16579,31,265,1,12521,3793,62,1915,31,485922,56140,Asia
Romania,16247,245,1053,17,9053,6141,225,845,55,286217,14878,Europe
Austria,16058,61,626,2,14405,1027,54,1783,70,344606,38262,Europe
Japan,16049,,678,,8920,6451,243,127,5,223667,1768,Asia
Indonesia,16006,568,1043,15,3518,11445,,59,4,173690,635,Asia
Colombia,12930,,509,,3133,9288,130,254,10,165738,3257,South America
South Africa,12739,665,238,19,5676,6825,119,215,4,403018,6795,Africa
Kuwait,11975,947,88,6,3451,8436,175,2804,21,231930,54309,Asia
Philippines,11876,258,790,18,2337,8749,77,108,7,189469,1729,Asia
Dominican Republic,11320,124,422,13,3351,7547,131,1044,39,47774,4404,North America
S. Korea,10991,29,260,1,9762,969,55,214,5,711484,13877,Asia
Egypt,10829,398,571,15,2626,7632,41,106,6,105000,1026,Africa
Denmark,10713,46,537,4,8805,1371,35,1850,93,357986,61805,Europe
Serbia,10374,79,224,2,4084,6066,22,1187,26,162797,18632,Europe
Panama,8944,161,256,4,6067,2621,87,2073,59,45873,10632,North America
Czechia,8330,61,292,2,5227,2811,42,778,27,334714,31255,Europe
Norway,8187,12,232,3,32,7923,23,1510,43,212655,39226,Europe
Australia,6989,9,98,,6301,590,18,274,4,943480,36999,Australia/Oceania
Argentina,6879,,344,15,2385,4150,170,152,8,93673,2073,South America
Malaysia,6819,40,112,1,5351,1356,16,211,3,271721,8395,Asia
Morocco,6607,95,190,2,3310,3107,1,179,5,77922,2111,Africa
Algeria,6442,189,529,7,3158,2755,22,147,12,6500,148,Africa
Finland,6145,91,287,3,4300,1558,33,1109,52,137000,24726,Europe
Bahrain,6069,253,10,,2220,3839,6,3567,6,205570,120812,Asia
Afghanistan,5639,413,136,4,691,4812,7,145,3,19732,507,Asia
Kazakhstan,5571,154,32,,2408,3131,31,297,2,459736,24484,Asia
Moldova,5553,147,194,9,2228,3131,251,1377,48,20447,5069,Europe
Ghana,5408,,24,,514,4870,5,174,0.8,164452,5292,Africa
Nigeria,4971,,164,,1070,3737,7,24,0.8,29408,143,Africa
Oman,4341,322,17,,1303,3021,31,850,3,61000,11945,Asia
Luxembourg,3915,11,103,,3665,147,11,6254,165,58727,93816,Europe
Armenia,3860,142,49,1,1572,2239,10,1303,17,36016,12154,Asia
Hungary,3380,39,436,6,1169,1775,49,350,45,123258,12759,Europe
Bolivia,3148,184,142,14,339,2667,3,270,12,7651,655,South America
Iraq,3143,111,115,,2028,1000,,78,3,140573,3495,Asia
Thailand,3018,1,56,,2850,112,61,43,0.8,286008,4098,Asia
Cameroon,2954,154,139,3,1553,1262,28,111,5,,,Africa
Azerbaijan,2879,121,35,,1833,1011,29,284,3,214291,21135,Asia
Greece,2770,10,156,1,1374,1240,24,266,15,116233,11152,Europe
Uzbekistan,2636,24,11,,2136,489,8,79,0.3,325000,9710,Asia
Guinea,2374,,14,,856,1504,,181,1,,,Africa
Honduras,2255,175,123,2,237,1895,10,228,12,5653,571,North America
Croatia,2221,8,94,,1850,277,7,541,23,50340,12262,Europe
Bosnia and Herzegovina,2218,37,122,2,1272,824,4,676,37,45810,13963,Europe
Senegal,2189,84,23,2,842,1324,6,131,1,24599,1469,Africa
Bulgaria,2100,31,99,3,531,1470,51,302,14,61711,8881,Europe
Ivory Coast,1912,,24,,902,986,,72,0.9,15260,579,Africa
Cuba,1830,20,79,,1383,368,9,162,7,75142,6634,North America
Sudan,1818,,90,,198,1530,,41,2,,,Africa
Iceland,1802,,10,,1780,12,,5281,29,55626,163010,Europe
Estonia,1758,7,62,1,909,787,5,1325,47,67130,50606,Europe
North Macedonia,1723,29,95,,1235,393,21,827,46,20088,9642,Europe
Lithuania,1511,6,54,,934,523,17,555,20,208253,76499,Europe
New Zealand,1497,,21,,1411,65,2,310,4,209613,43468,Australia/Oceania
Slovakia,1477,8,27,,1112,338,5,271,5,131910,24161,Europe
Slovenia,1464,1,103,,267,1094,7,704,50,66678,32073,Europe
Guatemala,1342,143,29,2,121,1192,5,75,2,7200,402,North America
Djibouti,1268,,3,,900,365,,1283,3,16424,16623,Africa
DRC,1242,73,50,,157,1035,,14,0.6,,,Africa
Somalia,1219,,52,,130,1037,2,77,3,,,Africa
Mayotte,1143,,14,,627,502,6,4190,51,4800,17594,Africa
El Salvador,1112,75,20,,405,687,19,171,3,48913,7541,North America
Kyrgyzstan,1082,38,12,,735,335,13,166,2,59490,9118,Asia
Hong Kong,1052,1,4,,1009,39,1,140,0.5,168291,22448,Asia
Tunisia,1032,,45,,759,228,5,87,4,34323,2904,Africa
Gabon,1004,,9,,152,843,1,451,4,5530,2485,Africa
Maldives,968,13,4,,40,924,2,1791,7,11775,21784,Asia
Latvia,962,11,19,,627,316,2,510,10,83275,44150,Europe
Sri Lanka,925,32,9,,445,471,1,43,0.4,39629,1851,Asia
Tajikistan,907,106,29,6,,878,,95,3,,,Asia
Cyprus,907,2,17,,481,409,10,751,14,81942,67869,Asia
Albania,898,18,31,,694,173,1,312,11,11239,3905,Europe
Lebanon,886,8,26,,236,624,4,130,4,56385,8261,Asia
Niger,860,,49,,658,153,,36,2,5691,235,Africa
Guinea-Bissau,836,,3,,26,807,,425,2,1500,762,Africa
Costa Rica,815,,8,1,527,280,6,160,2,18040,3541,North America
Mali,779,21,46,2,436,297,,38,2,2498,123,Africa
Burkina Faso,773,,51,,592,130,,37,2,,,Africa
Andorra,760,,49,,576,135,3,9836,634,1673,21653,Europe
Kenya,758,21,42,2,284,432,1,14,0.8,36918,687,Africa
Paraguay,754,14,11,,184,559,,106,2,18184,2549,South America
Uruguay,719,,19,,545,155,8,207,5,30209,8696,South America
Diamond Princess,712,,13,,651,48,4,,,,,
Georgia,667,20,12,1,383,272,6,167,3,34500,8648,Asia
Zambia,654,208,7,,124,523,1,36,0.4,15487,842,Africa
San Marino,648,5,41,,172,435,1,19098,1208,3300,97256,Europe
Jordan,586,4,9,,393,184,5,57,0.9,131985,12936,Asia
Channel Islands,548,,43,,456,49,,3152,247,5342,30725,Europe
Equatorial Guinea,522,,6,,13,503,,372,4,854,609,Africa
Malta,522,14,6,,443,73,1,1182,14,45967,104105,Europe
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jamaica,509,2,9,,113,387,,172,3,7552,2550,North America
Venezuela,440,,10,,220,210,2,15,0.4,525902,18494,South America
Taiwan,440,,7,,383,50,,18,0.3,68335,2869,Asia
Runion,439,,,,354,85,4,490,,17200,19211,Africa
Sierra Leone,408,21,26,,97,285,,51,3,,,Africa
Chad,399,27,46,4,83,270,,24,3,,,Africa
Palestine,375,,2,,310,63,,74,0.4,43566,8540,Asia
Benin,339,12,2,,83,254,,28,0.2,25471,2101,Africa
Congo,333,,11,,53,269,,60,2,,,Africa
Isle of Man,332,,23,,274,35,20,3904,270,3973,46723,Europe
Mauritius,332,,10,,322,0,,261,8,69773,54863,Africa
Montenegro,324,,9,,309,6,2,516,14,10167,16188,Europe
Cabo Verde,315,26,2,,67,246,,567,4,791,1423,Africa
Vietnam,288,,,,260,28,2,3,,275000,2825,Asia
Rwanda,287,,,,164,123,,22,,44245,3416,Africa
Ethiopia,272,9,5,,108,159,,2,0.04,45278,394,Africa
Nepal,246,3,,,35,211,,8,,81685,2803,Asia
Haiti,234,15,18,,17,199,,21,2,1408,123,North America
Madagascar,230,18,,,108,122,1,8,,5670,205,Africa
Sao Tome and Principe,220,,6,,4,210,,1004,27,175,799,Africa
Togo,219,,11,,96,112,,26,1,11374,1374,Africa
Liberia,215,2,20,,105,90,,43,4,,,Africa
South Sudan,203,,,,2,201,,18,,1247,111,Africa
Martinique,189,,14,,91,84,2,504,37,,,North America
Eswatini,187,,2,,48,137,,161,2,2262,1950,Africa
Faeroe Islands,187,,,,187,0,,3827,,8638,176780,Europe
Myanmar,181,,6,,84,91,,3,0.1,12482,229,Asia
Guadeloupe,155,,13,,109,33,4,387,32,,,North America
French Guiana,153,,1,,124,28,,512,3,,,South America
Gibraltar,147,,,,144,3,,4363,,4576,135823,Europe
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,134,6,2,322,2,16523,37769,Asia
Uganda,139,,,,55,84,,3,,65663,1436,Africa
Cambodia,122,,,,121,1,1,7,,14461,865,Asia
Bermuda,121,,8,,66,47,2,1943,128,4642,74537,North America
Trinidad and Tobago,116,,8,,107,1,,83,6,2511,1794,North America
Mozambique,115,11,,,35,80,,4,,5119,164,Africa
Guyana,113,,10,,41,62,3,144,13,1020,1297,South America
Aruba,101,,3,,91,7,4,946,28,1913,17918,North America
Monaco,96,,4,,87,5,1,2446,102,,,Europe
Bahamas,94,,11,,41,42,1,239,28,1670,4247,North America
Cayman Islands,86,,1,,54,31,3,1309,15,4893,74450,North America
Yemen,85,15,12,,1,72,,3,0.4,120,4,Asia
Barbados,85,,7,,65,13,4,296,24,3480,12110,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Sint Maarten,76,,15,,46,15,7,1773,350,329,7673,North America
Libya,64,,3,,28,33,,9,0.4,3253,473,Africa
Malawi,63,,3,,24,36,1,3,0.2,1363,71,Africa
Mongolia,61,19,,,15,46,2,19,,10162,3100,Asia
French Polynesia,60,,,,58,2,1,214,,3096,11021,Australia/Oceania
Syria,48,,3,,29,16,,3,0.2,,,Asia
Angola,45,,2,,14,29,,1,0.06,3000,91,Africa
Macao,45,,,,43,2,1,69,,,,Asia
Saint Martin,39,,3,,30,6,1,1009,78,,,North America
Eritrea,39,,,,38,1,,11,,,,Africa
Zimbabwe,37,,4,,12,21,,2,0.3,20537,1382,Africa
Nicaragua,25,,8,,7,10,,4,1,,,North America
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Botswana,24,,1,,17,6,,10,0.4,11495,4888,Africa
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Gambia,23,,1,,10,12,,10,0.4,1341,555,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Bhutan,19,8,,,5,14,,25,,12932,16760,Asia
Laos,19,,,,14,5,,3,,4092,562,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5454,19103,Australia/Oceania
Saint Lucia,18,,,,18,0,,98,,727,3959,North America
St. Vincent Grenadines,17,,,,12,5,,153,,155,1397,North America
Mauritania,16,1,2,,6,8,,3,0.4,2015,433,Africa
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,15,1,,222,,420,5834,North America
Namibia,16,,,,12,4,,6,,2011,791,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,14,1,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,10,1,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Comoros,11,,1,,,10,,13,1,,,Africa
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1579,27814,North America
Seychelles,11,,,,10,1,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Caribbean Netherlands,6,,,,6,0,,229,,357,13614,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,6,0,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Lesotho,1,,,,,1,,0.5,,,,Africa
Saint Pierre Miquelon,1,,,,1,0,,173,,,,North America
China,82929,3,4633,,78195,101,9,58,3,,,Asia
