Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
UAE,18198,781,198,13,4804,13196,1,1840,20,1200000,121330,Asia
Israel,16458,4,248,1,11384,4826,74,1901,29,455267,52598,Asia
Austria,15871,38,618,3,13991,1262,72,1762,69,316508,35143,Europe
Poland,15821,170,791,6,5698,9332,160,418,21,476904,12601,Europe
Japan,15663,,607,,5906,9150,287,124,5,211997,1676,Asia
Romania,15362,231,952,13,7051,7359,242,799,49,256749,13346,Europe
Ukraine,15232,522,391,15,3060,11781,201,348,9,176403,4034,Europe
Bangladesh,14657,887,228,14,2650,11779,1,89,1,122657,745,Asia
Indonesia,14032,387,973,14,2698,10361,,51,4,158273,579,Asia
S. Korea,10874,34,256,,9610,1008,55,212,5,663886,12949,Asia
Philippines,10794,184,719,15,1924,8151,31,99,7,163177,1489,Asia
Colombia,10495,,445,,2569,7481,130,206,9,144912,2848,South America
Denmark,10429,110,529,3,8217,1683,40,1801,91,317834,54873,Europe
Serbia,10114,82,215,2,3006,6893,43,1158,25,140592,16091,Europe
Dominican Republic,9882,,385,,2584,6913,134,911,35,40591,3742,North America
South Africa,9420,,186,,3983,5251,77,159,3,324079,5464,Africa
Egypt,8964,,514,,2002,6448,41,88,5,90000,879,Africa
Kuwait,8688,1065,58,9,2729,5901,114,2034,14,196397,45988,Asia
Panama,8282,212,237,6,4501,3544,85,1919,55,40356,9353,North America
Norway,8099,,219,,32,7848,24,1494,40,195921,36140,Europe
Czechia,8095,,276,,4448,3371,40,756,26,302493,28247,Europe
Australia,6941,12,97,,6163,681,17,272,4,827872,32466,Australia/Oceania
Malaysia,6656,67,108,,5025,1523,18,206,3,256937,7938,Asia
Morocco,6038,128,188,2,2545,3305,1,164,5,64836,1757,Africa
Finland,5962,82,267,2,4000,1695,45,1076,48,121500,21929,Europe
Argentina,5776,,300,,1728,3748,148,128,7,80729,1786,South America
Algeria,5558,,494,,2546,2518,22,127,11,6500,148,Africa
Kazakhstan,5056,81,31,,1828,3197,31,269,2,398411,21218,Asia
Moldova,4867,,161,,1925,2781,237,1207,40,20447,5069,Europe
Bahrain,4856,82,8,,2065,2783,2,2854,5,182906,107492,Asia
Afghanistan,4402,369,120,5,558,3724,7,113,3,15560,400,Asia
Ghana,4263,,22,,378,3863,5,137,0.7,155201,4995,Africa
Nigeria,4151,,128,,745,3278,4,20,0.6,23835,116,Africa
Luxembourg,3877,,101,,3550,226,15,6194,161,54463,87005,Europe
Oman,3399,175,17,,1117,2265,17,666,3,50000,9791,Asia
Armenia,3313,138,45,1,1325,1943,10,1118,15,31590,10661,Asia
Hungary,3263,50,413,8,933,1917,50,338,43,108257,11206,Europe
Thailand,3009,5,56,,2794,159,61,43,0.8,227860,3264,Asia
Greece,2710,,151,,1374,1185,28,260,14,97384,9343,Europe
Iraq,2679,,107,,1702,870,,67,3,124920,3106,Asia
Cameroon,2579,305,114,6,1465,1000,28,97,4,,,Africa
Bolivia,2437,171,114,8,258,2065,3,209,10,7651,655,South America
Azerbaijan,2422,,31,,1620,771,29,239,3,188950,18636,Asia
Uzbekistan,2411,62,10,,1881,520,8,72,0.3,325000,9710,Asia
Croatia,2187,11,90,3,1764,333,13,533,22,44886,10934,Europe
Bosnia and Herzegovina,2117,27,107,5,1106,904,4,645,33,41282,12583,Europe
Guinea,2042,,11,,698,1333,,155,0.8,,,Africa
Bulgaria,1955,34,90,,444,1421,56,281,13,57231,8237,Europe
Honduras,1830,59,108,1,195,1527,10,185,11,5653,571,North America
Iceland,1801,,10,,1773,18,,5278,29,53260,156076,Europe
Cuba,1754,,74,,1140,540,8,155,7,63560,5612,North America
Estonia,1739,6,60,,750,929,5,1311,45,63372,47773,Europe
Senegal,1709,75,18,1,650,1041,6,102,1,18969,1133,Africa
Ivory Coast,1667,,21,,769,877,,63,0.8,12312,467,Africa
North Macedonia,1642,20,91,,1136,415,21,788,44,18821,9034,Europe
New Zealand,1494,2,21,,1371,102,2,310,4,190326,39468,Australia/Oceania
Lithuania,1479,35,50,1,828,601,17,543,18,183913,67558,Europe
Slovenia,1457,3,102,1,256,1099,10,701,49,62828,30221,Europe
Slovakia,1457,2,26,,941,490,5,267,5,119859,21954,Europe
Djibouti,1189,,3,,834,352,,1203,3,15056,15239,Africa
Sudan,1164,,64,,119,981,,27,1,,,Africa
Hong Kong,1048,3,4,,982,62,1,140,0.5,168291,22448,Asia
Tunisia,1032,,45,,660,327,19,87,4,29297,2479,Africa
Kyrgyzstan,1002,71,12,,675,315,13,154,2,59490,9118,Asia
Somalia,997,,48,,110,839,2,63,3,,,Africa
Mayotte,988,,11,,492,485,7,3622,40,4000,14662,Africa
Guatemala,967,67,24,,104,839,5,54,1,7200,402,North America
Latvia,939,9,18,,464,457,2,498,10,76592,40607,Europe
DRC,937,,39,,130,768,,10,0.4,,,Africa
Cyprus,892,,15,,401,476,10,739,12,74746,61909,Asia
El Salvador,889,105,17,,293,579,4,137,3,41090,6335,North America
Albania,868,12,31,,650,187,7,302,11,10438,3627,Europe
Sri Lanka,855,8,9,,321,525,1,40,0.4,35323,1650,Asia
Lebanon,845,36,26,,234,585,4,124,4,51182,7499,Asia
Maldives,835,45,3,,29,803,2,1545,6,11775,21784,Asia
Niger,815,,45,,617,153,,34,2,5515,228,Africa
Costa Rica,780,,6,,480,294,6,153,1,16517,3242,North America
Andorra,754,,48,,545,161,14,9759,621,1673,21653,Europe
Burkina Faso,748,,48,,569,131,,36,2,,,Africa
Diamond Princess,712,,13,,645,54,4,,,,,
Uruguay,702,,18,,513,171,8,202,5,27461,7905,South America
Mali,692,,37,,298,357,,34,2,2172,107,Africa
Paraguay,689,,10,,155,524,9,97,1,14646,2053,South America
Kenya,672,23,32,2,239,401,1,12,0.6,31041,577,Africa
Gabon,661,,8,,110,543,1,297,4,724,325,Africa
Guinea-Bissau,641,,3,,25,613,,326,2,1500,762,Africa
San Marino,637,,41,,126,470,3,18773,1208,2956,87118,Europe
Georgia,635,9,10,,309,316,6,159,3,29736,7454,Asia
Tajikistan,612,,20,,,592,,64,2,,,Asia
Channel Islands,545,,41,,447,57,,3135,236,5342,30725,Europe
Jordan,522,,9,,387,126,5,51,0.9,111285,10907,Asia
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jamaica,498,8,9,,78,411,,168,3,6889,2326,North America
Malta,496,6,5,,433,58,,1123,11,40493,91708,Europe
Taiwan,440,,6,,366,68,,18,0.3,67133,2819,Asia
Equatorial Guinea,439,,4,,13,422,,313,3,854,609,Africa
Runion,431,,,,354,77,5,481,,17200,19211,Africa
Venezuela,402,,10,,190,202,1,14,0.4,512181,18012,South America
Palestine,375,,2,,263,110,,74,0.4,34511,6765,Asia
Mauritius,332,,10,,320,2,3,261,8,69773,54863,Africa
Isle of Man,330,1,23,,271,36,19,3881,270,3758,44195,Europe
Montenegro,324,,9,1,274,41,2,516,14,7816,12445,Europe
Chad,322,,31,,53,238,,20,2,,,Africa
Benin,319,35,2,,62,255,,26,0.2,19474,1606,Africa
Sierra Leone,291,,18,,58,215,,36,2,,,Africa
Vietnam,288,,,,241,47,8,3,,261004,2681,Asia
Rwanda,280,,,,140,140,,22,,41385,3195,Africa
Congo,274,,10,,33,231,,50,2,,,Africa
Zambia,267,15,7,,117,143,1,15,0.4,10270,559,Africa
Ethiopia,239,29,5,,99,135,1,2,0.04,34860,303,Africa
Cabo Verde,236,,2,,56,178,,424,4,791,1423,Africa
Sao Tome and Principe,208,,5,,4,199,,949,23,175,799,Africa
Liberia,199,,20,,79,100,,39,4,,,Africa
Madagascar,193,,,,101,92,1,7,,3968,143,Africa
Faeroe Islands,187,,,,187,0,,3827,,8450,172932,Europe
Martinique,186,,14,,83,89,3,496,37,,,North America
Myanmar,178,,6,,68,104,,3,0.1,11222,206,Asia
Eswatini,163,,2,,14,147,,140,2,714,615,Africa
Guadeloupe,154,,13,,104,37,4,385,32,,,North America
Togo,153,,10,,87,56,,18,1,10094,1219,Africa
Haiti,151,,12,,17,122,,13,1,1160,102,North America
Gibraltar,146,,,,143,3,,4334,,3962,117598,Europe
French Guiana,144,3,1,,122,21,,482,3,,,South America
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,134,6,2,322,2,15898,36340,Asia
Cambodia,122,,,,120,2,1,7,,13448,804,Asia
South Sudan,120,,,,2,118,,11,,1247,111,Africa
Bermuda,118,,7,,64,47,4,1895,112,4020,64549,North America
Trinidad and Tobago,116,,8,,104,4,,83,6,2301,1644,North America
Uganda,116,,,,55,61,,3,,56767,1241,Africa
Nepal,110,1,,,31,79,,4,,72239,2479,Asia
Aruba,101,,3,,89,9,4,946,28,1860,17421,North America
Guyana,97,3,10,,35,52,5,123,13,852,1083,South America
Monaco,96,,4,,82,10,1,2446,102,,,Europe
Bahamas,92,,11,,37,44,1,234,28,1500,3814,North America
Mozambique,87,,,,34,53,,3,,3356,107,Africa
Barbados,84,,7,,57,20,4,292,24,2926,10182,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Cayman Islands,81,,1,,41,39,3,1232,15,3423,52083,North America
Sint Maarten,76,,15,,46,15,7,1773,350,329,7673,North America
Libya,64,,3,,24,37,,9,0.4,3093,450,Africa
French Polynesia,60,,,,56,4,1,214,,2950,10502,Australia/Oceania
Malawi,56,,3,,14,39,1,3,0.2,1188,62,Africa
Syria,47,,3,,29,15,,3,0.2,,,Asia
Macao,45,,,,40,5,1,69,,,,Asia
Angola,43,,2,,13,28,,1,0.06,3000,91,Africa
Mongolia,42,,,,14,28,,13,,9600,2928,Asia
Saint Martin,39,,3,,30,6,1,1009,78,,,North America
Eritrea,39,,,,37,2,,11,,,,Africa
Zimbabwe,36,1,4,,9,23,,2,0.3,20537,1382,Africa
Yemen,34,,7,,1,26,,1,0.2,120,4,Asia
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Botswana,23,,1,,12,10,,10,0.4,9540,4057,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Gambia,20,,1,,9,10,,8,0.4,849,351,Africa
Laos,19,,,,13,6,,3,,3187,438,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5213,18259,Australia/Oceania
Saint Lucia,18,,,,17,1,,98,,620,3376,North America
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,11,5,,6,,1543,607,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,14,1,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,8,3,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Comoros,11,,1,,,10,,13,1,,,Africa
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1394,24555,North America
Seychelles,11,,,,10,1,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Bhutan,7,,,,5,2,,9,,11655,15105,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82901,14,4633,,78120,148,13,58,3,,,Asia
