Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Sweden,21520,,2653,,1005,17862,531,2131,263,119500,11833,Europe
Ireland,20833,,1265,,13386,6182,123,4219,256,153954,31179,Europe
Mexico,20739,1515,1972,113,12377,6390,378,161,15,91188,707,North America
Pakistan,18114,22,417,,4715,12982,111,82,2,193859,878,Asia
Singapore,17101,,16,,1268,15817,23,2923,3,143919,24600,Asia
Chile,17008,,234,,9018,7756,392,890,12,189433,9910,South America
Israel,16101,,225,,9156,6720,103,1860,26,364467,42108,Asia
Austria,15531,,589,,13110,1832,124,1724,65,264079,29321,Europe
Belarus,14917,,93,,2918,11906,92,1579,10,186262,19712,Europe
Japan,14305,,455,,2975,10875,328,113,4,174150,1377,Asia
Qatar,14096,,12,,1436,12648,72,4893,4,97726,33920,Asia
Poland,13105,,651,,3491,8963,160,346,17,354628,9370,Europe
UAE,13038,,111,,2543,10384,1,1318,11,1200000,121330,Asia
Romania,12567,,744,,4328,7495,249,653,39,183688,9548,Europe
Ukraine,10861,,272,,1413,9176,143,248,6,118545,2711,Europe
S. Korea,10780,6,250,2,9123,1407,55,210,5,623069,12153,Asia
Indonesia,10551,,800,,1591,8160,,39,3,102305,374,Asia
Denmark,9311,,460,,6729,2122,61,1608,79,206576,35665,Europe
Serbia,9205,,185,,1379,7641,65,1054,21,91551,10478,Europe
Philippines,8772,,579,,1084,7109,31,80,5,108680,992,Asia
Bangladesh,8238,,170,,174,7894,1,50,1,70239,426,Asia
Norway,7783,,210,,32,7541,37,1436,39,172586,31835,Europe
Czechia,7737,,240,,3372,4125,67,722,22,249634,23311,Europe
Dominican Republic,7288,,313,,1387,5588,144,672,29,25368,2339,North America
Colombia,7006,,314,,1551,5141,118,138,6,108950,2141,South America
Australia,6780,13,93,,5782,905,29,266,4,606126,23770,Australia/Oceania
Panama,6720,188,192,4,622,5906,85,1557,44,31895,7392,North America
Malaysia,6071,,103,,4210,1758,37,188,3,168784,5215,Asia
South Africa,5951,,116,,2382,3453,36,100,2,217522,3668,Africa
Egypt,5895,,406,,1460,4029,,58,4,90000,879,Africa
Finland,5051,,218,,3000,1833,49,912,39,97600,17615,Europe
Morocco,4569,,171,,1083,3315,1,124,5,37006,1003,Africa
Argentina,4532,,225,,1292,3015,157,100,5,61530,1361,South America
Kuwait,4377,,30,,1602,2745,70,1025,7,179000,41915,Asia
Algeria,4154,,453,,1821,1880,22,95,10,6500,148,Africa
Moldova,3980,,122,,1272,2586,237,987,30,11763,2916,Europe
Luxembourg,3802,,92,,3213,497,23,6074,147,44895,71720,Europe
Kazakhstan,3597,,25,,922,2650,40,192,1,268534,14301,Asia
Bahrain,3170,,8,,1555,1607,1,1863,5,134082,78799,Asia
Thailand,2966,6,54,,2732,180,61,42,0.8,178083,2551,Asia
Hungary,2942,79,335,12,625,1982,52,305,35,79551,8235,Europe
Greece,2612,,140,,1374,1098,36,251,13,77251,7412,Europe
Oman,2447,,11,,495,1941,17,479,2,40459,7923,Asia
Afghanistan,2335,,68,,310,1957,7,60,2,10593,272,Asia
Nigeria,2170,,68,,351,1751,2,11,0.3,15759,76,Africa
Iraq,2153,,94,,1414,645,,54,2,95399,2372,Asia
Armenia,2148,,33,,977,1138,10,725,11,22177,7484,Asia
Uzbekistan,2094,8,9,,1212,873,8,63,0.3,242536,7247,Asia
Croatia,2085,,75,,1421,589,17,508,18,36917,8993,Europe
Ghana,2074,,17,,212,1845,4,67,0.5,113497,3653,Africa
Azerbaijan,1854,,25,,1365,464,17,183,2,146630,14462,Asia
Cameroon,1832,,61,,934,837,12,69,2,,,Africa
Iceland,1798,,10,,1689,99,,5269,29,49135,143988,Europe
Bosnia and Herzegovina,1781,,70,,755,956,4,543,21,32178,9808,Europe
Estonia,1694,,52,,253,1389,7,1277,39,53767,40532,Europe
Bulgaria,1555,,68,,276,1211,43,224,10,46510,6694,Europe
Cuba,1537,,64,,714,759,10,136,6,49409,4362,North America
Guinea,1537,,7,,342,1188,,117,0.5,,,Africa
North Macedonia,1494,,81,,807,606,13,717,39,16798,8063,Europe
New Zealand,1485,6,20,1,1263,202,,308,4,145589,30191,Australia/Oceania
Slovenia,1434,,92,,233,1109,22,690,44,52948,25469,Europe
Slovakia,1403,,23,,558,822,5,257,4,91072,16681,Europe
Lithuania,1399,,45,,594,760,17,514,17,132768,48771,Europe
Ivory Coast,1333,,15,,597,721,,51,0.6,10073,382,Africa
Bolivia,1229,62,66,4,134,1029,3,105,6,5791,496,South America
Djibouti,1097,,2,,672,423,,1110,2,13751,13918,Africa
Hong Kong,1040,,4,,859,177,4,139,0.5,154989,20674,Asia
Senegal,1024,,9,,356,659,1,61,0.5,466,28,Africa
Tunisia,998,,41,,316,641,24,84,3,23526,1991,Africa
Honduras,899,95,75,,112,712,10,91,8,3643,368,North America
Latvia,870,,16,,348,506,2,461,8,61120,32404,Europe
Cyprus,857,,15,,296,546,15,710,12,60536,50139,Asia
Albania,782,,31,,488,263,4,272,11,8498,2953,Europe
Kyrgyzstan,769,13,8,,527,234,12,118,1,51472,7889,Asia
Andorra,745,,43,,468,234,17,9642,557,1673,21653,Europe
Lebanon,729,,24,,192,513,44,107,4,36420,5336,Asia
Niger,728,,33,,478,217,,30,1,5230,216,Africa
Costa Rica,725,,6,,355,364,7,142,1,13529,2656,North America
Diamond Princess,712,,13,,645,54,4,,,,,
Sri Lanka,690,,7,,162,521,1,32,0.3,22418,1047,Asia
Burkina Faso,649,,44,,517,88,,31,2,,,Africa
Uruguay,648,,17,,435,196,10,187,5,20554,5917,South America
Guatemala,644,45,16,,72,556,5,36,0.9,7200,402,North America
DRC,604,,32,,75,497,,7,0.4,,,Africa
Somalia,601,,28,,31,542,2,38,2,,,Africa
San Marino,580,,41,,82,457,5,17094,1208,2386,70319,Europe
Georgia,566,,7,,207,352,6,142,2,15904,3987,Asia
Mayotte,539,,4,,235,300,4,1976,15,3000,10996,Africa
Channel Islands,538,,41,,406,91,,3094,236,5342,30725,Europe
Sudan,533,91,36,5,46,451,,12,0.8,,,Africa
Mali,508,,26,,196,286,,25,1,2172,107,Africa
Maldives,491,,1,,17,473,2,908,2,8008,14815,Asia
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,467,,4,,383,80,1,1058,9,32989,74713,Europe
Jordan,459,,8,,364,87,5,45,0.8,78885,7731,Asia
El Salvador,446,22,10,,138,298,2,69,2,26961,4157,North America
Jamaica,432,10,8,,31,393,1,146,3,4779,1614,North America
Taiwan,429,,6,,324,99,,18,0.3,63340,2659,Asia
Runion,422,,,,300,122,2,471,,,,Africa
Kenya,411,,21,,150,240,2,8,0.4,21702,404,Africa
Palestine,353,,2,,76,275,,69,0.4,32200,6312,Asia
Venezuela,335,,10,,148,177,2,12,0.4,458737,16132,South America
Paraguay,333,67,10,,115,208,5,47,1,10342,1450,South America
Mauritius,332,,10,,312,10,3,261,8,16028,12603,Africa
Montenegro,322,,7,,233,82,2,513,11,6864,10929,Europe
Isle of Man,316,,22,,271,23,21,3716,259,3228,37962,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Gabon,276,,3,,67,206,1,124,1,724,325,Africa
Vietnam,270,,,,219,51,8,3,,261004,2681,Asia
Guinea-Bissau,257,,1,,19,237,,131,0.5,1500,762,Africa
Rwanda,249,,,,109,140,,19,,10969,847,Africa
Congo,229,,9,,25,195,,41,2,,,Africa
Faeroe Islands,187,,,,184,3,,3827,,7081,144915,Europe
Martinique,179,,14,,83,82,5,477,37,,,North America
Liberia,152,,18,,45,89,,30,4,,,Africa
Guadeloupe,152,,12,,95,45,6,380,30,,,North America
Myanmar,151,,6,,31,114,,3,0.1,8281,152,Asia
Gibraltar,144,,,,131,13,,4274,,2626,77944,Europe
Brunei,138,,1,,124,13,2,315,2,13717,31355,Asia
Sierra Leone,136,,7,,21,108,,17,0.9,,,Africa
Ethiopia,133,,3,,66,64,,1,0.03,18754,163,Africa
Madagascar,132,,,,94,38,1,5,,3228,117,Africa
French Guiana,128,,1,,98,29,2,429,3,,,South America
Togo,123,,9,,66,48,,15,1,7100,858,Africa
Cabo Verde,122,,1,,18,103,,219,2,791,1423,Africa
Cambodia,122,,,,120,2,1,7,,12222,731,Asia
Trinidad and Tobago,116,,8,,83,25,,83,6,1838,1313,North America
Bermuda,114,,6,,48,60,4,1831,96,2791,44815,North America
Zambia,109,,3,,74,32,1,6,0.2,5284,287,Africa
Eswatini,106,,1,,12,93,,91,0.9,714,615,Africa
Aruba,100,,2,,81,17,4,937,19,1721,16119,North America
Monaco,95,,4,,73,18,1,2421,102,,,Europe
Benin,90,,2,,42,46,,7,0.2,,,Africa
Haiti,85,,8,,10,67,,7,0.7,848,74,North America
Uganda,85,,,,52,33,,2,,33818,739,Africa
Bahamas,82,1,11,,24,47,1,209,28,1313,3339,North America
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Barbados,81,,7,,39,35,4,282,24,2160,7516,North America
Mozambique,79,,,,12,67,,3,,2246,72,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,North America
Chad,73,,5,,33,35,,4,0.3,,,Africa
CAR,72,,,,10,62,,15,,,,Africa
Libya,63,,3,,18,42,,9,0.4,1949,284,Africa
Nepal,59,,,,16,43,,2,,60374,2072,Asia
French Polynesia,58,,,,51,7,1,206,,2599,9252,Australia/Oceania
Macao,45,,,,37,8,1,69,,,,Asia
South Sudan,45,,,,,45,,4,,1247,111,Africa
Syria,44,,3,,27,14,,3,0.2,,,Asia
Zimbabwe,40,,4,,5,31,,3,0.3,7642,514,Africa
Eritrea,39,,,,26,13,,11,,,,Africa
Mongolia,39,1,,,10,29,,12,,8022,2447,Asia
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Malawi,37,,3,,9,25,1,2,0.2,831,43,Africa
Angola,30,,2,,11,17,,0.9,0.06,481,15,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,8,14,,10,0.4,7675,3264,Africa
Grenada,20,,,,13,7,4,178,,1406,12495,North America
Laos,19,,,,8,11,,3,,2021,278,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Tajikistan,15,,,,,15,,2,,,,Asia
Nicaragua,14,,3,,7,4,,2,0.5,,,North America
Falkland Islands,13,,,,13,0,,3736,,372,106897,South America
Gambia,12,,1,,9,2,,5,0.4,401,166,Africa
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1271,22389,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,8,1,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Yemen,7,,2,,1,4,,0.2,0.07,120,4,Asia
Bhutan,7,,,,5,2,,9,,10101,13091,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,1,,,,,1,,1,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82875,1,4633,,77685,557,37,58,3,,,Asia
