Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Lebanon,729,4,24,,192,513,44,107,4,36420,5336,Asia
Niger,719,,32,,452,235,,30,1,5194,215,Africa
Costa Rica,719,,6,,338,375,8,141,1,13240,2599,North America
Diamond Princess,712,,13,,645,54,4,,,,,
Sri Lanka,674,11,7,,157,510,1,31,0.3,22418,1047,Asia
Burkina Faso,645,,43,,506,96,,31,2,,,Africa
Uruguay,643,,17,,417,209,10,185,5,19747,5685,South America
Somalia,601,,28,,31,542,2,38,2,,,Africa
Guatemala,599,14,16,,66,517,5,33,0.9,7200,402,North America
San Marino,580,11,41,,82,457,5,17094,1208,2386,70319,Europe
DRC,572,,31,,73,468,,6,0.3,,,Africa
Georgia,566,27,6,,207,353,6,142,2,14718,3689,Asia
Mayotte,539,,4,,235,300,4,1976,15,3000,10996,Africa
Channel Islands,538,1,41,1,406,91,,3094,236,5342,30725,Europe
Mali,490,,26,,135,329,,24,1,2172,107,Africa
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Maldives,475,7,1,,17,457,2,879,2,8008,14815,Asia
Malta,467,2,4,,367,96,1,1058,9,32989,74713,Europe
Jordan,453,,8,,362,83,5,44,0.8,63737,6247,Asia
Sudan,442,,31,,39,372,,10,0.7,,,Africa
Taiwan,429,,6,,324,99,,18,0.3,63340,2659,Asia
El Salvador,424,29,10,,124,290,2,65,2,25492,3930,North America
Jamaica,422,26,8,1,29,385,3,143,3,4439,1499,North America
Runion,420,,,,300,120,2,469,,,,Africa
Kenya,396,,17,,144,235,2,7,0.3,20268,377,Africa
Palestine,344,,2,,76,266,,67,0.4,32200,6312,Asia
Venezuela,333,,10,,142,181,2,12,0.4,458737,16132,South America
Mauritius,332,,10,,310,12,3,261,8,16028,12603,Africa
Montenegro,322,,7,,219,96,2,513,11,6864,10929,Europe
Isle of Man,315,,21,,260,34,21,3704,247,3117,36656,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Gabon,276,,3,,67,206,1,124,1,724,325,Africa
Vietnam,270,,,,219,51,8,3,,261004,2681,Asia
Paraguay,266,17,10,1,113,143,1,37,1,9454,1325,South America
Rwanda,243,,,,104,139,,19,,9604,741,Africa
Congo,220,,9,,19,192,,40,2,,,Africa
Guinea-Bissau,205,,1,,19,185,,104,0.5,1500,762,Africa
Faeroe Islands,187,,,,184,3,,3827,,7081,144915,Europe
Martinique,179,1,14,,83,82,5,477,37,,,North America
Liberia,152,11,18,2,45,89,,30,4,,,Africa
Guadeloupe,152,1,12,,95,45,6,380,30,,,North America
Myanmar,151,1,6,,28,117,,3,0.1,8085,149,Asia
Gibraltar,144,,,,131,13,,4274,,2626,77944,Europe
Brunei,138,,1,,124,13,2,315,2,13717,31355,Asia
Sierra Leone,136,12,7,,21,108,,17,0.9,,,Africa
Ethiopia,133,2,3,,66,64,,1,0.03,18754,163,Africa
Madagascar,132,4,,,94,38,1,5,,3228,117,Africa
French Guiana,128,2,1,,98,29,2,429,3,,,South America
Cabo Verde,122,1,1,,4,117,,219,2,791,1423,Africa
Cambodia,122,,,,119,3,1,7,,12084,723,Asia
Togo,116,,9,,65,42,,14,1,6882,831,Africa
Trinidad and Tobago,116,,8,,73,35,,83,6,1772,1266,North America
Bermuda,114,,6,,48,60,4,1831,96,2500,40143,North America
Zambia,106,,3,,55,48,1,6,0.2,5284,287,Africa
Aruba,100,,2,,79,19,4,937,19,1691,15838,North America
Eswatini,100,,1,,12,87,,86,0.9,714,615,Africa
Monaco,95,,4,,64,27,1,2421,102,,,Europe
Uganda,83,,,,52,31,,2,,31364,686,Africa
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Bahamas,81,,11,,25,45,1,206,28,1284,3265,North America
Haiti,81,,8,,8,65,,7,0.7,827,73,North America
Barbados,81,,7,,39,35,4,282,24,2160,7516,North America
Sint Maarten,76,1,13,,44,19,7,1773,303,329,7673,North America
Mozambique,76,,,,12,64,,2,,1896,61,Africa
Chad,73,,5,,33,35,,4,0.3,,,Africa
Cayman Islands,73,,1,,10,62,3,1111,15,1535,23356,North America
Benin,64,,1,,33,30,,5,0.08,,,Africa
CAR,64,14,,,10,54,,13,,,,Africa
Libya,61,,3,,18,40,,9,0.4,1949,284,Africa
Nepal,59,2,,,16,43,,2,,60374,2072,Asia
French Polynesia,58,,,,51,7,1,206,,2544,9056,Australia/Oceania
Macao,45,,,,37,8,1,69,,,,Asia
Syria,43,,3,,21,19,,2,0.2,,,Asia
Zimbabwe,40,,4,,5,31,,3,0.3,7642,514,Africa
Eritrea,39,,,,26,13,,11,,,,Africa
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Mongolia,38,,,,10,28,,12,,7672,2340,Asia
Malawi,37,,3,,9,25,1,2,0.2,831,43,Africa
South Sudan,35,,,,,35,,3,,,,Africa
Angola,27,,2,,7,18,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,5,17,,10,0.4,6548,2784,Africa
Grenada,20,,,,13,7,4,178,,1406,12495,North America
Laos,19,,,,8,11,,3,,2021,278,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,12,6,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,2,1,1,4,11,,73,5,19,87,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Saint Kitts and Nevis,15,,,,6,9,,282,,293,5508,North America
Tajikistan,15,,,,,15,,2,,,,Asia
Nicaragua,14,,3,,7,4,,2,0.5,,,North America
Falkland Islands,13,,,,13,0,,3736,,372,106897,South America
Gambia,12,1,1,,8,3,,5,0.4,401,166,Africa
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1258,22160,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,8,1,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10101,13091,Asia
Yemen,6,,2,,1,3,,0.2,0.07,120,4,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,1,,,,,1,,1,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82874,12,4633,,77642,599,38,58,3,,,Asia
