Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Nigeria,2170,,68,,351,1751,2,11,0.3,16588,80,Africa
Ghana,2169,95,18,1,229,1922,4,70,0.6,113497,3653,Africa
Iraq,2153,,94,,1414,645,,54,2,95399,2372,Asia
Uzbekistan,2094,8,9,,1271,814,8,63,0.3,242536,7247,Asia
Croatia,2088,3,77,2,1463,548,17,509,19,37557,9148,Europe
Azerbaijan,1894,40,25,,1411,458,17,187,2,152597,15050,Asia
Bosnia and Herzegovina,1839,58,72,2,779,988,4,561,22,32783,9992,Europe
Cameroon,1832,,61,,934,837,12,69,2,,,Africa
Iceland,1798,,10,,1689,99,,5269,29,49135,143988,Europe
Estonia,1699,5,53,1,256,1390,7,1281,40,54464,41057,Europe
Bulgaria,1588,33,69,1,287,1232,43,229,10,47636,6856,Europe
Cuba,1537,,64,,714,759,10,136,6,49409,4362,North America
Guinea,1537,,7,,342,1188,,117,0.5,,,Africa
North Macedonia,1506,12,82,1,852,572,21,723,39,16997,8158,Europe
New Zealand,1485,6,20,1,1263,202,,308,4,145589,30191,Australia/Oceania
Slovenia,1439,5,94,2,239,1106,21,692,45,55020,26465,Europe
Slovakia,1407,4,24,1,608,775,5,258,4,94770,17358,Europe
Lithuania,1406,7,46,1,632,728,17,516,17,138270,50792,Europe
Ivory Coast,1333,,15,,597,721,,51,0.6,10073,382,Africa
Bolivia,1229,62,66,4,134,1029,3,105,6,5791,496,South America
Djibouti,1112,15,2,,686,424,,1126,2,13856,14024,Africa
Hong Kong,1040,,4,,864,172,4,139,0.5,154989,20674,Asia
Senegal,1024,,9,,356,659,1,61,0.5,466,28,Africa
Tunisia,998,,41,,316,641,24,84,3,23526,1991,Africa
Honduras,899,95,75,,112,712,10,91,8,3643,368,North America
Latvia,871,1,16,,348,507,2,462,8,63102,33455,Europe
Cyprus,857,,15,,296,546,15,710,12,60536,50139,Asia
Albania,789,7,31,,519,239,4,274,11,8669,3012,Europe
Kyrgyzstan,769,13,8,,527,234,12,118,1,51472,7889,Asia
Andorra,745,,43,,468,234,17,9642,557,1673,21653,Europe
Lebanon,733,4,25,1,192,516,43,107,4,37880,5550,Asia
Niger,728,,33,,478,217,,30,1,5230,216,Africa
Costa Rica,725,,6,,355,364,7,142,1,13529,2656,North America
Diamond Princess,712,,13,,645,54,4,,,,,
Sri Lanka,690,,7,,172,511,1,32,0.3,23525,1099,Asia
Burkina Faso,649,,44,,517,88,,31,2,,,Africa
Uruguay,648,,17,,435,196,10,187,5,20554,5917,South America
Guatemala,644,45,16,,72,556,5,36,0.9,7200,402,North America
DRC,604,,32,,75,497,,7,0.4,,,Africa
Somalia,601,,28,,31,542,2,38,2,,,Africa
Georgia,582,16,8,1,207,367,6,146,2,15904,3987,Asia
San Marino,580,,41,,83,456,5,17094,1208,2397,70643,Europe
Mayotte,539,,4,,235,300,4,1976,15,3000,10996,Africa
Channel Islands,538,,41,,406,91,,3094,236,5342,30725,Europe
Sudan,533,91,36,5,46,451,,12,0.8,,,Africa
Mali,508,,26,,196,286,,25,1,2172,107,Africa
Maldives,491,,1,,17,473,2,908,2,8008,14815,Asia
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,468,1,4,,379,85,1,1060,9,35117,79532,Europe
Jordan,459,,8,,364,87,5,45,0.8,78885,7731,Asia
El Salvador,446,22,10,,138,298,2,69,2,26961,4157,North America
Jamaica,432,10,8,,31,393,1,146,3,4779,1614,North America
Taiwan,432,3,6,,324,102,,18,0.3,63713,2675,Asia
Runion,422,,,,300,122,2,471,,,,Africa
Kenya,411,,21,,150,240,2,8,0.4,21702,404,Africa
Palestine,353,,2,,76,275,,69,0.4,32200,6312,Asia
Venezuela,335,,10,,148,177,2,12,0.4,458737,16132,South America
Paraguay,333,67,10,,115,208,5,47,1,10342,1450,South America
Mauritius,332,,10,,312,10,3,261,8,16028,12603,Africa
Montenegro,322,,7,,240,75,2,513,11,6864,10929,Europe
Isle of Man,320,4,22,,271,27,21,3763,259,3242,38126,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Gabon,276,,3,,67,206,1,124,1,724,325,Africa
Vietnam,270,,,,219,51,8,3,,261004,2681,Asia
Guinea-Bissau,257,,1,,19,237,,131,0.5,1500,762,Africa
Rwanda,249,,,,109,140,,19,,10969,847,Africa
Congo,229,,9,,25,195,,41,2,,,Africa
Faeroe Islands,187,,,,184,3,,3827,,8021,164153,Europe
Martinique,179,,14,,83,82,5,477,37,,,North America
Sierra Leone,155,19,8,1,21,126,,19,1,,,Africa
Liberia,152,,18,,45,89,,30,4,,,Africa
Guadeloupe,152,,12,,95,45,6,380,30,,,North America
Myanmar,151,,6,,37,108,,3,0.1,8281,152,Asia
Gibraltar,144,,,,131,13,,4274,,2626,77944,Europe
Brunei,138,,1,,126,11,2,315,2,13924,31828,Asia
Madagascar,135,3,,,97,38,1,5,,3393,123,Africa
Ethiopia,133,,3,,69,61,,1,0.03,20770,181,Africa
French Guiana,128,,1,,98,29,2,429,3,,,South America
Togo,123,,9,,66,48,,15,1,7100,858,Africa
Cabo Verde,122,,1,,18,103,,219,2,791,1423,Africa
Cambodia,122,,,,120,2,1,7,,12222,731,Asia
Zambia,119,10,3,,75,41,1,6,0.2,5284,287,Africa
Trinidad and Tobago,116,,8,,83,25,,83,6,1838,1313,North America
Bermuda,114,,6,,48,60,4,1831,96,2791,44815,North America
Eswatini,106,,1,,12,93,,91,0.9,714,615,Africa
Aruba,100,,2,,81,17,4,937,19,1721,16119,North America
Monaco,95,,4,,73,18,1,2421,102,,,Europe
Benin,90,,2,,42,46,,7,0.2,,,Africa
Haiti,85,,8,,10,67,,7,0.7,848,74,North America
Uganda,85,,,,52,33,,2,,33818,739,Africa
Bahamas,82,1,11,,24,47,1,209,28,1313,3339,North America
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Barbados,81,,7,,39,35,4,282,24,2317,8063,North America
Mozambique,79,,,,18,61,,3,,2246,72,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,North America
Chad,73,,5,,33,35,,4,0.3,,,Africa
CAR,72,,,,10,62,,15,,,,Africa
Libya,63,,3,,18,42,,9,0.4,1949,284,Africa
Nepal,59,,,,16,43,,2,,61627,2115,Asia
French Polynesia,58,,,,51,7,1,206,,2599,9252,Australia/Oceania
Macao,45,,,,37,8,1,69,,,,Asia
South Sudan,45,,,,,45,,4,,1247,111,Africa
Syria,44,,3,,27,14,,3,0.2,,,Asia
Eritrea,39,,,,26,13,,11,,,,Africa
Mongolia,39,1,,,10,29,,12,,8022,2447,Asia
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Malawi,37,,3,,9,25,1,2,0.2,831,43,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Tajikistan,32,17,,,,32,,3,,,,Asia
Angola,30,,2,,11,17,,0.9,0.06,481,15,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,8,14,,10,0.4,7675,3264,Africa
Grenada,20,,,,13,7,4,178,,1406,12495,North America
Laos,19,,,,9,10,,3,,2165,298,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Nicaragua,14,,3,,7,4,,2,0.5,,,North America
Falkland Islands,13,,,,13,0,,3736,,372,106897,South America
Gambia,12,,1,,9,2,,5,0.4,401,166,Africa
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1271,22389,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,8,1,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Yemen,7,,2,,1,4,,0.2,0.07,120,4,Asia
Bhutan,7,,,,5,2,,9,,10548,13670,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,1,,,,,1,,1,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82875,1,4633,,77685,557,37,58,3,,,Asia
