Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Montenegro,324,,8,,265,51,2,516,13,7816,12445,Europe
Vietnam,288,,,,233,55,8,3,,261004,2681,Asia
Rwanda,271,,,,133,138,,21,,38834,2998,Africa
Congo,264,,10,,30,224,,48,2,,,Africa
Chad,253,,27,,50,176,,15,2,,,Africa
Sierra Leone,231,,16,,54,161,,29,2,,,Africa
Cabo Verde,218,,2,,38,178,,392,4,791,1423,Africa
Madagascar,193,,,,101,92,1,7,,3968,143,Africa
Ethiopia,191,,4,,93,94,1,2,0.03,28445,247,Africa
Liberia,189,,20,,79,90,,37,4,,,Africa
Sao Tome and Principe,187,,4,,4,179,,853,18,175,799,Africa
Faeroe Islands,187,,,,185,2,,3827,,8317,170211,Europe
Martinique,183,,14,,83,86,3,488,37,,,North America
Myanmar,176,,6,,62,108,,3,0.1,10227,188,Asia
Guadeloupe,153,,13,,104,36,4,382,32,,,North America
Zambia,153,,4,,103,46,1,8,0.2,10270,559,Africa
Eswatini,153,,2,,12,139,,132,2,714,615,Africa
Gibraltar,144,,,,141,3,,4274,,3366,99908,Europe
Brunei,141,,1,,131,9,2,322,2,14938,34146,Asia
Benin,140,,2,,53,85,,12,0.2,,,Africa
French Guiana,138,,1,,112,25,,462,3,,,South America
Togo,135,,9,,85,41,,16,1,9267,1119,Africa
Haiti,129,,12,,16,101,,11,1,1142,100,North America
Cambodia,122,,,,120,2,1,7,,12929,773,Asia
Bermuda,118,,7,,61,50,4,1895,112,3719,59716,North America
Trinidad and Tobago,116,,8,,103,5,,83,6,2173,1553,North America
Aruba,101,,3,,89,9,4,946,28,1817,17019,North America
Nepal,101,,,,22,79,,3,,67066,2302,Asia
Uganda,101,,,,55,46,,2,,50711,1109,Africa
Monaco,95,,4,,82,9,1,2421,102,,,Europe
CAR,94,,,,10,84,,19,,3498,724,Africa
Guyana,93,,10,,27,56,3,118,13,714,908,South America
Bahamas,92,,11,,26,55,1,234,28,1500,3814,North America
Barbados,82,,7,,53,22,4,285,24,2699,9392,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,81,,,,24,57,,3,,3188,102,Africa
Cayman Islands,80,,1,,35,44,3,1217,15,3126,47564,North America
Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,North America
South Sudan,74,,,,,74,,7,,1247,111,Africa
Libya,64,,3,,24,37,,9,0.4,2338,340,Africa
French Polynesia,60,,,,56,4,1,214,,2816,10025,Australia/Oceania
Syria,45,,3,,27,15,,3,0.2,,,Asia
Macao,45,,,,40,5,1,69,,,,Asia
Malawi,43,,3,,14,26,1,2,0.2,1112,58,Africa
Mongolia,41,,,,13,28,,13,,9093,2774,Asia
Eritrea,39,,,,30,9,,11,,,,Africa
Saint Martin,38,,3,,30,5,1,983,78,,,North America
Angola,36,,2,,11,23,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,16052,1080,Africa
Yemen,25,,5,,1,19,,0.8,0.2,120,4,Asia
Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,North America
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Botswana,23,,1,,9,13,,10,0.4,9066,3855,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2604,358,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5213,18259,Australia/Oceania
Saint Lucia,18,,,,17,1,,98,,575,3131,North America
Gambia,17,,1,,9,7,,7,0.4,562,233,Africa
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,9,7,,6,,1283,505,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,12,3,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,395,113506,South America
Turks and Caicos,12,,1,,6,5,,310,26,107,2764,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1394,24555,North America
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Comoros,8,,1,,,7,,9,1,,,Africa
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,3,3,,232,33,132,4366,North America
Bhutan,7,,,,5,2,,9,,11492,14894,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82886,1,4633,,77993,260,18,58,3,,,Asia
