Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Switzerland,30009,28,1795,11,25400,2814,121,3467,207,286403,33092,Europe
Portugal,25702,178,1074,11,1743,22885,134,2521,105,450000,44132,Europe
Mexico,24905,1434,2271,117,15938,6696,378,193,18,100041,776,North America
Sweden,23216,495,2854,85,4074,16288,435,2299,283,148500,14704,Europe
Pakistan,22049,1108,514,38,5801,15734,111,100,2,222404,1007,Asia
Chile,22016,1373,275,5,10710,11031,470,1152,14,222095,11618,South America
Ireland,21983,211,1339,20,13386,7258,93,4452,271,214761,43493,Europe
Singapore,19410,632,18,,1519,17873,24,3318,3,143919,24600,Asia
Belarus,18350,861,107,4,3771,14472,92,1942,11,211369,22369,Europe
Qatar,17142,951,12,,1924,15206,72,5950,4,109762,38098,Asia
Israel,16289,43,238,3,10465,5586,89,1882,27,417100,48189,Asia
Austria,15650,29,606,6,13462,1582,104,1738,67,285883,31742,Europe
UAE,15192,462,146,9,3153,11893,1,1536,15,1200000,121330,Asia
Japan,15078,,536,,4156,10386,328,119,4,184586,1459,Asia
Poland,14431,425,716,18,4280,9435,160,381,19,394270,10418,Europe
Romania,13837,325,841,23,5454,7542,244,719,44,205842,10700,Europe
Ukraine,12697,366,316,13,1875,10506,167,290,7,139759,3196,Europe
Indonesia,12071,484,872,8,2197,9002,,44,3,121547,444,Asia
Bangladesh,10929,786,183,1,1403,9343,1,66,1,93405,567,Asia
S. Korea,10804,3,254,2,9283,1267,55,211,5,640237,12488,Asia
Denmark,9821,151,503,10,7296,2022,49,1696,87,257738,44497,Europe
Philippines,9684,199,637,14,1408,7639,31,88,6,130889,1194,Asia
Serbia,9677,120,200,3,1723,7754,51,1108,23,111278,12736,Europe
Dominican Republic,8480,245,354,8,1905,6221,144,782,33,33377,3077,North America
Colombia,7973,,358,,1807,5808,120,157,7,123029,2418,South America
Norway,7928,24,215,1,32,7681,27,1462,40,189657,34984,Europe
Czechia,7878,59,254,2,3999,3625,59,736,24,269093,25128,Europe
South Africa,7572,352,148,10,2746,4678,36,128,2,268064,4520,Africa
Panama,7387,190,203,3,726,6458,93,1712,47,35556,8241,North America
Egypt,7201,388,452,16,1730,5019,,70,4,90000,879,Africa
Australia,6849,24,96,1,5889,864,27,269,4,664756,26069,Australia/Oceania
Malaysia,6383,30,106,1,4567,1710,24,197,3,213220,6588,Asia
Kuwait,5804,526,40,,2032,3732,90,1359,9,196397,45988,Asia
Finland,5412,85,246,6,3500,1666,48,977,44,106300,19185,Europe
Morocco,5219,166,181,2,1838,3200,1,141,5,49570,1343,Africa
Argentina,4887,,260,,1442,3185,157,108,6,69718,1543,South America
Algeria,4838,190,470,5,2067,2301,22,110,11,6500,148,Africa
Moldova,4363,115,136,4,1544,2683,237,1082,34,20447,5069,Europe
Kazakhstan,4205,156,29,,1279,2897,40,224,2,320411,17064,Asia
Luxembourg,3840,12,96,,3412,332,22,6134,153,49299,78755,Europe
Bahrain,3720,187,8,,1762,1950,1,2186,5,155501,91387,Asia
Afghanistan,3224,330,95,5,421,2708,7,83,2,13076,336,Asia
Hungary,3065,30,363,12,709,1993,55,317,38,85557,8857,Europe
Thailand,2988,1,54,,2747,187,61,43,0.8,227860,3264,Asia
Nigeria,2802,,93,,417,2292,4,14,0.5,19512,95,Africa
Oman,2735,98,12,,858,1865,17,536,2,40459,7923,Asia
Ghana,2719,,18,,294,2407,4,88,0.6,129461,4166,Africa
Greece,2642,10,146,,1374,1122,35,253,14,83750,8035,Europe
Armenia,2619,112,40,1,1111,1468,10,884,13,25846,8722,Asia
Iraq,2431,85,102,4,1571,758,,60,3,113484,2821,Asia
Uzbekistan,2207,18,10,,1501,696,8,66,0.3,325000,9710,Asia
Croatia,2112,11,83,3,1560,469,14,514,20,39973,9737,Europe
Cameroon,2104,,64,,953,1087,12,79,2,,,Africa
Azerbaijan,2060,76,26,,1508,526,18,203,3,164481,16222,Asia
Bosnia and Herzegovina,1946,20,79,1,911,956,4,593,24,35296,10758,Europe
Guinea,1811,101,10,1,498,1303,,138,0.8,,,Africa
Iceland,1799,,10,,1733,56,,5272,29,51345,150465,Europe
Estonia,1711,8,55,,261,1395,6,1290,41,57423,43288,Europe
Bulgaria,1704,52,80,2,342,1282,37,245,12,50303,7239,Europe
Cuba,1685,17,69,,954,662,8,149,6,57711,5095,North America
Bolivia,1681,87,82,6,174,1425,3,144,7,7651,655,South America
North Macedonia,1526,8,86,1,1013,427,21,732,41,17359,8332,Europe
New Zealand,1486,,20,,1302,164,,308,4,155928,32335,Australia/Oceania
Slovenia,1445,6,98,1,244,1103,17,695,47,57504,27660,Europe
Ivory Coast,1432,,17,,693,722,,54,0.6,10778,409,Africa
Lithuania,1423,4,46,,678,699,17,523,17,149106,54772,Europe
Slovakia,1421,8,25,,741,655,6,260,5,99864,18291,Europe
Senegal,1329,58,11,1,470,848,6,79,0.7,17787,1062,Africa
Honduras,1178,123,83,1,122,973,10,119,8,5243,529,North America
Djibouti,1120,4,2,,745,373,,1134,2,14378,14553,Africa
Hong Kong,1041,,4,,920,117,1,139,0.5,154989,20674,Asia
Tunisia,1018,,43,,406,569,18,86,4,24853,2103,Africa
Latvia,896,,17,1,348,531,4,475,9,66150,35071,Europe
Cyprus,878,4,15,,296,567,15,727,12,66975,55472,Asia
Kyrgyzstan,843,13,11,1,600,232,13,129,2,56488,8658,Asia
Somalia,835,79,38,3,75,722,2,53,2,,,Africa
Albania,820,17,31,,570,219,7,285,11,9276,3223,Europe
Sudan,778,100,45,4,70,663,,18,1,,,Africa
Sri Lanka,771,20,9,1,213,549,1,36,0.4,26842,1254,Asia
Niger,755,,37,,534,184,,31,2,5309,219,Africa
Costa Rica,755,13,6,,413,336,5,148,1,14121,2772,North America
Andorra,751,1,46,1,514,191,16,9720,595,1673,21653,Europe
Lebanon,741,1,25,,206,510,43,109,4,42488,6225,Asia
Guatemala,730,27,19,2,79,632,5,41,1,7200,402,North America
Diamond Princess,712,,13,,645,54,4,,,,,
DRC,705,23,34,,90,581,,8,0.4,,,Africa
Burkina Faso,688,16,48,2,548,92,,33,2,,,Africa
Mayotte,686,,6,,352,328,6,2515,22,3400,12463,Africa
Uruguay,657,,17,,447,193,10,189,5,22805,6565,South America
Mali,612,32,32,3,228,352,,30,2,2172,107,Africa
Georgia,604,11,9,,240,355,6,151,2,20579,5159,Asia
San Marino,589,7,41,,92,456,5,17359,1208,2538,74799,Europe
El Salvador,587,32,13,,201,373,3,90,2,30387,4685,North America
Maldives,573,32,2,1,20,551,2,1060,4,9863,18246,Asia
Channel Islands,544,,41,,406,97,,3129,236,5342,30725,Europe
Kenya,535,45,24,,182,329,2,10,0.4,24784,461,Africa
Malta,482,2,5,1,403,74,1,1092,11,36945,83672,Europe
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Jamaica,471,2,9,,49,413,2,159,3,5830,1969,North America
Jordan,471,6,9,,375,87,5,46,0.9,91666,8984,Asia
Taiwan,438,,6,,334,98,,18,0.3,64958,2727,Asia
Paraguay,431,35,10,,135,286,7,60,1,11913,1670,South America
Runion,424,,,,300,124,2,474,,,,Africa
Guinea-Bissau,413,,1,,19,393,,210,0.5,1500,762,Africa
Palestine,371,9,2,,127,242,,73,0.4,32200,6312,Asia
Gabon,367,,6,,93,268,1,165,3,724,325,Africa
Venezuela,361,4,10,,158,193,1,13,0.4,482953,16984,South America
Mauritius,332,,10,,319,3,3,261,8,18959,14908,Africa
Isle of Man,326,1,23,,271,32,19,3834,270,3459,40678,Europe
Montenegro,324,1,8,,253,63,2,516,13,7816,12445,Europe
Equatorial Guinea,315,,3,,13,299,,225,2,854,609,Africa
Tajikistan,293,63,5,2,,288,,31,0.5,,,Asia
Vietnam,271,,,,232,39,8,3,,261004,2681,Asia
Rwanda,261,,,,129,132,,20,,35992,2779,Africa
Congo,236,,10,,26,200,,43,2,,,Africa
Sierra Leone,199,21,11,2,43,145,,25,1,,,Africa
Faeroe Islands,187,,,,185,2,,3827,,8157,166936,Europe
Cabo Verde,186,11,2,,37,147,,335,4,791,1423,Africa
Martinique,181,,14,,83,84,5,482,37,,,North America
Liberia,170,4,20,2,58,92,,34,4,,,Africa
Chad,170,53,17,7,43,110,,10,1,,,Africa
Myanmar,161,,6,,49,106,,3,0.1,9037,166,Asia
Guadeloupe,152,,12,,98,42,5,380,30,,,North America
Madagascar,151,2,,,101,50,1,5,,3861,139,Africa
Ethiopia,145,5,4,1,91,50,,1,0.03,25135,219,Africa
Gibraltar,144,,,,133,11,,4274,,2931,86997,Europe
Zambia,138,1,3,,92,43,1,8,0.2,7277,396,Africa
Brunei,138,,1,,131,6,2,315,2,14610,33396,Asia
French Guiana,133,,1,,100,32,2,445,3,,,South America
Togo,128,2,9,,74,45,,15,1,7896,954,Africa
Cambodia,122,,,,120,2,1,7,,12461,745,Asia
Eswatini,119,3,1,,12,106,,103,0.9,714,615,Africa
Trinidad and Tobago,116,,8,,102,6,,83,6,2071,1480,North America
Bermuda,115,,7,,54,54,4,1847,112,3270,52507,North America
Aruba,101,1,2,,82,17,4,946,19,1780,16672,North America
Haiti,100,,11,,10,79,,9,1.0,1026,90,North America
Uganda,97,,,,55,42,,2,,41478,907,Africa
Benin,96,,2,,50,44,,8,0.2,,,Africa
Monaco,95,,4,,81,10,1,2421,102,,,Europe
Guyana,92,,9,,27,56,3,117,11,579,736,South America
CAR,85,,,,10,75,,18,,3498,724,Africa
Bahamas,83,,11,,25,47,1,211,28,1391,3537,North America
Barbados,82,,7,,47,28,4,285,24,2549,8870,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Nepal,82,7,,,16,66,,3,,64492,2213,Asia
Mozambique,81,1,,,19,62,,3,,2867,92,Africa
Sint Maarten,76,,14,1,44,18,7,1773,327,329,7673,North America
Cayman Islands,75,,1,,14,60,3,1141,15,2528,38465,North America
Libya,63,,3,,23,37,,9,0.4,2338,340,Africa
French Polynesia,58,,,,53,5,1,206,,2665,9487,Australia/Oceania
South Sudan,52,6,,,,52,,5,,1247,111,Africa
Macao,45,,,,39,6,1,69,,,,Asia
Syria,44,,3,,27,14,,3,0.2,,,Asia
Malawi,41,,3,,9,29,1,2,0.2,907,47,Africa
Mongolia,41,1,,,13,28,,13,,8889,2711,Asia
Eritrea,39,,,,30,9,,11,,,,Africa
Saint Martin,38,,3,,29,6,1,983,78,,,North America
Angola,36,1,2,,11,23,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Sao Tome and Principe,23,,3,,4,16,,105,14,175,799,Africa
Botswana,23,,1,,8,14,,10,0.4,8636,3672,Africa
Yemen,22,10,3,1,1,18,,0.7,0.1,120,4,Asia
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2418,332,Asia
Belize,18,,2,,14,2,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,5052,17695,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,401,166,Africa
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,1,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,6,5,,310,26,107,2764,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1332,23463,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
Bhutan,7,,,,5,2,,9,,11015,14275,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,3,,,,,3,,3,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82881,1,4633,,77853,395,29,58,3,,,Asia
