Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Congo,391,,15,,87,289,,71,3,,,Africa
Palestine,375,,2,,310,63,,74,0.4,43566,8540,Asia
Benin,339,,2,,83,254,,28,0.2,25471,2101,Africa
Isle of Man,332,,23,,285,24,20,3904,270,3973,46723,Europe
Mauritius,332,,10,,322,0,,261,8,69773,54863,Africa
Montenegro,324,,9,,309,6,2,516,14,10167,16188,Europe
Cabo Verde,315,,2,,67,246,,567,4,791,1423,Africa
Vietnam,312,,,,260,52,2,3,,275000,2825,Asia
Rwanda,287,,,,168,119,,22,,45140,3485,Africa
Haiti,273,39,20,2,18,235,,24,2,1502,132,North America
Ethiopia,272,,5,,108,159,,2,0.04,45278,394,Africa
Nepal,249,,,,35,214,,9,,81685,2803,Asia
Togo,238,,11,,96,131,,29,1,11796,1425,Africa
Sao Tome and Principe,235,,7,,4,224,,1072,32,175,799,Africa
Madagascar,230,,,,108,122,1,8,,5670,205,Africa
Liberia,215,,20,,105,90,,43,4,,,Africa
South Sudan,203,,,,3,200,,18,,3356,300,Africa
Martinique,189,,14,,91,84,2,504,37,,,North America
Eswatini,187,,2,,51,134,,161,2,2262,1950,Africa
Faeroe Islands,187,,,,187,0,,3827,,8638,176780,Europe
Myanmar,181,,6,,84,91,,3,0.1,12482,229,Asia
French Guiana,164,,1,,124,39,,549,3,,,South America
Uganda,160,,,,63,97,,3,,67559,1477,Africa
Guadeloupe,155,,13,,109,33,4,387,32,,,North America
Gibraltar,147,,,,144,3,,4363,,4750,140987,Europe
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,134,6,2,322,2,16523,37769,Asia
Bermuda,122,,9,,66,47,2,1959,145,4691,75324,North America
Cambodia,122,,,,121,1,1,7,,14461,865,Asia
Trinidad and Tobago,116,,8,,107,1,,83,6,2516,1798,North America
Mozambique,115,,,,35,80,,4,,5119,164,Africa
Guyana,113,,10,,42,61,3,144,13,1052,1337,South America
Aruba,101,,3,,93,5,4,946,28,1937,18142,North America
Mongolia,98,,,,15,83,2,30,,10162,3100,Asia
Bahamas,96,,11,,41,44,1,244,28,1700,4323,North America
Monaco,96,,4,,87,5,1,2446,102,,,Europe
Cayman Islands,93,,1,,54,38,3,1415,15,5342,81282,North America
Yemen,85,,12,,1,72,,3,0.4,120,4,Asia
Barbados,85,,7,,65,13,4,296,24,3480,12110,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Sint Maarten,76,,15,,46,15,7,1773,350,329,7673,North America
Libya,64,,3,,28,33,,9,0.4,3253,473,Africa
Malawi,63,,3,,24,36,1,3,0.2,1363,71,Africa
French Polynesia,60,,,,59,1,,214,,3170,11285,Australia/Oceania
Syria,48,,3,,29,16,,3,0.2,,,Asia
Angola,48,,2,,14,32,,1,0.06,6136,187,Africa
Macao,45,,,,43,2,1,69,,,,Asia
Saint Martin,39,,3,,30,6,1,1009,78,,,North America
Eritrea,39,,,,38,1,,11,,,,Africa
Zimbabwe,37,,4,,13,20,,2,0.3,36081,2428,Africa
Nicaragua,25,,8,,7,10,,4,1,,,North America
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Botswana,24,,1,,17,6,,10,0.4,11495,4888,Africa
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Gambia,23,,1,,10,12,,10,0.4,1341,555,Africa
Grenada,21,,,,14,7,4,187,,2419,21498,North America
Mauritania,20,,2,,7,11,,4,0.4,2015,433,Africa
Bhutan,20,,,,5,15,,26,,12932,16760,Asia
Laos,19,,,,14,5,,3,,4092,562,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5454,19103,Australia/Oceania
Saint Lucia,18,,,,18,0,,98,,727,3959,North America
St. Vincent Grenadines,17,,,,12,5,,153,,155,1397,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,15,1,,222,,420,5834,North America
Namibia,16,,,,12,4,,6,,2011,791,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,14,1,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,10,1,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Comoros,11,,1,,3,7,,13,1,,,Africa
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1579,27814,North America
Seychelles,11,,,,10,1,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Caribbean Netherlands,6,,,,6,0,,229,,357,13614,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,6,0,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Lesotho,1,,,,,1,,0.5,,,,Africa
Saint Pierre Miquelon,1,,,,1,0,,173,,,,North America
China,82933,4,4633,,78209,91,11,58,3,,,Asia
