Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Bahrain,5816,,10,,2205,3601,6,3418,6,205570,120812,Asia
Afghanistan,5639,413,136,4,691,4812,7,145,3,19732,507,Asia
Kazakhstan,5571,154,32,,2408,3131,31,297,2,459736,24484,Asia
Ghana,5408,,24,,514,4870,5,174,0.8,164452,5292,Africa
Moldova,5406,,185,,2176,3045,251,1340,46,20447,5069,Europe
Nigeria,4971,,164,,1070,3737,7,24,0.8,29408,143,Africa
Oman,4341,322,17,,1303,3021,27,850,3,50000,9791,Asia
Luxembourg,3904,,103,,3629,172,22,6237,165,57687,92155,Europe
Armenia,3860,142,49,1,1572,2239,10,1303,17,36016,12154,Asia
Hungary,3380,39,436,6,1169,1775,49,350,45,123258,12759,Europe
Bolivia,3148,184,142,14,339,2667,3,270,12,7651,655,South America
Iraq,3032,,115,,1966,951,,75,3,136640,3397,Asia
Thailand,3018,1,56,,2850,112,61,43,0.8,286008,4098,Asia
Cameroon,2800,,136,,1543,1121,28,105,5,,,Africa
Greece,2760,,155,,1374,1231,28,265,15,112042,10749,Europe
Azerbaijan,2758,,35,,1789,934,30,272,3,208546,20568,Asia
Uzbekistan,2620,8,11,,2076,533,8,78,0.3,325000,9710,Asia
Guinea,2374,,14,,856,1504,,181,1,,,Africa
Honduras,2255,175,123,2,237,1895,10,228,12,5653,571,North America
Croatia,2213,,94,,1834,285,9,539,23,48737,11872,Europe
Bosnia and Herzegovina,2181,,120,,1228,833,4,665,37,44380,13527,Europe
Senegal,2105,,21,,782,1302,6,126,1,24599,1469,Africa
Bulgaria,2100,31,99,3,531,1470,51,302,14,61711,8881,Europe
Ivory Coast,1912,,24,,902,986,,72,0.9,15260,579,Africa
Sudan,1818,,90,,198,1530,,41,2,,,Africa
Cuba,1810,,79,,1326,405,7,160,7,73129,6456,North America
Iceland,1802,,10,,1780,12,,5281,29,55075,161395,Europe
Estonia,1758,7,62,1,909,787,5,1325,47,67130,50606,Europe
North Macedonia,1694,,95,,1229,370,21,813,46,19739,9475,Europe
Lithuania,1511,6,54,,934,523,17,555,20,208253,76499,Europe
New Zealand,1497,,21,,1411,65,2,310,4,209613,43468,Australia/Oceania
Slovakia,1477,8,27,,1112,338,5,271,5,131910,24161,Europe
Slovenia,1464,1,103,,267,1094,7,704,50,66678,32073,Europe
Guatemala,1342,143,29,2,121,1192,5,75,2,7200,402,North America
Djibouti,1268,,3,,900,365,,1283,3,16424,16623,Africa
Somalia,1219,,52,,130,1037,2,77,3,,,Africa
DRC,1169,,50,,148,971,,13,0.6,,,Africa
Mayotte,1143,,14,,627,502,6,4190,51,4800,17594,Africa
El Salvador,1112,75,20,,405,687,19,171,3,48913,7541,North America
Kyrgyzstan,1082,38,12,,735,335,13,166,2,59490,9118,Asia
Hong Kong,1051,,4,,1008,39,1,140,0.5,168291,22448,Asia
Tunisia,1032,,45,,759,228,5,87,4,34323,2904,Africa
Gabon,1004,,9,,152,843,1,451,4,5530,2485,Africa
Latvia,962,11,19,,627,316,2,510,10,83275,44150,Europe
Maldives,955,,4,,40,911,2,1767,7,11775,21784,Asia
Sri Lanka,915,22,9,,445,461,1,43,0.4,39629,1851,Asia
Cyprus,905,,17,,449,439,10,750,14,80284,66496,Asia
Albania,880,,31,,688,161,1,306,11,11048,3839,Europe
Lebanon,878,,26,,236,616,4,129,4,54694,8013,Asia
Niger,860,,49,,658,153,,36,2,5691,235,Africa
Guinea-Bissau,836,,3,,26,807,,425,2,1500,762,Africa
Costa Rica,815,,8,1,527,280,6,160,2,18040,3541,North America
Tajikistan,801,,23,,,778,,84,2,,,Asia
Burkina Faso,773,,51,,592,130,,37,2,,,Africa
Andorra,760,,49,,576,135,3,9836,634,1673,21653,Europe
Mali,758,,44,,412,302,,37,2,2498,123,Africa
Paraguay,740,,11,,182,547,,104,2,17589,2466,South America
Kenya,737,,40,,281,416,1,14,0.7,35432,659,Africa
Uruguay,719,,19,,545,155,8,207,5,30209,8696,South America
Diamond Princess,712,,13,,651,48,4,,,,,
Georgia,652,5,12,1,383,257,6,163,3,34500,8648,Asia
San Marino,643,,41,,161,441,2,18950,1208,3201,94339,Europe
Jordan,582,,9,,392,181,5,57,0.9,127307,12477,Asia
Channel Islands,548,,43,,456,49,,3152,247,5342,30725,Europe
Equatorial Guinea,522,,6,,13,503,,372,4,854,609,Africa
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jamaica,509,2,9,,113,387,,172,3,7552,2550,North America
Malta,508,,6,,436,66,1,1151,14,45799,103725,Europe
Zambia,446,,7,,124,315,1,24,0.4,13872,755,Africa
Venezuela,440,,10,,220,210,2,15,0.4,525902,18494,South America
Taiwan,440,,7,,383,50,,18,0.3,68335,2869,Asia
Runion,439,,,,354,85,4,490,,17200,19211,Africa
Sierra Leone,387,,26,,97,264,,49,3,,,Africa
Palestine,375,,2,,310,63,,74,0.4,43566,8540,Asia
Chad,372,,42,,78,252,,23,3,,,Africa
Congo,333,,11,,53,269,,60,2,,,Africa
Isle of Man,332,,23,,274,35,20,3904,270,3912,46006,Europe
Mauritius,332,,10,,322,0,,261,8,69773,54863,Africa
Benin,327,,2,,83,242,,27,0.2,25471,2101,Africa
Montenegro,324,,9,,307,8,2,516,14,10167,16188,Europe
Cabo Verde,289,,2,,61,226,,520,4,791,1423,Africa
Vietnam,288,,,,252,36,2,3,,275000,2825,Asia
Rwanda,287,,,,164,123,,22,,44245,3416,Africa
Ethiopia,272,9,5,,108,159,,2,0.04,45278,394,Africa
Nepal,246,3,,,35,211,,8,,81685,2803,Asia
Haiti,234,15,18,,17,199,,21,2,1408,123,North America
Sao Tome and Principe,220,,6,,4,210,,1004,27,175,799,Africa
Togo,219,,11,,96,112,,26,1,11374,1374,Africa
Liberia,213,,20,,101,92,,42,4,,,Africa
Madagascar,212,,,,107,105,1,8,,5670,205,Africa
South Sudan,203,,,,2,201,,18,,1247,111,Africa
Martinique,189,,14,,91,84,2,504,37,,,North America
Eswatini,187,,2,,48,137,,161,2,2262,1950,Africa
Faeroe Islands,187,,,,187,0,,3827,,8638,176780,Europe
Myanmar,181,,6,,79,96,,3,0.1,12061,222,Asia
Guadeloupe,155,,13,,109,33,4,387,32,,,North America
French Guiana,153,,1,,124,28,,512,3,,,South America
Gibraltar,147,,,,144,3,,4363,,4576,135823,Europe
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,134,6,2,322,2,16350,37373,Asia
Uganda,139,,,,55,84,,3,,65275,1427,Africa
Cambodia,122,,,,121,1,1,7,,14461,865,Asia
Bermuda,121,,8,,66,47,2,1943,128,4642,74537,North America
Trinidad and Tobago,116,,8,,107,1,,83,6,2498,1785,North America
Guyana,113,,10,,41,62,3,144,13,1020,1297,South America
Mozambique,104,,,,34,70,,3,,4365,140,Africa
Aruba,101,,3,,91,7,4,946,28,1913,17918,North America
Monaco,96,,4,,87,5,1,2446,102,,,Europe
Bahamas,94,,11,,41,42,1,239,28,1670,4247,North America
Cayman Islands,86,,1,,54,31,3,1309,15,4893,74450,North America
Barbados,85,,7,,65,13,4,296,24,3323,11563,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Sint Maarten,76,,15,,46,15,7,1773,350,329,7673,North America
Yemen,70,,12,,1,57,,2,0.4,120,4,Asia
Libya,64,,3,,28,33,,9,0.4,3253,473,Africa
Malawi,63,,3,,24,36,1,3,0.2,1363,71,Africa
Mongolia,61,19,,,15,46,2,19,,10162,3100,Asia
French Polynesia,60,,,,58,2,1,214,,3096,11021,Australia/Oceania
Syria,48,,3,,29,16,,3,0.2,,,Asia
Angola,45,,2,,14,29,,1,0.06,3000,91,Africa
Macao,45,,,,43,2,1,69,,,,Asia
Saint Martin,39,,3,,30,6,1,1009,78,,,North America
Eritrea,39,,,,38,1,,11,,,,Africa
Zimbabwe,37,,4,,12,21,,2,0.3,20537,1382,Africa
Nicaragua,25,,8,,7,10,,4,1,,,North America
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Botswana,24,,1,,17,6,,10,0.4,11495,4888,Africa
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Gambia,23,,1,,10,12,,10,0.4,1341,555,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,14,5,,3,,4092,562,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5454,19103,Australia/Oceania
Saint Lucia,18,,,,18,0,,98,,727,3959,North America
St. Vincent Grenadines,17,,,,12,5,,153,,155,1397,North America
Mauritania,16,1,2,,6,8,,3,0.4,2015,433,Africa
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,15,1,,222,,420,5834,North America
Namibia,16,,,,12,4,,6,,2011,791,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Bhutan,15,4,,,5,10,,19,,12932,16760,Asia
Saint Kitts and Nevis,15,,,,14,1,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,10,1,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Comoros,11,,1,,,10,,13,1,,,Africa
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1520,26775,North America
Seychelles,11,,,,10,1,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Caribbean Netherlands,6,,,,6,0,,229,,357,13614,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,6,0,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Lesotho,1,,,,,1,,0.5,,,,Africa
Saint Pierre Miquelon,1,,,,1,0,,173,,,,North America
China,82929,3,4633,,78195,101,9,58,3,,,Asia
