Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Sierra Leone,166,,8,,29,129,,21,1,,,Africa
Cabo Verde,165,,2,,33,130,,297,4,791,1423,Africa
Liberia,158,,18,,58,82,,31,4,,,Africa
Myanmar,155,,6,,43,106,,3,0.1,8703,160,Asia
Guadeloupe,152,,12,,95,45,6,380,30,,,North America
Madagascar,149,,,,98,51,1,5,,3611,130,Africa
Gibraltar,144,,,,132,12,,4274,,2711,80467,Europe
Brunei,138,,1,,128,9,2,315,2,14262,32600,Asia
Ethiopia,135,,3,,75,57,,1,0.03,22330,194,Africa
Tajikistan,128,,2,,,126,,13,0.2,,,Asia
French Guiana,128,,1,,98,29,2,429,3,,,South America
Togo,124,,9,,67,48,,15,1,7425,897,Africa
Zambia,124,,3,,78,43,1,7,0.2,6882,374,Africa
Cambodia,122,,,,120,2,1,7,,12304,736,Asia
Chad,117,,10,,39,68,,7,0.6,,,Africa
Trinidad and Tobago,116,,8,,88,20,,83,6,1907,1363,North America
Bermuda,115,,7,,51,57,4,1847,112,3144,50483,North America
Eswatini,112,,1,,12,99,,97,0.9,714,615,Africa
Aruba,100,,2,,81,17,4,937,19,1731,16213,North America
Monaco,95,,4,,78,13,1,2421,102,,,Europe
Benin,90,,2,,42,46,,7,0.2,,,Africa
Uganda,89,,,,52,37,,2,,39232,858,Africa
Haiti,88,3,9,1,10,69,,8,0.8,935,82,North America
Bahamas,83,,11,,24,48,1,211,28,1353,3441,North America
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Barbados,82,1,7,,44,31,4,285,24,2420,8421,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,80,,,,19,61,,3,,2466,79,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Nepal,75,,,,16,59,,3,,63102,2166,Asia
Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,North America
CAR,72,,,,10,62,,15,,,,Africa
Libya,63,,3,,22,38,,9,0.4,2155,314,Africa
French Polynesia,58,,,,51,7,1,206,,2634,9377,Australia/Oceania
South Sudan,46,,,,,46,,4,,1247,111,Africa
Macao,45,,,,39,6,1,69,,,,Asia
Syria,44,,3,,27,14,,3,0.2,,,Asia
Malawi,39,,3,,9,27,1,2,0.2,892,47,Africa
Eritrea,39,,,,26,13,,11,,,,Africa
Mongolia,39,,,,10,29,,12,,8250,2517,Asia
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Angola,35,,2,,11,22,,1,0.06,481,15,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,8,14,,10,0.4,7675,3264,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2184,300,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,401,166,Africa
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Nicaragua,15,1,5,2,7,3,,2,0.8,,,North America
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1289,22706,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Yemen,10,,2,,1,7,,0.3,0.07,120,4,Asia
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10761,13946,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,3,,,,,3,,3,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82880,3,4633,,77766,481,33,58,3,,,Asia
