Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
San Marino,580,,41,,83,456,5,17094,1208,2397,70643,Europe
Mayotte,539,,4,,235,300,4,1976,15,3000,10996,Africa
Channel Islands,538,,41,,406,91,,3094,236,5342,30725,Europe
Sudan,533,91,36,5,46,451,,12,0.8,,,Africa
Maldives,514,23,1,,17,496,2,951,2,8008,14815,Asia
Mali,508,,26,,196,286,,25,1,2172,107,Africa
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,468,1,4,,379,85,1,1060,9,35117,79532,Europe
Jordan,460,1,9,1,367,84,5,45,0.9,82092,8046,Asia
El Salvador,446,22,10,,138,298,2,69,2,26961,4157,North America
Kenya,435,24,22,1,152,261,2,8,0.4,21702,404,Africa
Jamaica,432,10,8,,31,393,1,146,3,4779,1614,North America
Taiwan,432,3,6,,324,102,,18,0.3,63713,2675,Asia
Runion,422,,,,300,122,2,471,,,,Africa
Palestine,353,,2,,76,275,,69,0.4,32200,6312,Asia
Venezuela,335,,10,,148,177,2,12,0.4,458737,16132,South America
Paraguay,333,67,10,,115,208,5,47,1,10342,1450,South America
Mauritius,332,,10,,314,8,3,261,8,16028,12603,Africa
Montenegro,322,,7,,240,75,2,513,11,6864,10929,Europe
Isle of Man,320,4,22,,271,27,21,3763,259,3242,38126,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Gabon,276,,3,,67,206,1,124,1,724,325,Africa
Vietnam,270,,,,219,51,8,3,,261004,2681,Asia
Guinea-Bissau,257,,1,,19,237,,131,0.5,1500,762,Africa
Rwanda,249,,,,109,140,,19,,10969,847,Africa
Congo,229,,9,,25,195,,41,2,,,Africa
Faeroe Islands,187,,,,184,3,,3827,,8021,164153,Europe
Martinique,179,,14,,83,82,5,477,37,,,North America
Sierra Leone,155,19,8,1,21,126,,19,1,,,Africa
Liberia,152,,18,,45,89,,30,4,,,Africa
Guadeloupe,152,,12,,95,45,6,380,30,,,North America
Myanmar,151,,6,,37,108,,3,0.1,8281,152,Asia
Gibraltar,144,,,,131,13,,4274,,2626,77944,Europe
Brunei,138,,1,,126,11,2,315,2,13924,31828,Asia
Madagascar,135,3,,,97,38,1,5,,3393,123,Africa
Ethiopia,133,,3,,69,61,,1,0.03,20770,181,Africa
French Guiana,128,,1,,98,29,2,429,3,,,South America
Togo,123,,9,,66,48,,15,1,7100,858,Africa
Cabo Verde,122,,1,,18,103,,219,2,791,1423,Africa
Cambodia,122,,,,120,2,1,7,,12222,731,Asia
Zambia,119,10,3,,75,41,1,6,0.2,5284,287,Africa
Trinidad and Tobago,116,,8,,87,21,,83,6,1838,1313,North America
Bermuda,114,,6,,48,60,4,1831,96,2791,44815,North America
Eswatini,108,2,1,,12,95,,93,0.9,714,615,Africa
Aruba,100,,2,,81,17,4,937,19,1721,16119,North America
Monaco,95,,4,,73,18,1,2421,102,,,Europe
Benin,90,,2,,42,46,,7,0.2,,,Africa
Haiti,85,,8,,10,67,,7,0.7,848,74,North America
Uganda,85,,,,52,33,,2,,33818,739,Africa
Bahamas,82,1,11,,24,47,1,209,28,1313,3339,North America
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Barbados,81,,7,,39,35,4,282,24,2317,8063,North America
Mozambique,79,,,,18,61,,3,,2246,72,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,North America
Chad,73,,5,,33,35,,4,0.3,,,Africa
CAR,72,,,,10,62,,15,,,,Africa
Libya,63,,3,,32,28,,9,0.4,2155,314,Africa
Nepal,59,,,,16,43,,2,,61627,2115,Asia
French Polynesia,58,,,,51,7,1,206,,2599,9252,Australia/Oceania
Macao,45,,,,37,8,1,69,,,,Asia
South Sudan,45,,,,,45,,4,,1247,111,Africa
Syria,44,,3,,27,14,,3,0.2,,,Asia
Eritrea,39,,,,26,13,,11,,,,Africa
Mongolia,39,1,,,10,29,,12,,8022,2447,Asia
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Malawi,37,,3,,9,25,1,2,0.2,831,43,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Tajikistan,32,17,,,,32,,3,,,,Asia
Angola,30,,2,,11,17,,0.9,0.06,481,15,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,16,8,,18,,322,244,Asia
Botswana,23,,1,,8,14,,10,0.4,7675,3264,Africa
Grenada,20,,,,13,7,4,178,,1406,12495,North America
Laos,19,,,,9,10,,3,,2165,298,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Nicaragua,14,,3,,7,4,,2,0.5,,,North America
Falkland Islands,13,,,,13,0,,3736,,372,106897,South America
Gambia,12,,1,,9,2,,5,0.4,401,166,Africa
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1271,22389,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,8,1,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Yemen,7,,2,,1,4,,0.2,0.07,120,4,Asia
Bhutan,7,,,,5,2,,9,,10548,13670,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,1,,,,,1,,1,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82875,1,4633,,77685,557,37,58,3,,,Asia
