Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Senegal,1709,,19,,650,1040,6,102,1,18969,1133,Africa
Ivory Coast,1700,,21,,794,885,,64,0.8,13663,518,Africa
North Macedonia,1642,,91,,1136,415,21,788,44,18821,9034,Europe
New Zealand,1497,3,21,,1386,90,2,310,4,194191,40270,Australia/Oceania
Lithuania,1479,,50,,828,601,17,543,18,183913,67558,Europe
Slovenia,1457,,102,,256,1099,10,701,49,62828,30221,Europe
Slovakia,1457,,26,,941,490,5,267,5,119859,21954,Europe
Sudan,1365,,70,,149,1146,,31,2,,,Africa
Djibouti,1210,,3,,847,360,,1225,3,15304,15490,Africa
Somalia,1054,,51,,118,885,2,66,3,,,Africa
Guatemala,1052,85,26,2,110,916,5,59,1,7200,402,North America
Hong Kong,1048,,4,,982,62,1,140,0.5,168291,22448,Asia
Tunisia,1032,,45,,700,287,19,87,4,32818,2777,Africa
Mayotte,1023,,11,,492,520,9,3750,40,4000,14662,Africa
Kyrgyzstan,1002,,12,,675,315,13,154,2,59490,9118,Asia
DRC,991,,41,,136,814,,11,0.5,,,Africa
Latvia,939,,18,,464,457,2,498,10,76592,40607,Europe
Cyprus,898,,16,,401,481,10,744,13,76139,63062,Asia
El Salvador,889,,17,,293,579,4,137,3,41090,6335,North America
Albania,868,,31,,650,187,7,302,11,10438,3627,Europe
Sri Lanka,863,7,9,,321,533,1,40,0.4,36605,1709,Asia
Lebanon,845,,26,,234,585,4,124,4,51182,7499,Asia
Maldives,835,,3,,29,803,2,1545,6,11775,21784,Asia
Niger,821,,46,,624,151,,34,2,5562,230,Africa
Costa Rica,792,,6,,501,285,6,155,1,17170,3371,North America
Andorra,755,,48,,550,157,14,9772,621,1673,21653,Europe
Burkina Faso,751,,49,,577,125,,36,2,,,Africa
Guinea-Bissau,726,,3,,26,697,,369,2,1500,762,Africa
Paraguay,713,,10,,165,538,,100,1,15446,2166,South America
Diamond Princess,712,,13,,651,48,4,,,,,
Uruguay,707,,19,,517,171,8,204,5,28024,8067,South America
Mali,704,,38,,351,315,,35,2,2172,107,Africa
Kenya,672,,32,,239,401,1,12,0.6,31041,577,Africa
Gabon,661,,8,,110,543,1,297,4,724,325,Africa
Georgia,635,,10,,309,316,6,159,3,29736,7454,Asia
San Marino,628,,41,,126,461,3,18508,1208,2956,87118,Europe
Tajikistan,612,,20,,,592,,64,2,,,Asia
Channel Islands,545,,41,,447,57,,3135,236,5342,30725,Europe
Jordan,540,,9,,389,142,5,53,0.9,111285,10907,Asia
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jamaica,502,4,9,,90,403,,170,3,7101,2398,North America
Malta,496,,5,,433,58,,1123,11,40493,91708,Europe
Taiwan,440,,6,,366,68,,18,0.3,67133,2819,Asia
Equatorial Guinea,439,,4,,13,422,,313,3,854,609,Africa
Runion,436,,,,354,82,5,487,,17200,19211,Africa
Venezuela,414,,10,,193,211,2,15,0.4,512181,18012,South America
Palestine,375,,2,,263,110,,74,0.4,34511,6765,Asia
Mauritius,332,,10,,320,2,3,261,8,69773,54863,Africa
Isle of Man,330,,23,,271,36,21,3881,270,3773,44371,Europe
Montenegro,324,,9,,290,25,2,516,14,7816,12445,Europe
Chad,322,,31,,53,238,,20,2,,,Africa
Benin,319,,2,,62,255,,26,0.2,19474,1606,Africa
Sierra Leone,307,,18,,67,222,,38,2,,,Africa
Vietnam,288,,,,241,47,8,3,,261004,2681,Asia
Rwanda,284,,,,140,144,,22,,42425,3276,Africa
Congo,274,,10,,33,231,,50,2,,,Africa
Zambia,267,,7,,117,143,1,15,0.4,10270,559,Africa
Cabo Verde,246,,2,,56,188,,442,4,791,1423,Africa
Ethiopia,239,,5,,99,135,1,2,0.04,34860,303,Africa
Sao Tome and Principe,208,,5,,4,199,,949,23,175,799,Africa
Liberia,199,,20,,79,100,,39,4,,,Africa
Madagascar,193,,,,101,92,1,7,,3968,143,Africa
Faeroe Islands,187,,,,187,0,,3827,,8450,172932,Europe
Martinique,186,,14,,83,89,3,496,37,,,North America
Haiti,182,,15,,17,150,,16,1,1296,114,North America
Myanmar,180,,6,,72,102,,3,0.1,11222,206,Asia
Togo,174,,11,,89,74,,21,1,10377,1253,Africa
Eswatini,172,,2,,27,143,,148,2,714,615,Africa
Guadeloupe,154,,13,,104,37,4,385,32,,,North America
Gibraltar,146,,,,143,3,,4334,,4099,121665,Europe
French Guiana,144,,1,,122,21,,482,3,,,South America
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,134,6,2,322,2,15898,36340,Asia
Cambodia,122,,,,120,2,1,7,,13448,804,Asia
Uganda,121,,,,55,66,,3,,58606,1281,Africa
South Sudan,120,,,,2,118,,11,,1247,111,Africa
Bermuda,118,,7,,64,47,4,1895,112,4020,64549,North America
Trinidad and Tobago,116,,8,,107,1,,83,6,2307,1648,North America
Nepal,110,,,,31,79,,4,,72239,2479,Asia
Guyana,104,,10,,35,59,6,132,13,914,1162,South America
Aruba,101,,3,,89,9,4,946,28,1874,17552,North America
Monaco,96,,4,,82,10,1,2446,102,,,Europe
Bahamas,92,,11,,37,44,1,234,28,1500,3814,North America
Mozambique,91,,,,34,57,,3,,3923,126,Africa
Barbados,84,,7,,57,20,4,292,24,2990,10405,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Cayman Islands,81,,1,,41,39,3,1232,15,3423,52083,North America
Sint Maarten,76,,15,,46,15,7,1773,350,329,7673,North America
Libya,64,,3,,24,37,,9,0.4,3093,450,Africa
French Polynesia,60,,,,56,4,1,214,,2950,10502,Australia/Oceania
Malawi,56,,3,,14,39,1,3,0.2,1188,62,Africa
Yemen,51,,8,,1,42,,2,0.3,120,4,Asia
Syria,47,,3,,29,15,,3,0.2,,,Asia
Angola,45,2,2,,13,30,,1,0.06,3000,91,Africa
Macao,45,,,,40,5,1,69,,,,Asia
Mongolia,42,,,,14,28,,13,,9600,2928,Asia
Saint Martin,39,,3,,30,6,1,1009,78,,,North America
Eritrea,39,,,,37,2,,11,,,,Africa
Zimbabwe,36,,4,,9,23,,2,0.3,20537,1382,Africa
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Botswana,23,,1,,12,10,,10,0.4,9540,4057,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Gambia,20,,1,,9,10,,8,0.4,849,351,Africa
Laos,19,,,,13,6,,3,,3187,438,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5213,18259,Australia/Oceania
Saint Lucia,18,,,,17,1,,98,,620,3376,North America
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,15,1,,222,,420,5834,North America
Namibia,16,,,,11,5,,6,,1543,607,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,14,1,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,8,3,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Comoros,11,,1,,,10,,13,1,,,Africa
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1394,24555,North America
Seychelles,11,,,,10,1,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Bhutan,7,,,,5,2,,9,,11655,15105,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82918,17,4633,,78144,141,9,58,3,,,Asia
