Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Belarus,23906,,135,,6531,17240,92,2530,14,274060,29003,Europe
Singapore,23822,,21,,3225,20576,24,4072,4,175604,30016,Asia
Qatar,23623,,14,,2840,20769,72,8199,5,131044,45485,Asia
Ireland,23135,,1467,,17110,4558,72,4685,297,214761,43493,Europe
UAE,18878,,201,,5381,13296,1,1909,20,1200000,121330,Asia
Israel,16506,,258,,11843,4405,66,1907,30,466552,53902,Asia
Poland,16326,,811,,5816,9699,160,431,21,491216,12979,Europe
Austria,15882,,620,,14061,1201,68,1763,69,319484,35473,Europe
Japan,15847,,633,,8293,6921,267,125,5,218204,1725,Asia
Bangladesh,15691,,239,,2902,12550,1,95,1,129865,789,Asia
Ukraine,15648,,408,,3288,11952,207,358,9,181552,4151,Europe
Romania,15588,,982,,7245,7361,255,810,51,262219,13630,Europe
Indonesia,14265,,991,,2881,10393,,52,4,161351,590,Asia
Colombia,11613,,479,,2825,8309,130,228,9,151396,2975,South America
Philippines,11086,,726,,1999,8361,31,101,7,173352,1582,Asia
S. Korea,10936,27,258,2,9670,1008,55,213,5,680890,13281,Asia
South Africa,10652,,206,,4357,6089,77,180,3,356067,6004,Africa
Dominican Republic,10634,,393,,2870,7371,134,980,36,42615,3928,North America
Denmark,10513,,533,,8328,1652,43,1815,92,326560,56379,Europe
Serbia,10176,,218,,3290,6668,29,1165,25,145604,16665,Europe
Egypt,9746,,533,,2172,7041,41,95,5,90000,879,Africa
Kuwait,9286,,65,,2907,6314,131,2174,15,196397,45988,Asia
Panama,8616,168,249,5,4687,3680,87,1997,58,43663,10119,North America
Czechia,8176,,282,,4711,3183,40,763,26,306409,28612,Europe
Norway,8132,,224,,32,7876,22,1500,41,202751,37399,Europe
Australia,6970,22,97,,6213,660,16,273,4,863050,33845,Australia/Oceania
Malaysia,6726,,109,,5113,1504,20,208,3,271721,8395,Asia
Morocco,6281,,188,,2811,3282,1,170,5,68980,1869,Africa
Argentina,6278,,314,,1837,4127,148,139,7,85158,1884,South America
Finland,5984,,271,,4000,1713,44,1080,49,123300,22253,Europe
Algeria,5891,,507,,2841,2543,22,134,12,6500,148,Africa
Kazakhstan,5240,33,32,,2108,3100,33,279,2,408713,21767,Asia
Bahrain,5236,,8,,2152,3076,6,3077,5,190780,112120,Asia
Moldova,4995,,175,,1980,2840,251,1238,43,20447,5069,Europe
Ghana,4700,,22,,494,4184,5,151,0.7,160501,5165,Africa
Afghanistan,4687,,122,,558,4007,7,120,3,15560,400,Asia
Nigeria,4641,,150,,902,3589,4,23,0.7,27078,131,Africa
Luxembourg,3888,,101,,3602,185,18,6211,161,55415,88525,Europe
Oman,3573,,17,,1250,2306,27,700,3,50000,9791,Asia
Armenia,3392,,46,,1359,1987,10,1145,16,32561,10988,Asia
Hungary,3313,29,425,4,1007,1881,45,343,44,114719,11875,Europe
Thailand,3017,2,56,,2798,163,61,43,0.8,227860,3264,Asia
Bolivia,2831,275,122,4,299,2410,3,243,10,7651,655,South America
Iraq,2818,,110,,1790,918,,70,3,129701,3225,Asia
Greece,2726,,151,,1374,1201,32,262,14,99363,9533,Europe
Cameroon,2689,,125,,1524,1040,28,101,5,,,Africa
Azerbaijan,2589,,32,,1680,877,33,255,3,193411,19076,Asia
Uzbekistan,2509,23,10,,1988,511,8,75,0.3,325000,9710,Asia
Croatia,2196,,91,,1784,321,13,535,22,44886,10934,Europe
Guinea,2146,,11,,714,1421,,163,0.8,,,Africa
Bosnia and Herzegovina,2141,,113,,1114,914,4,653,34,42318,12899,Europe
Honduras,2100,128,116,8,206,1778,10,212,12,5653,571,North America
Bulgaria,2004,14,93,,476,1435,50,288,13,58713,8450,Europe
Senegal,1886,,19,,715,1152,6,113,1,18969,1133,Africa
Iceland,1801,,10,,1773,18,,5278,29,54195,158816,Europe
Cuba,1783,,77,,1229,477,7,157,7,69182,6108,North America
Estonia,1741,,61,,751,929,5,1312,46,63964,48219,Europe
Ivory Coast,1730,,21,,818,891,,66,0.8,13663,518,Africa
North Macedonia,1664,,91,,1200,373,21,799,44,19241,9235,Europe
Sudan,1526,,74,,162,1290,,35,2,,,Africa
New Zealand,1497,,21,,1398,78,2,310,4,197084,40870,Australia/Oceania
Lithuania,1485,,50,,833,602,17,545,18,186565,68532,Europe
Slovenia,1460,,102,,256,1102,10,702,49,63365,30480,Europe
Slovakia,1457,,26,,959,472,5,267,5,120645,22098,Europe
Djibouti,1227,,3,,872,352,,1242,3,15790,15982,Africa
Guatemala,1114,62,26,,111,977,5,62,1,7200,402,North America
Somalia,1089,,52,,121,916,2,69,3,,,Africa
Hong Kong,1048,,4,,985,59,1,140,0.5,168291,22448,Asia
Kyrgyzstan,1037,21,12,,709,316,13,159,2,59490,9118,Asia
Tunisia,1032,,45,,727,260,7,87,4,33266,2815,Africa
DRC,1024,,41,,141,842,,11,0.5,,,Africa
Mayotte,1023,,11,,492,520,9,3750,40,4000,14662,Africa
El Salvador,998,40,18,,349,631,4,154,3,44926,6926,North America
Latvia,946,,18,,464,464,2,502,10,77147,40901,Europe
Cyprus,901,,16,,401,484,10,746,13,76139,63062,Asia
Maldives,897,,3,,29,865,2,1659,6,11775,21784,Asia
Albania,872,,31,,654,187,7,303,11,10559,3669,Europe
Sri Lanka,869,6,9,,343,517,1,41,0.4,37662,1759,Asia
Lebanon,859,,26,,234,599,3,126,4,51731,7579,Asia
Niger,832,,46,,637,149,,34,2,5598,231,Africa
Gabon,802,,9,,127,666,1,360,4,5337,2398,Africa
Costa Rica,801,,7,,517,277,6,157,1,17299,3396,North America
Guinea-Bissau,761,,3,,26,732,,387,2,1500,762,Africa
Burkina Faso,760,,50,,584,126,,36,2,,,Africa
Andorra,755,,48,,550,157,14,9772,621,1673,21653,Europe
Paraguay,724,,10,,170,544,,102,1,16155,2265,South America
Mali,712,,39,,377,296,,35,2,2172,107,Africa
Diamond Princess,712,,13,,651,48,4,,,,,
Uruguay,711,,19,,523,169,8,205,5,28697,8261,South America
Kenya,700,,33,,251,416,1,13,0.6,32938,613,Africa
Tajikistan,661,,21,,,640,,69,2,,,Asia
Georgia,638,,11,,317,310,6,160,3,29736,7454,Asia
San Marino,628,,41,,130,457,2,18508,1208,2985,87973,Europe
Jordan,562,,9,,390,163,5,55,0.9,119260,11689,Asia
Channel Islands,546,,41,,452,53,,3140,236,5342,30725,Europe
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jamaica,505,3,9,,90,406,,171,3,7271,2455,North America
Malta,503,,5,,434,64,,1139,11,43397,98285,Europe
Taiwan,440,,7,,368,65,,18,0.3,67758,2845,Asia
Equatorial Guinea,439,,4,,13,422,,313,3,854,609,Africa
Runion,436,,,,354,82,5,487,,17200,19211,Africa
Venezuela,422,,10,,205,207,2,15,0.4,520317,18298,South America
Palestine,375,,2,,301,72,,74,0.4,34511,6765,Asia
Sierra Leone,338,,19,,72,247,,42,2,,,Africa
Congo,333,,11,,53,269,,60,2,,,Africa
Mauritius,332,,10,,322,0,,261,8,69773,54863,Africa
Isle of Man,330,,23,,271,36,21,3881,270,3773,44371,Europe
Montenegro,324,,9,,294,21,2,516,14,7816,12445,Europe
Chad,322,,31,,53,238,,20,2,,,Africa
Benin,319,,2,,62,255,,26,0.2,22808,1881,Africa
Vietnam,288,,,,249,39,2,3,,261004,2681,Asia
Rwanda,285,,,,150,135,,22,,42805,3305,Africa
Zambia,267,,7,,117,143,1,15,0.4,10270,559,Africa
Cabo Verde,260,,2,,58,200,,468,4,791,1423,Africa
Ethiopia,250,,5,,105,140,1,2,0.04,36624,319,Africa
Liberia,211,,20,,85,106,,42,4,,,Africa
Haiti,209,27,16,1,17,176,,18,1,1296,114,North America
Sao Tome and Principe,208,,5,,4,199,,949,23,175,799,Africa
Martinique,187,,14,,91,82,4,498,37,,,North America
Faeroe Islands,187,,,,187,0,,3827,,8450,172932,Europe
Madagascar,186,,,,101,85,1,7,,3968,143,Africa
Togo,181,,11,,89,81,,22,1,10561,1276,Africa
Myanmar,180,,6,,74,100,,3,0.1,11482,211,Asia
Eswatini,175,,2,,28,145,,151,2,714,615,Africa
South Sudan,156,,,,2,154,,14,,1247,111,Africa
Guadeloupe,154,,13,,104,37,4,385,32,,,North America
Gibraltar,147,,,,143,4,,4363,,4155,123327,Europe
French Guiana,144,,1,,122,21,,482,3,,,South America
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,134,6,2,322,2,16037,36658,Asia
Nepal,134,,,,33,101,,5,,76367,2621,Asia
Cambodia,122,,,,121,1,1,7,,14156,847,Asia
Uganda,121,,,,55,66,,3,,58606,1281,Africa
Bermuda,119,,8,,66,45,4,1911,128,4489,72080,North America
Trinidad and Tobago,116,,8,,107,1,,83,6,2320,1658,North America
Guyana,109,,10,,36,63,6,139,13,930,1182,South America
Mozambique,103,,,,34,69,,3,,4173,134,Africa
Aruba,101,,3,,89,9,4,946,28,1874,17552,North America
Monaco,96,,4,,85,7,1,2446,102,,,Europe
Bahamas,93,,11,,39,43,1,236,28,1634,4155,North America
Barbados,84,,7,,57,20,4,292,24,3008,10467,North America
Cayman Islands,84,,1,,47,36,3,1278,15,4187,63708,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Sint Maarten,76,,15,,46,15,7,1773,350,329,7673,North America
Libya,64,,3,,28,33,,9,0.4,3253,473,Africa
French Polynesia,60,,,,56,4,1,214,,2965,10555,Australia/Oceania
Malawi,57,,3,,24,30,1,3,0.2,1337,70,Africa
Yemen,56,,9,,1,46,,2,0.3,120,4,Asia
Syria,47,,3,,29,15,,3,0.2,,,Asia
Angola,45,,2,,13,30,,1,0.06,3000,91,Africa
Macao,45,,,,40,5,1,69,,,,Asia
Mongolia,42,,,,15,27,2,13,,9787,2985,Asia
Saint Martin,39,,3,,30,6,1,1009,78,,,North America
Eritrea,39,,,,38,1,,11,,,,Africa
Zimbabwe,36,,4,,9,23,,2,0.3,20537,1382,Africa
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Botswana,24,,1,,12,11,,10,0.4,9540,4057,Africa
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Gambia,22,,1,,10,11,,9,0.4,1238,512,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,13,6,,3,,3547,488,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5454,19103,Australia/Oceania
Saint Lucia,18,,,,17,1,,98,,620,3376,North America
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,15,1,,222,,420,5834,North America
Namibia,16,,,,11,5,,6,,1543,607,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,14,1,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,8,3,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Comoros,11,,1,,,10,,13,1,,,Africa
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Bhutan,11,2,,,5,6,,14,,12163,15763,Asia
Greenland,11,,,,11,0,,194,,1461,25735,North America
Seychelles,11,,,,10,1,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,2015,433,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,6,0,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,1,0,,173,,,,North America
China,82919,1,4633,,78171,115,10,58,3,,,Asia
