Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Angola,36,,2,,11,23,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Yemen,25,,5,,1,19,,0.8,0.2,120,4,Asia
Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Botswana,23,,1,,8,14,,10,0.4,9066,3855,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,10,9,,3,,2604,358,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5213,18259,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,562,233,Africa
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,13,2,,98,6,374,2279,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,9,7,,6,,1283,505,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,12,3,,282,,318,5978,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,6,5,,310,26,107,2764,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1362,23992,North America
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Comoros,8,,1,,,7,,9,1,,,Africa
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,3,3,,232,33,132,4366,North America
Bhutan,7,,,,5,2,,9,,11492,14894,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82885,2,4633,,77957,295,23,58,3,,,Asia
