Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Luxembourg,3851,,98,,3452,301,20,6152,157,50533,80726,Europe
Afghanistan,3392,,104,,458,2830,7,87,3,13777,354,Asia
Nigeria,3145,,103,,534,2508,4,15,0.5,21208,103,Africa
Hungary,3111,,373,,759,1979,50,322,39,86743,8979,Europe
Ghana,3091,,18,,294,2779,4,99,0.6,129461,4166,Africa
Thailand,2989,,55,,2761,173,61,43,0.8,227860,3264,Asia
Oman,2903,,13,,888,2002,17,568,3,40459,7923,Asia
Armenia,2782,,40,,1135,1607,10,939,13,26929,9088,Asia
Greece,2663,,147,,1374,1142,36,255,14,87052,8352,Europe
Iraq,2480,,102,,1602,776,,62,3,117726,2927,Asia
Cameroon,2265,,108,,1000,1157,12,85,4,,,Africa
Uzbekistan,2233,,10,,1577,646,8,67,0.3,325000,9710,Asia
Azerbaijan,2127,,28,,1536,563,18,210,3,169790,16746,Asia
Croatia,2119,,85,,1601,433,14,516,21,41053,10000,Europe
Bosnia and Herzegovina,1987,,86,,928,973,4,606,26,36492,11123,Europe
Guinea,1856,,11,,597,1248,,141,0.8,,,Africa
Bolivia,1802,,86,,187,1529,3,154,7,7651,655,South America
Iceland,1799,,10,,1750,39,,5272,29,51663,151397,Europe
Bulgaria,1778,,84,,360,1334,38,256,12,51768,7450,Europe
Estonia,1713,,55,,264,1394,4,1291,41,58955,44443,Europe
Cuba,1703,,69,,1001,633,14,150,6,59648,5266,North America
North Macedonia,1539,,88,,1057,394,21,739,42,17836,8561,Europe
Ivory Coast,1516,,18,,721,777,,57,0.7,11448,434,Africa
New Zealand,1489,1,21,,1332,136,2,309,4,168023,34843,Australia/Oceania
Honduras,1461,191,99,6,132,1230,10,148,10,5653,571,North America
Slovenia,1448,,99,,246,1103,14,697,48,58923,28343,Europe
Senegal,1433,,12,,493,928,6,86,0.7,18969,1133,Africa
Slovakia,1429,,25,,762,642,4,262,5,104606,19160,Europe
Lithuania,1428,,48,,718,662,17,525,18,156493,57486,Europe
Djibouti,1124,,3,,755,366,,1138,3,14538,14715,Africa
Hong Kong,1041,,4,,932,105,2,139,0.5,154989,20674,Asia
Tunisia,1025,,43,,591,391,18,87,4,25555,2162,Africa
Latvia,900,,17,,464,419,3,477,9,68627,36384,Europe
Cyprus,883,,15,,296,572,15,731,12,66975,55472,Asia
Somalia,873,,39,,87,747,2,55,2,,,Africa
Kyrgyzstan,871,,12,,614,245,13,134,2,59490,9118,Asia
Sudan,852,,49,,80,723,,19,1,,,Africa
Albania,832,,31,,595,206,7,289,11,9531,3312,Europe
Guatemala,798,35,21,2,86,691,5,45,1,7200,402,North America
DRC,797,,35,,92,670,,9,0.4,,,Africa
Sri Lanka,797,,9,,215,573,1,37,0.4,29378,1372,Asia
Niger,770,,38,,561,171,,32,2,5409,223,Africa
Costa Rica,761,,6,,428,327,5,149,1,14448,2836,North America
Andorra,751,,46,,521,184,15,9720,595,1673,21653,Europe
Lebanon,750,,25,,206,519,43,110,4,44701,6549,Asia
Mayotte,739,,9,,352,378,6,2709,33,3400,12463,Africa
Burkina Faso,729,,48,,555,126,,35,2,,,Africa
Diamond Princess,712,,13,,645,54,4,,,,,
Uruguay,673,,17,,486,170,10,194,5,24656,7098,South America
El Salvador,633,,15,,219,399,4,98,2,33628,5185,North America
Mali,631,,32,,261,338,,31,2,2172,107,Africa
Maldives,617,,2,,20,595,2,1141,4,9863,18246,Asia
Georgia,610,,9,,269,332,6,153,2,20579,5159,Asia
San Marino,608,,41,,97,470,4,17919,1208,2660,78394,Europe
Kenya,582,,26,,190,366,1,11,0.5,25861,481,Africa
Channel Islands,545,,40,,406,99,,3135,230,5342,30725,Europe
Malta,484,,5,,407,72,,1096,11,38337,86825,Europe
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Jamaica,478,5,9,,57,412,,161,3,6095,2058,North America
Guinea-Bissau,475,,2,,24,449,,241,1,1500,762,Africa
Jordan,473,,9,,377,87,5,46,0.9,97110,9518,Asia
Paraguay,440,,10,,142,288,9,62,1,11913,1670,South America
Taiwan,439,,6,,339,94,,18,0.3,65589,2754,Asia
Equatorial Guinea,439,,4,,13,422,,313,3,854,609,Africa
Runion,425,,,,300,125,2,475,,17200,19211,Africa
Gabon,397,,6,,93,298,1,178,3,724,325,Africa
Venezuela,379,,10,,176,193,1,13,0.4,490851,17262,South America
Tajikistan,379,,8,,,371,,40,0.8,,,Asia
Palestine,374,,2,,174,198,,73,0.4,34511,6765,Asia
Mauritius,332,,10,,320,2,3,261,8,55494,43635,Africa
Isle of Man,327,,23,,271,33,19,3846,270,3459,40678,Europe
Montenegro,324,,8,,261,55,2,516,13,7816,12445,Europe
Vietnam,271,,,,232,39,8,3,,261004,2681,Asia
Rwanda,268,,,,130,138,,21,,37315,2881,Africa
Congo,264,,10,,30,224,,48,2,,,Africa
Sierra Leone,225,,14,,54,157,,28,2,,,Africa
Cabo Verde,191,,2,,38,151,,344,4,791,1423,Africa
Faeroe Islands,187,,,,185,2,,3827,,8241,168655,Europe
Martinique,182,,14,,83,85,5,485,37,,,North America
Liberia,178,,20,,75,83,,35,4,,,Africa
Sao Tome and Principe,174,,3,,4,167,,794,14,175,799,Africa
Chad,170,,17,,43,110,,10,1,,,Africa
Ethiopia,162,,4,,93,65,,1,0.03,26517,231,Africa
Myanmar,161,,6,,50,105,,3,0.1,9980,183,Asia
Madagascar,158,,,,101,57,1,6,,3907,141,Africa
Guadeloupe,152,,13,,104,35,4,380,32,,,North America
Zambia,146,,4,,101,41,1,8,0.2,10270,559,Africa
Gibraltar,144,,,,136,8,,4274,,3252,96524,Europe
Brunei,139,,1,,131,7,2,318,2,14754,33725,Asia
French Guiana,138,,1,,111,26,2,462,3,,,South America
Togo,128,,9,,77,42,,15,1,8835,1067,Africa
Eswatini,123,,2,,12,109,,106,2,714,615,Africa
Cambodia,122,,,,120,2,1,7,,12929,773,Asia
Bermuda,118,,7,,59,52,4,1895,112,3569,57308,North America
Trinidad and Tobago,116,,8,,103,5,,83,6,2121,1516,North America
Haiti,101,,12,,10,79,,9,1,1037,91,North America
Aruba,101,,2,,89,10,4,946,19,1798,16841,North America
Uganda,100,,,,55,45,,2,,44110,964,Africa
Nepal,99,,,,22,77,,3,,64492,2213,Asia
Benin,96,,2,,50,44,,8,0.2,,,Africa
Monaco,95,,4,,82,9,1,2421,102,,,Europe
CAR,94,,,,10,84,,19,,3498,724,Africa
Guyana,93,,10,,27,56,3,118,13,714,908,South America
Bahamas,92,,11,,26,55,1,234,28,1500,3814,North America
Barbados,82,,7,,47,28,4,285,24,2629,9148,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,81,,,,21,60,,3,,3041,97,Africa
Cayman Islands,78,,1,,30,47,3,1187,15,3050,46408,North America
Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,North America
Libya,64,,3,,24,37,,9,0.4,2338,340,Africa
French Polynesia,60,,,,54,6,1,214,,2697,9601,Australia/Oceania
South Sudan,58,,,,,58,,5,,1247,111,Africa
Syria,45,,3,,27,15,,3,0.2,,,Asia
Macao,45,,,,39,6,1,69,,,,Asia
Malawi,43,,3,,9,31,1,2,0.2,961,50,Africa
Mongolia,41,,,,13,28,,13,,8946,2729,Asia
Eritrea,39,,,,30,9,,11,,,,Africa
Saint Martin,38,,3,,29,6,1,983,78,,,North America
Angola,36,,2,,11,23,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Yemen,25,,5,,1,19,,0.8,0.2,120,4,Asia
Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Botswana,23,,1,,8,14,,10,0.4,9066,3855,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,10,9,,3,,2505,344,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,1,63,,5213,18259,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,562,233,Africa
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,13,2,,98,6,374,2279,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,12,3,,282,,318,5978,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,6,5,,310,26,107,2764,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1362,23992,North America
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Comoros,8,,1,,,7,,9,1,,,Africa
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,3,3,,232,33,132,4366,North America
Bhutan,7,,,,5,2,,9,,11373,14739,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82885,2,4633,,77957,295,23,58,3,,,Asia
